Gemeente;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
Hoeksche Waard;105;120,1;0;0;0;0
Hof van Twente;2;5,7;0;0;0;0
Hollands Kroon;12;24,8;0;0;0;0
Hoogeveen;8;14,4;1;1,8;0;0
Hoorn;54;73,7;0;0;0;0
Horst aan de Maas;15;35,4;0;0;0;0
Houten;42;83,8;1;2;0;0
Huizen;41;99,3;0;0;0;0
Hulst;4;14,5;0;0;0;0
IJsselstein;18;52,8;0;0;0;0
Kaag en Braassem;21;76,9;0;0;0;0
Kampen;41;75,5;0;0;0;0
Kapelle;2;15,8;0;0;0;0
Katwijk;45;68,4;0;0;0;0
Kerkrade;29;63,4;0;0;0;0
Koggenland;25;109,9;0;0;0;0
Krimpen aan den IJssel;24;81,3;0;0;0;0
Krimpenerwaard;62;110,1;2;3,6;0;0
Laarbeek;7;31,1;0;0;0;0
Landerd;7;44,5;0;0;0;0
Landgraaf;12;32;0;0;0;0
Landsmeer;17;147,9;0;0;0;0
Langedijk;20;71;0;0;0;0
Lansingerland;131;210;0;0;0;0
Laren (NH.);8;70,9;0;0;0;0
Leeuwarden;107;86,2;1;0,8;0;0
Leiden;313;250,2;3;2,4;0;0
Leiderdorp;12;44,4;0;0;0;0
Leidschendam-Voorburg;135;176,4;3;3,9;1;1,3
Lelystad;58;73,8;0;0;0;0
Leudal;14;39;0;0;0;0
Leusden;31;102;0;0;3;9,9
Lingewaard;43;92,3;1;2,1;0;0
Lisse;11;47,9;0;0;0;0
Lochem;17;50,4;0;0;0;0
Loon op Zand;12;51,3;0;0;0;0
Lopik;27;186,6;0;0;0;0
Loppersum;3;31,5;0;0;0;0
Losser;9;39,7;0;0;0;0
Maasdriel;9;36;0;0;0;0
Maasgouw;6;25;0;0;0;0
Maassluis;43;129,5;1;3;0;0
Maastricht;63;51,8;0;0;0;0
Medemblik;11;24,4;0;0;0;0
Meerssen;3;15,9;0;0;0;0
Meierijstad;61;75,1;0;0;0;0
Meppel;11;32,4;0;0;0;0
Middelburg (Z.);25;51,2;1;2;0;0
Midden-Delfland;23;118,9;1;5,2;0;0
Midden-Drenthe;7;21,1;0;0;0;0
Midden-Groningen;22;36,2;0;0;0;0
Mill en Sint Hubert;8;73,1;0;0;0;0
Moerdijk;26;70;0;0;0;0
Molenlanden;37;84,3;0;0;1;2,3
Montferland;14;38,9;0;0;0;0
Montfoort;11;79;0;0;0;0
Mook en Middelaar;9;114,7;0;0;0;0
Neder-Betuwe;2;8,2;0;0;0;0
Nederweert;3;17,6;0;0;0;0
Nieuwegein;63;99,3;0;0;0;0
Nieuwkoop;15;52,1;0;0;0;0
Nijkerk;32;74,1;0;0;0;0
Nijmegen;415;233,6;4;2,3;0;0
Nissewaard;82;96,2;0;0;0;0
Noardeast-Fryslân;8;17,7;0;0;0;0
Noord-Beveland;4;54,1;0;0;0;0
Noordenveld;14;44,8;0;0;0;0
Noordoostpolder;17;35,9;2;4,2;0;0
Noordwijk;60;137,9;1;2,3;0;0
Nuenen, Gerwen en Nederwetten;25;106,9;0;0;0;0
Nunspeet;20;71,8;0;0;0;0
Oegstgeest;32;128,8;0;0;0;0
Oirschot;15;80,2;0;0;0;0
Oisterwijk;13;49,5;0;0;0;0
Oldambt;17;44,5;0;0;0;0
Oldebroek;8;33,8;0;0;0;0
Oldenzaal;23;72,2;0;0;0;0
Olst-Wijhe;6;32,9;0;0;0;0
Ommen;16;88,8;0;0;0;0
Oost Gelre;32;108;0;0;0;0
Oosterhout;57;101,8;2;3,6;0;0
Ooststellingwerf;1;3,9;0;0;0;0
Oostzaan;6;61,6;0;0;0;0
Opmeer;2;16,9;0;0;0;0
Opsterland;5;16,8;0;0;0;0
Oss;118;128,4;1;1,1;0;0
Oude IJsselstreek;13;33;0;0;0;0
Ouder-Amstel;36;256,7;0;0;0;0
Oudewater;7;68,4;0;0;0;0
Overbetuwe;46;96;0;0;0;0
Papendrecht;22;68,5;0;0;0;0
Peel en Maas;9;20,7;0;0;0;0
Pekela;1;8,2;0;0;0;0
Pijnacker-Nootdorp;90;162,7;4;7,2;0;0
Purmerend;56;68,9;1;1,2;0;0
Putten;19;78,8;0;0;0;0
Raalte;15;39,8;0;0;0;0
Reimerswaal;14;61,6;1;4,4;0;0
Renkum;28;89,1;0;0;0;0
Renswoude;1;18,4;0;0;0;0
Reusel-De Mierden;20;152,5;0;0;0;0
Rheden;16;36,6;0;0;0;0
Rhenen;11;54,7;0;0;0;0
Ridderkerk;47;101,8;0;0;0;0
Rijssen-Holten;17;44,5;0;0;0;0
Rijswijk (ZH.);108;198,3;2;3,7;0;0
Roerdalen;1;4,9;0;0;0;0
Roermond;40;68,7;1;1,7;0;0
Roosendaal;46;59,5;0;0;0;0
Rotterdam;1709;262,5;23;3,5;1;0,2
Rozendaal;0;0;0;0;0;0
Rucphen;5;21,9;0;0;0;0
Schagen;31;66,7;0;0;0;0
Scherpenzeel;3;30,4;0;0;0;0
Schiedam;185;235;3;3,8;0;0
Schiermonnikoog;0;0;0;0;0;0
Schouwen-Duiveland;22;65;0;0;0;0
's-Gravenhage (gemeente);1644;301,2;10;1,8;5;0,9
's-Hertogenbosch;139;89,6;1;0,6;0;0
Simpelveld;1;9,5;0;0;0;0
Sint Anthonis;7;60;0;0;0;0
Sint-Michielsgestel;42;143,8;0;0;0;0
Sittard-Geleen;22;23,8;0;0;0;0
Sliedrecht;17;67,4;0;0;0;0
Sluis;0;0;0;0;0;0
Smallingerland;11;19,6;0;0;0;0
Soest;47;100,8;0;0;0;0
Someren;0;0;0;0;0;0
Son en Breugel;5;28,9;0;0;0;0
Stadskanaal;21;66,3;0;0;0;0
Staphorst;4;23,3;0;0;0;0
Stede Broec;11;50,6;0;0;0;0
Steenbergen;12;49,1;0;0;0;0
Steenwijkerland;8;18,1;0;0;0;0
Stein (L.);3;12;0;0;0;0
Stichtse Vecht;95;146,3;1;1,5;0;0
Súdwest-Fryslân;24;26,7;0;0;0;0
Terneuzen;12;22;0;0;0;0
Terschelling;1;20,5;0;0;0;0
Texel;14;103,1;0;0;0;0
Teylingen;58;154,9;0;0;0;0
Tholen;7;27,2;0;0;0;0
Tiel;21;49,8;1;2,4;0;0
Tilburg;200;91;0;0;0;0
Tubbergen;8;37,6;0;0;0;0
Twenterand;2;5,9;0;0;0;0
Tynaarlo;10;29,5;0;0;0;0
Tytsjerksteradiel;12;37,4;0;0;0;0
Uden;20;47,5;0;0;0;0
Uitgeest;10;73,2;0;0;0;0
Uithoorn;43;145,9;0;0;0;0
Urk;1;4,8;0;0;0;0
Utrecht (gemeente);668;186,8;6;1,7;0;0
Utrechtse Heuvelrug;38;76,6;0;0;0;0
Vaals;3;29,7;0;0;0;0
Valkenburg aan de Geul;1;6,1;0;0;0;0
Valkenswaard;25;80,1;0;0;0;0
Veendam;12;43,8;0;0;0;0
Veenendaal;34;51,1;0;0;0;0
Veere;8;36,6;0;0;0;0
Veldhoven;29;63,8;0;0;0;0
Velsen;75;109,3;0;0;2;2,9
Venlo;53;52,1;1;1;2;2
Venray;31;71,1;0;0;0;0
Vijfheerenlanden;91;160,2;0;0;0;0
Vlaardingen;111;151,2;1;1,4;0;0
Vlieland;0;0;0;0;0;0
Vlissingen;18;40,6;0;0;0;0
Voerendaal;1;8;0;0;0;0
Voorschoten;28;109,4;0;0;0;0
Voorst;4;16,3;0;0;0;0
Vught;18;67,8;0;0;0;0
Waadhoeke;7;15,2;0;0;0;0
Waalre;10;57,3;0;0;0;0
Waalwijk;25;51,4;0;0;0;0
Waddinxveen;34;116,1;0;0;0;0
Wageningen;60;151,3;0;0;0;0
Wassenaar;40;152,1;1;3,8;0;0
Waterland;17;97,6;0;0;0;0
Weert;17;33,9;0;0;0;0
Weesp;60;304;0;0;0;0
West Betuwe;15;29,3;0;0;0;0
West Maas en Waal;7;36,2;1;5,2;0;0
Westerkwartier;14;22,1;0;0;0;0
Westerveld;3;15,4;0;0;0;0
Westervoort;4;26,7;0;0;0;0
Westerwolde;6;23,3;0;0;0;0
Westland;120;108,7;1;0,9;0;0
Weststellingwerf;9;34,7;0;0;0;0
Westvoorne;18;122,2;0;0;0;0
Wierden;16;65,5;2;8,2;0;0
Wijchen;51;124,1;0;0;0;0
Wijdemeren;26;106,7;0;0;0;0
Wijk bij Duurstede;15;62,7;0;0;0;0
Winterswijk;6;20,8;0;0;0;0
Woensdrecht;9;41,1;0;0;0;0
Woerden;45;86;2;3,8;0;0
Wormerland;8;49,2;0;0;0;0
Woudenberg;11;82,3;0;0;0;0
Zaanstad;211;134,6;3;1,9;1;0,6
Zaltbommel;16;55,4;0;0;0;0
Zandvoort;10;58,4;0;0;0;0
Zeewolde;20;88,3;0;0;0;0
Zeist;70;107,8;0;0;1;1,5
Zevenaar;32;73,1;1;2,3;0;0
Zoetermeer;244;194,8;1;0,8;0;0
Zoeterwoude;5;58,1;0;0;0;0
Zuidplas;95;216,5;1;2,3;0;0
Zundert;11;50,4;0;0;0;0
Zutphen;10;20,9;1;2,1;0;0
Zwartewaterland;20;88,2;0;0;0;0
Zwijndrecht;72;160,9;1;2,2;0;0
Zwolle;83;64,4;0;0;0;0
