Updated;Municipality_name;Total_reported;Total_reported_per_100000;Hospital_admission;Hospital_admission_per_100000;Deceased;Deceased_per_100000
14-7-2020;Tytsjerksteradiel;0;0;0;0;0;0
21-7-2020;Tytsjerksteradiel;0;0;0;0;0;0
28-7-2020;Tytsjerksteradiel;0;0;0;0;0;0
4-8-2020;Tytsjerksteradiel;0;0;0;0;0;0
11-8-2020;Tytsjerksteradiel;2;6,2;0;0;0;0
18-8-2020;Tytsjerksteradiel;3;9,4;0;0;0;0
3-3-2020;Uden;2;4,7;1;2,4;0;0
10-3-2020;Uden;18;42,7;12;28,5;0;0
17-3-2020;Uden;53;125,8;30;71,2;6;14,2
25-3-2020;Uden;91;216,1;46;109,2;16;38
31-3-2020;Uden;110;261,2;57;135,3;30;71,2
7-4-2020;Uden;86;204,2;37;87,8;36;85,5
14-4-2020;Uden;53;125,8;12;28,5;20;47,5
21-4-2020;Uden;40;95;6;14,2;7;16,6
28-4-2020;Uden;30;71,2;1;2,4;6;14,2
5-5-2020;Uden;18;42,7;0;0;4;9,5
12-5-2020;Uden;7;16,6;0;0;1;2,4
19-5-2020;Uden;5;11,9;0;0;0;0
26-5-2020;Uden;3;7,1;0;0;0;0
2-6-2020;Uden;0;0;0;0;0;0
9-6-2020;Uden;0;0;0;0;0;0
16-6-2020;Uden;5;11,9;0;0;0;0
23-6-2020;Uden;5;11,9;0;0;0;0
30-6-2020;Uden;0;0;0;0;0;0
7-7-2020;Uden;0;0;0;0;0;0
14-7-2020;Uden;0;0;0;0;0;0
21-7-2020;Uden;0;0;0;0;0;0
28-7-2020;Uden;0;0;0;0;0;0
4-8-2020;Uden;0;0;0;0;0;0
11-8-2020;Uden;6;14,2;0;0;0;0
18-8-2020;Uden;6;14,2;0;0;0;0
3-3-2020;Uitgeest;0;0;0;0;0;0
10-3-2020;Uitgeest;0;0;0;0;0;0
17-3-2020;Uitgeest;0;0;0;0;0;0
25-3-2020;Uitgeest;4;29,3;2;14,6;0;0
31-3-2020;Uitgeest;9;65,9;3;22;1;7,3
7-4-2020;Uitgeest;10;73,2;1;7,3;1;7,3
14-4-2020;Uitgeest;9;65,9;2;14,6;0;0
21-4-2020;Uitgeest;7;51,2;2;14,6;0;0
28-4-2020;Uitgeest;3;22;0;0;0;0
5-5-2020;Uitgeest;1;7,3;0;0;0;0
12-5-2020;Uitgeest;1;7,3;0;0;0;0
19-5-2020;Uitgeest;0;0;0;0;0;0
26-5-2020;Uitgeest;1;7,3;0;0;0;0
2-6-2020;Uitgeest;1;7,3;0;0;0;0
9-6-2020;Uitgeest;0;0;0;0;0;0
16-6-2020;Uitgeest;0;0;0;0;0;0
23-6-2020;Uitgeest;0;0;0;0;0;0
30-6-2020;Uitgeest;1;7,3;0;0;0;0
7-7-2020;Uitgeest;2;14,6;0;0;0;0
14-7-2020;Uitgeest;1;7,3;0;0;0;0
21-7-2020;Uitgeest;0;0;0;0;0;0
28-7-2020;Uitgeest;0;0;0;0;0;0
4-8-2020;Uitgeest;0;0;0;0;0;0
11-8-2020;Uitgeest;2;14,6;0;0;0;0
18-8-2020;Uitgeest;2;14,6;0;0;0;0
3-3-2020;Uithoorn;0;0;0;0;0;0
10-3-2020;Uithoorn;0;0;0;0;0;0
17-3-2020;Uithoorn;1;3,4;1;3,4;0;0
25-3-2020;Uithoorn;8;27,1;6;20,4;0;0
31-3-2020;Uithoorn;17;57,7;8;27,1;0;0
7-4-2020;Uithoorn;19;64,5;7;23,7;1;3,4
14-4-2020;Uithoorn;22;74,6;7;23,7;1;3,4
21-4-2020;Uithoorn;16;54,3;3;10,2;0;0
28-4-2020;Uithoorn;6;20,4;0;0;1;3,4
5-5-2020;Uithoorn;4;13,6;0;0;1;3,4
12-5-2020;Uithoorn;1;3,4;0;0;0;0
19-5-2020;Uithoorn;2;6,8;0;0;0;0
26-5-2020;Uithoorn;2;6,8;0;0;0;0
2-6-2020;Uithoorn;1;3,4;0;0;0;0
9-6-2020;Uithoorn;6;20,4;0;0;0;0
16-6-2020;Uithoorn;7;23,7;0;0;0;0
23-6-2020;Uithoorn;2;6,8;0;0;0;0
30-6-2020;Uithoorn;0;0;0;0;0;0
7-7-2020;Uithoorn;0;0;0;0;0;0
14-7-2020;Uithoorn;0;0;0;0;0;0
21-7-2020;Uithoorn;0;0;0;0;0;0
28-7-2020;Uithoorn;1;3,4;0;0;0;0
4-8-2020;Uithoorn;4;13,6;0;0;0;0
11-8-2020;Uithoorn;10;33,9;0;0;0;0
18-8-2020;Uithoorn;9;30,5;0;0;0;0
3-3-2020;Urk;0;0;0;0;0;0
10-3-2020;Urk;0;0;0;0;0;0
17-3-2020;Urk;2;9,5;4;19;0;0
25-3-2020;Urk;7;33,3;7;33,3;0;0
31-3-2020;Urk;16;76,1;10;47,5;2;9,5
7-4-2020;Urk;20;95,1;12;57,1;3;14,3
14-4-2020;Urk;26;123,6;5;23,8;2;9,5
21-4-2020;Urk;29;137,9;0;0;1;4,8
28-4-2020;Urk;21;99,9;2;9,5;0;0
5-5-2020;Urk;12;57,1;2;9,5;0;0
12-5-2020;Urk;10;47,5;1;4,8;0;0
19-5-2020;Urk;9;42,8;1;4,8;0;0
26-5-2020;Urk;6;28,5;0;0;0;0
2-6-2020;Urk;4;19;0;0;0;0
9-6-2020;Urk;0;0;0;0;0;0
16-6-2020;Urk;2;9,5;0;0;0;0
23-6-2020;Urk;2;9,5;0;0;0;0
30-6-2020;Urk;0;0;0;0;0;0
7-7-2020;Urk;0;0;0;0;0;0
14-7-2020;Urk;0;0;0;0;0;0
21-7-2020;Urk;0;0;0;0;0;0
28-7-2020;Urk;0;0;0;0;0;0
4-8-2020;Urk;1;4,8;1;4,8;0;0
11-8-2020;Urk;1;4,8;0;0;0;0
18-8-2020;Urk;0;0;0;0;0;0
3-3-2020;Utrecht (gemeente);7;2;2;0,6;0;0
10-3-2020;Utrecht (gemeente);24;6,7;4;1,1;0;0
17-3-2020;Utrecht (gemeente);69;19,3;12;3,4;0;0
25-3-2020;Utrecht (gemeente);187;52,3;56;15,7;6;1,7
31-3-2020;Utrecht (gemeente);277;77,5;105;29,4;22;6,2
7-4-2020;Utrecht (gemeente);262;73,3;105;29,4;31;8,7
14-4-2020;Utrecht (gemeente);247;69,1;76;21,3;37;10,3
21-4-2020;Utrecht (gemeente);235;65,7;52;14,5;33;9,2
28-4-2020;Utrecht (gemeente);217;60,7;35;9,8;19;5,3
5-5-2020;Utrecht (gemeente);182;50,9;23;6,4;23;6,4
12-5-2020;Utrecht (gemeente);118;33;15;4,2;23;6,4
19-5-2020;Utrecht (gemeente);86;24;5;1,4;12;3,4
26-5-2020;Utrecht (gemeente);87;24,3;3;0,8;5;1,4
2-6-2020;Utrecht (gemeente);127;35,5;4;1,1;5;1,4
9-6-2020;Utrecht (gemeente);152;42,5;5;1,4;8;2,2
16-6-2020;Utrecht (gemeente);119;33,3;5;1,4;6;1,7
23-6-2020;Utrecht (gemeente);87;24,3;2;0,6;4;1,1
30-6-2020;Utrecht (gemeente);74;20,7;1;0,3;2;0,6
7-7-2020;Utrecht (gemeente);61;17,1;1;0,3;0;0
14-7-2020;Utrecht (gemeente);55;15,4;1;0,3;0;0
21-7-2020;Utrecht (gemeente);83;23,2;0;0;0;0
28-7-2020;Utrecht (gemeente);71;19,9;1;0,3;0;0
4-8-2020;Utrecht (gemeente);126;35,2;2;0,6;0;0
11-8-2020;Utrecht (gemeente);230;64,3;1;0,3;0;0
18-8-2020;Utrecht (gemeente);242;67,7;1;0,3;0;0
3-3-2020;Utrechtse Heuvelrug;0;0;0;0;0;0
10-3-2020;Utrechtse Heuvelrug;2;4;0;0;0;0
17-3-2020;Utrechtse Heuvelrug;7;14,1;0;0;0;0
25-3-2020;Utrechtse Heuvelrug;12;24,2;5;10,1;0;0
31-3-2020;Utrechtse Heuvelrug;31;62,5;12;24,2;2;4
7-4-2020;Utrechtse Heuvelrug;38;76,6;15;30,3;5;10,1
14-4-2020;Utrechtse Heuvelrug;33;66,6;12;24,2;3;6,1
21-4-2020;Utrechtse Heuvelrug;33;66,6;6;12,1;1;2
28-4-2020;Utrechtse Heuvelrug;22;44,4;3;6,1;8;16,1
5-5-2020;Utrechtse Heuvelrug;11;22,2;1;2;8;16,1
12-5-2020;Utrechtse Heuvelrug;8;16,1;0;0;1;2
19-5-2020;Utrechtse Heuvelrug;9;18,2;0;0;0;0
26-5-2020;Utrechtse Heuvelrug;5;10,1;0;0;0;0
2-6-2020;Utrechtse Heuvelrug;8;16,1;0;0;0;0
9-6-2020;Utrechtse Heuvelrug;9;18,2;0;0;0;0
16-6-2020;Utrechtse Heuvelrug;6;12,1;0;0;0;0
23-6-2020;Utrechtse Heuvelrug;5;10,1;0;0;0;0
30-6-2020;Utrechtse Heuvelrug;3;6,1;0;0;0;0
7-7-2020;Utrechtse Heuvelrug;4;8,1;0;0;0;0
14-7-2020;Utrechtse Heuvelrug;2;4;0;0;0;0
21-7-2020;Utrechtse Heuvelrug;0;0;0;0;0;0
28-7-2020;Utrechtse Heuvelrug;4;8,1;0;0;0;0
4-8-2020;Utrechtse Heuvelrug;9;18,2;0;0;0;0
11-8-2020;Utrechtse Heuvelrug;7;14,1;0;0;0;0
18-8-2020;Utrechtse Heuvelrug;5;10,1;0;0;0;0
3-3-2020;Vaals;0;0;0;0;0;0
10-3-2020;Vaals;0;0;0;0;0;0
17-3-2020;Vaals;0;0;0;0;0;0
25-3-2020;Vaals;4;39,6;5;49,5;0;0
31-3-2020;Vaals;9;89,1;8;79,2;1;9,9
7-4-2020;Vaals;11;108,9;4;39,6;1;9,9
14-4-2020;Vaals;15;148,4;2;19,8;0;0
21-4-2020;Vaals;13;128,6;1;9,9;0;0
28-4-2020;Vaals;4;39,6;0;0;0;0
5-5-2020;Vaals;1;9,9;0;0;0;0
12-5-2020;Vaals;2;19,8;0;0;0;0
19-5-2020;Vaals;1;9,9;0;0;0;0
26-5-2020;Vaals;0;0;0;0;0;0
2-6-2020;Vaals;0;0;0;0;0;0
9-6-2020;Vaals;0;0;0;0;0;0
16-6-2020;Vaals;0;0;0;0;0;0
23-6-2020;Vaals;0;0;0;0;0;0
30-6-2020;Vaals;0;0;0;0;0;0
7-7-2020;Vaals;0;0;0;0;0;0
14-7-2020;Vaals;0;0;0;0;1;9,9
21-7-2020;Vaals;1;9,9;0;0;1;9,9
28-7-2020;Vaals;1;9,9;0;0;0;0
4-8-2020;Vaals;0;0;0;0;0;0
11-8-2020;Vaals;0;0;0;0;0;0
18-8-2020;Vaals;0;0;0;0;0;0
3-3-2020;Valkenburg aan de Geul;0;0;0;0;0;0
10-3-2020;Valkenburg aan de Geul;0;0;0;0;0;0
17-3-2020;Valkenburg aan de Geul;3;18,3;0;0;0;0
25-3-2020;Valkenburg aan de Geul;9;55;2;12,2;0;0
31-3-2020;Valkenburg aan de Geul;13;79,4;7;42,8;0;0
7-4-2020;Valkenburg aan de Geul;35;213,8;11;67,2;3;18,3
14-4-2020;Valkenburg aan de Geul;37;226,1;9;55;4;24,4
21-4-2020;Valkenburg aan de Geul;18;110;3;18,3;3;18,3
28-4-2020;Valkenburg aan de Geul;18;110;0;0;3;18,3
5-5-2020;Valkenburg aan de Geul;14;85,5;0;0;1;6,1
12-5-2020;Valkenburg aan de Geul;11;67,2;0;0;0;0
19-5-2020;Valkenburg aan de Geul;7;42,8;1;6,1;0;0
26-5-2020;Valkenburg aan de Geul;4;24,4;2;12,2;0;0
2-6-2020;Valkenburg aan de Geul;3;18,3;1;6,1;0;0
9-6-2020;Valkenburg aan de Geul;1;6,1;0;0;0;0
16-6-2020;Valkenburg aan de Geul;1;6,1;0;0;0;0
23-6-2020;Valkenburg aan de Geul;0;0;0;0;0;0
30-6-2020;Valkenburg aan de Geul;0;0;0;0;0;0
7-7-2020;Valkenburg aan de Geul;0;0;0;0;0;0
14-7-2020;Valkenburg aan de Geul;0;0;0;0;0;0
21-7-2020;Valkenburg aan de Geul;1;6,1;0;0;0;0
28-7-2020;Valkenburg aan de Geul;1;6,1;0;0;0;0
4-8-2020;Valkenburg aan de Geul;0;0;0;0;0;0
11-8-2020;Valkenburg aan de Geul;0;0;0;0;0;0
18-8-2020;Valkenburg aan de Geul;1;6,1;0;0;0;0
3-3-2020;Valkenswaard;0;0;0;0;0;0
10-3-2020;Valkenswaard;0;0;0;0;0;0
17-3-2020;Valkenswaard;1;3,2;1;3,2;0;0
25-3-2020;Valkenswaard;11;35,3;7;22,4;0;0
31-3-2020;Valkenswaard;48;153,9;12;38,5;5;16
7-4-2020;Valkenswaard;71;227,6;9;28,9;18;57,7
14-4-2020;Valkenswaard;55;176,3;4;12,8;20;64,1
21-4-2020;Valkenswaard;44;141,1;2;6,4;13;41,7
28-4-2020;Valkenswaard;54;173,1;2;6,4;9;28,9
5-5-2020;Valkenswaard;45;144,3;1;3,2;5;16
12-5-2020;Valkenswaard;16;51,3;0;0;3;9,6
19-5-2020;Valkenswaard;4;12,8;0;0;1;3,2
26-5-2020;Valkenswaard;2;6,4;0;0;0;0
2-6-2020;Valkenswaard;1;3,2;0;0;0;0
9-6-2020;Valkenswaard;1;3,2;0;0;0;0
16-6-2020;Valkenswaard;2;6,4;0;0;0;0
23-6-2020;Valkenswaard;3;9,6;0;0;0;0
30-6-2020;Valkenswaard;2;6,4;0;0;0;0
7-7-2020;Valkenswaard;0;0;0;0;0;0
14-7-2020;Valkenswaard;0;0;0;0;0;0
21-7-2020;Valkenswaard;0;0;0;0;0;0
28-7-2020;Valkenswaard;0;0;0;0;0;0
4-8-2020;Valkenswaard;6;19,2;0;0;0;0
11-8-2020;Valkenswaard;7;22,4;0;0;0;0
18-8-2020;Valkenswaard;4;12,8;0;0;0;0
3-3-2020;Veendam;0;0;0;0;0;0
10-3-2020;Veendam;0;0;0;0;0;0
17-3-2020;Veendam;0;0;0;0;0;0
25-3-2020;Veendam;1;3,7;0;0;0;0
31-3-2020;Veendam;5;18,3;1;3,7;0;0
7-4-2020;Veendam;4;14,6;1;3,7;0;0
14-4-2020;Veendam;2;7,3;1;3,7;0;0
21-4-2020;Veendam;2;7,3;1;3,7;0;0
28-4-2020;Veendam;1;3,7;0;0;0;0
5-5-2020;Veendam;1;3,7;0;0;0;0
12-5-2020;Veendam;0;0;0;0;0;0
19-5-2020;Veendam;0;0;0;0;0;0
26-5-2020;Veendam;0;0;0;0;0;0
2-6-2020;Veendam;0;0;0;0;0;0
9-6-2020;Veendam;0;0;0;0;0;0
16-6-2020;Veendam;0;0;0;0;0;0
23-6-2020;Veendam;0;0;0;0;0;0
30-6-2020;Veendam;0;0;0;0;0;0
7-7-2020;Veendam;0;0;0;0;0;0
14-7-2020;Veendam;0;0;0;0;0;0
21-7-2020;Veendam;0;0;0;0;0;0
28-7-2020;Veendam;0;0;0;0;0;0
4-8-2020;Veendam;0;0;0;0;0;0
11-8-2020;Veendam;3;11;0;0;0;0
18-8-2020;Veendam;9;32,9;0;0;0;0
3-3-2020;Veenendaal;0;0;0;0;0;0
10-3-2020;Veenendaal;1;1,5;0;0;0;0
17-3-2020;Veenendaal;1;1,5;3;4,5;0;0
25-3-2020;Veenendaal;6;9;7;10,5;1;1,5
31-3-2020;Veenendaal;21;31,6;12;18;3;4,5
7-4-2020;Veenendaal;46;69,2;19;28,6;5;7,5
14-4-2020;Veenendaal;64;96,3;22;33,1;4;6
21-4-2020;Veenendaal;73;109,8;18;27,1;3;4,5
28-4-2020;Veenendaal;66;99,3;9;13,5;3;4,5
5-5-2020;Veenendaal;35;52,6;2;3;1;1,5
12-5-2020;Veenendaal;10;15;0;0;0;0
19-5-2020;Veenendaal;3;4,5;1;1,5;0;0
26-5-2020;Veenendaal;8;12;1;1,5;0;0
2-6-2020;Veenendaal;15;22,6;0;0;0;0
9-6-2020;Veenendaal;13;19,6;0;0;0;0
16-6-2020;Veenendaal;15;22,6;0;0;0;0
23-6-2020;Veenendaal;13;19,6;0;0;0;0
30-6-2020;Veenendaal;2;3;0;0;1;1,5
7-7-2020;Veenendaal;0;0;0;0;1;1,5
14-7-2020;Veenendaal;0;0;0;0;0;0
21-7-2020;Veenendaal;1;1,5;0;0;0;0
28-7-2020;Veenendaal;1;1,5;0;0;0;0
4-8-2020;Veenendaal;1;1,5;0;0;0;0
11-8-2020;Veenendaal;4;6;0;0;0;0
18-8-2020;Veenendaal;7;10,5;0;0;0;0
3-3-2020;Veere;0;0;0;0;0;0
10-3-2020;Veere;1;4,6;0;0;0;0
17-3-2020;Veere;1;4,6;0;0;0;0
25-3-2020;Veere;7;32;2;9,1;1;4,6
31-3-2020;Veere;11;50,3;3;13,7;1;4,6
7-4-2020;Veere;11;50,3;3;13,7;0;0
14-4-2020;Veere;8;36,6;3;13,7;0;0
21-4-2020;Veere;6;27,4;1;4,6;1;4,6
28-4-2020;Veere;5;22,9;0;0;1;4,6
5-5-2020;Veere;1;4,6;0;0;0;0
12-5-2020;Veere;1;4,6;0;0;0;0
19-5-2020;Veere;0;0;0;0;0;0
26-5-2020;Veere;1;4,6;0;0;0;0
2-6-2020;Veere;1;4,6;0;0;0;0
9-6-2020;Veere;0;0;0;0;0;0
16-6-2020;Veere;0;0;0;0;0;0
23-6-2020;Veere;0;0;0;0;0;0
30-6-2020;Veere;0;0;0;0;0;0
7-7-2020;Veere;0;0;0;0;0;0
14-7-2020;Veere;0;0;0;0;0;0
21-7-2020;Veere;2;9,1;0;0;0;0
28-7-2020;Veere;5;22,9;0;0;0;0
4-8-2020;Veere;6;27,4;0;0;0;0
11-8-2020;Veere;6;27,4;0;0;0;0
18-8-2020;Veere;2;9,1;0;0;0;0
3-3-2020;Veldhoven;0;0;1;2,2;0;0
10-3-2020;Veldhoven;1;2,2;1;2,2;0;0
17-3-2020;Veldhoven;3;6,6;1;2,2;0;0
25-3-2020;Veldhoven;22;48,4;8;17,6;1;2,2
31-3-2020;Veldhoven;35;77;18;39,6;7;15,4
7-4-2020;Veldhoven;35;77;15;33;11;24,2
14-4-2020;Veldhoven;49;107,8;8;17,6;8;17,6
21-4-2020;Veldhoven;51;112,2;6;13,2;3;6,6
28-4-2020;Veldhoven;26;57,2;3;6,6;1;2,2
5-5-2020;Veldhoven;11;24,2;1;2,2;1;2,2
12-5-2020;Veldhoven;9;19,8;0;0;0;0
19-5-2020;Veldhoven;5;11;0;0;0;0
26-5-2020;Veldhoven;5;11;0;0;0;0
2-6-2020;Veldhoven;3;6,6;0;0;0;0
9-6-2020;Veldhoven;1;2,2;0;0;0;0
16-6-2020;Veldhoven;1;2,2;0;0;0;0
23-6-2020;Veldhoven;1;2,2;0;0;0;0
30-6-2020;Veldhoven;1;2,2;0;0;0;0
7-7-2020;Veldhoven;1;2,2;0;0;0;0
14-7-2020;Veldhoven;0;0;0;0;0;0
21-7-2020;Veldhoven;1;2,2;0;0;0;0
28-7-2020;Veldhoven;1;2,2;0;0;0;0
4-8-2020;Veldhoven;7;15,4;0;0;0;0
11-8-2020;Veldhoven;10;22;0;0;0;0
18-8-2020;Veldhoven;6;13,2;0;0;0;0
3-3-2020;Velsen;0;0;0;0;0;0
10-3-2020;Velsen;1;1,5;0;0;0;0
17-3-2020;Velsen;7;10,2;2;2,9;0;0
25-3-2020;Velsen;19;27,7;9;13,1;1;1,5
31-3-2020;Velsen;47;68,5;16;23,3;2;2,9
7-4-2020;Velsen;111;161,7;13;18,9;12;17,5
14-4-2020;Velsen;137;199,6;9;13,1;18;26,2
21-4-2020;Velsen;99;144,2;6;8,7;16;23,3
28-4-2020;Velsen;60;87,4;4;5,8;16;23,3
5-5-2020;Velsen;26;37,9;3;4,4;8;11,7
12-5-2020;Velsen;7;10,2;0;0;2;2,9
19-5-2020;Velsen;3;4,4;0;0;2;2,9
26-5-2020;Velsen;4;5,8;0;0;1;1,5
2-6-2020;Velsen;18;26,2;0;0;0;0
9-6-2020;Velsen;20;29,1;0;0;0;0
16-6-2020;Velsen;6;8,7;0;0;0;0
23-6-2020;Velsen;1;1,5;0;0;0;0
30-6-2020;Velsen;0;0;0;0;0;0
7-7-2020;Velsen;0;0;0;0;0;0
14-7-2020;Velsen;1;1,5;0;0;0;0
21-7-2020;Velsen;2;2,9;0;0;0;0
28-7-2020;Velsen;3;4,4;0;0;0;0
4-8-2020;Velsen;4;5,8;0;0;0;0
11-8-2020;Velsen;13;18,9;0;0;0;0
18-8-2020;Velsen;20;29,1;0;0;0;0
3-3-2020;Venlo;0;0;0;0;0;0
10-3-2020;Venlo;2;2;1;1;0;0
17-3-2020;Venlo;12;11,8;14;13,8;1;1
25-3-2020;Venlo;51;50,1;42;41,3;6;5,9
31-3-2020;Venlo;95;93,3;69;67,8;16;15,7
7-4-2020;Venlo;109;107,1;65;63,8;30;29,5
14-4-2020;Venlo;101;99,2;29;28,5;28;27,5
21-4-2020;Venlo;97;95,3;10;9,8;15;14,7
28-4-2020;Venlo;75;73,7;10;9,8;10;9,8
5-5-2020;Venlo;31;30,5;4;3,9;9;8,8
12-5-2020;Venlo;9;8,8;1;1;6;5,9
19-5-2020;Venlo;6;5,9;1;1;2;2
26-5-2020;Venlo;7;6,9;1;1;1;1
2-6-2020;Venlo;7;6,9;2;2;1;1
9-6-2020;Venlo;8;7,9;1;1;1;1
16-6-2020;Venlo;6;5,9;0;0;0;0
23-6-2020;Venlo;2;2;0;0;0;0
30-6-2020;Venlo;0;0;0;0;0;0
7-7-2020;Venlo;0;0;0;0;0;0
14-7-2020;Venlo;0;0;0;0;0;0
21-7-2020;Venlo;0;0;0;0;0;0
28-7-2020;Venlo;2;2;0;0;0;0
4-8-2020;Venlo;4;3,9;0;0;0;0
11-8-2020;Venlo;23;22,6;0;0;0;0
18-8-2020;Venlo;36;35,4;0;0;0;0
3-3-2020;Venray;0;0;0;0;0;0
10-3-2020;Venray;0;0;1;2,3;0;0
17-3-2020;Venray;1;2,3;4;9,2;0;0
25-3-2020;Venray;17;39;15;34,4;3;6,9
31-3-2020;Venray;41;94;20;45,9;6;13,8
7-4-2020;Venray;42;96,3;17;39;9;20,6
14-4-2020;Venray;40;91,7;11;25,2;10;22,9
21-4-2020;Venray;36;82,5;2;4,6;4;9,2
28-4-2020;Venray;17;39;1;2,3;0;0
5-5-2020;Venray;5;11,5;1;2,3;1;2,3
12-5-2020;Venray;2;4,6;0;0;1;2,3
19-5-2020;Venray;2;4,6;0;0;0;0
26-5-2020;Venray;1;2,3;0;0;0;0
2-6-2020;Venray;5;11,5;0;0;0;0
9-6-2020;Venray;14;32,1;0;0;0;0
16-6-2020;Venray;17;39;0;0;0;0
23-6-2020;Venray;10;22,9;0;0;0;0
30-6-2020;Venray;2;4,6;0;0;0;0
7-7-2020;Venray;0;0;0;0;0;0
14-7-2020;Venray;0;0;0;0;0;0
21-7-2020;Venray;0;0;0;0;0;0
28-7-2020;Venray;1;2,3;0;0;0;0
4-8-2020;Venray;3;6,9;0;0;0;0
11-8-2020;Venray;6;13,8;0;0;0;0
18-8-2020;Venray;11;25,2;0;0;0;0
3-3-2020;Vijfheerenlanden;0;0;1;1,8;0;0
10-3-2020;Vijfheerenlanden;1;1,8;2;3,5;0;0
17-3-2020;Vijfheerenlanden;7;12,3;2;3,5;0;0
25-3-2020;Vijfheerenlanden;21;37;6;10,6;0;0
31-3-2020;Vijfheerenlanden;55;96,8;14;24,6;6;10,6
7-4-2020;Vijfheerenlanden;90;158,4;15;26,4;18;31,7
14-4-2020;Vijfheerenlanden;95;167,2;9;15,8;23;40,5
21-4-2020;Vijfheerenlanden;85;149,6;5;8,8;16;28,2
28-4-2020;Vijfheerenlanden;57;100,3;4;7;6;10,6
5-5-2020;Vijfheerenlanden;34;59,8;3;5,3;2;3,5
12-5-2020;Vijfheerenlanden;24;42,2;2;3,5;2;3,5
19-5-2020;Vijfheerenlanden;15;26,4;1;1,8;1;1,8
26-5-2020;Vijfheerenlanden;18;31,7;0;0;0;0
2-6-2020;Vijfheerenlanden;19;33,4;0;0;0;0
9-6-2020;Vijfheerenlanden;16;28,2;0;0;0;0
16-6-2020;Vijfheerenlanden;7;12,3;0;0;0;0
23-6-2020;Vijfheerenlanden;1;1,8;0;0;0;0
30-6-2020;Vijfheerenlanden;1;1,8;0;0;0;0
7-7-2020;Vijfheerenlanden;0;0;0;0;0;0
14-7-2020;Vijfheerenlanden;0;0;0;0;0;0
21-7-2020;Vijfheerenlanden;1;1,8;0;0;0;0
28-7-2020;Vijfheerenlanden;5;8,8;0;0;0;0
4-8-2020;Vijfheerenlanden;5;8,8;0;0;0;0
11-8-2020;Vijfheerenlanden;11;19,4;0;0;0;0
18-8-2020;Vijfheerenlanden;15;26,4;0;0;0;0
3-3-2020;Vlaardingen;0;0;0;0;0;0
10-3-2020;Vlaardingen;1;1,4;0;0;0;0
17-3-2020;Vlaardingen;2;2,7;2;2,7;0;0
25-3-2020;Vlaardingen;21;28,6;6;8,2;0;0
31-3-2020;Vlaardingen;46;62,7;14;19,1;2;2,7
7-4-2020;Vlaardingen;66;89,9;19;25,9;10;13,6
14-4-2020;Vlaardingen;87;118,5;13;17,7;11;15
21-4-2020;Vlaardingen;86;117,2;6;8,2;8;10,9
28-4-2020;Vlaardingen;87;118,5;7;9,5;7;9,5
5-5-2020;Vlaardingen;57;77,7;8;10,9;7;9,5
12-5-2020;Vlaardingen;23;31,3;4;5,4;7;9,5
19-5-2020;Vlaardingen;27;36,8;2;2,7;2;2,7
26-5-2020;Vlaardingen;22;30;1;1,4;2;2,7
2-6-2020;Vlaardingen;14;19,1;0;0;2;2,7
9-6-2020;Vlaardingen;11;15;0;0;0;0
16-6-2020;Vlaardingen;10;13,6;0;0;0;0
23-6-2020;Vlaardingen;14;19,1;0;0;0;0
30-6-2020;Vlaardingen;12;16,3;0;0;0;0
7-7-2020;Vlaardingen;11;15;0;0;1;1,4
14-7-2020;Vlaardingen;9;12,3;0;0;1;1,4
21-7-2020;Vlaardingen;12;16,3;0;0;0;0
28-7-2020;Vlaardingen;18;24,5;0;0;0;0
4-8-2020;Vlaardingen;38;51,8;0;0;0;0
11-8-2020;Vlaardingen;69;94;0;0;0;0
18-8-2020;Vlaardingen;76;103,5;0;0;0;0
3-3-2020;Vlieland;0;0;0;0;0;0
10-3-2020;Vlieland;0;0;0;0;0;0
17-3-2020;Vlieland;0;0;0;0;0;0
25-3-2020;Vlieland;0;0;0;0;0;0
31-3-2020;Vlieland;0;0;0;0;0;0
7-4-2020;Vlieland;0;0;0;0;0;0
14-4-2020;Vlieland;0;0;0;0;0;0
21-4-2020;Vlieland;0;0;0;0;0;0
28-4-2020;Vlieland;0;0;0;0;0;0
5-5-2020;Vlieland;0;0;0;0;0;0
12-5-2020;Vlieland;0;0;0;0;0;0
19-5-2020;Vlieland;0;0;0;0;0;0
26-5-2020;Vlieland;0;0;0;0;0;0
2-6-2020;Vlieland;0;0;0;0;0;0
9-6-2020;Vlieland;0;0;0;0;0;0
16-6-2020;Vlieland;0;0;0;0;0;0
23-6-2020;Vlieland;0;0;0;0;0;0
30-6-2020;Vlieland;0;0;0;0;0;0
7-7-2020;Vlieland;0;0;0;0;0;0
14-7-2020;Vlieland;0;0;0;0;0;0
21-7-2020;Vlieland;0;0;0;0;0;0
28-7-2020;Vlieland;0;0;0;0;0;0
4-8-2020;Vlieland;0;0;0;0;0;0
11-8-2020;Vlieland;0;0;0;0;0;0
18-8-2020;Vlieland;0;0;0;0;0;0
3-3-2020;Vlissingen;0;0;0;0;0;0
10-3-2020;Vlissingen;0;0;1;2,3;0;0
17-3-2020;Vlissingen;4;9;1;2,3;0;0
25-3-2020;Vlissingen;8;18;2;4,5;0;0
31-3-2020;Vlissingen;14;31,6;5;11,3;2;4,5
7-4-2020;Vlissingen;30;67,6;4;9;3;6,8
14-4-2020;Vlissingen;27;60,9;1;2,3;2;4,5
