Updated;Municipality_name;Total_reported;Total_reported_per_100000;Hospital_admission;Hospital_admission_per_100000;Deceased;Deceased_per_100000
17-3-2020;Kampen;3;5,5;2;3,7;0;0
17-3-2020;Kapelle;2;15,8;1;7,9;0;0
17-3-2020;Katwijk;1;1,5;1;1,5;0;0
17-3-2020;Kerkrade;4;8,7;2;4,4;0;0
17-3-2020;Koggenland;2;8,8;0;0;0;0
17-3-2020;Krimpen aan den IJssel;3;10,2;0;0;0;0
17-3-2020;Krimpenerwaard;4;7,1;2;3,6;0;0
17-3-2020;Laarbeek;6;26,6;6;26,6;0;0
17-3-2020;Landerd;16;101,7;7;44,5;1;6,4
17-3-2020;Landgraaf;7;18,7;4;10,7;1;2,7
17-3-2020;Landsmeer;3;26,1;0;0;0;0
17-3-2020;Langedijk;4;14,2;0;0;0;0
17-3-2020;Lansingerland;10;16;5;8;0;0
17-3-2020;Laren (NH.);0;0;1;8,9;0;0
17-3-2020;Leeuwarden;5;4;1;0,8;1;0,8
17-3-2020;Leiden;11;8,8;5;4;0;0
17-3-2020;Leiderdorp;2;7,4;1;3,7;0;0
17-3-2020;Leidschendam-Voorburg;6;7,8;2;2,6;0;0
17-3-2020;Lelystad;10;12,7;8;10,2;0;0
17-3-2020;Leudal;14;39;9;25,1;0;0
17-3-2020;Leusden;4;13,2;0;0;0;0
17-3-2020;Lingewaard;5;10,7;1;2,1;0;0
17-3-2020;Lisse;0;0;1;4,4;0;0
17-3-2020;Lochem;1;3;1;3;0;0
17-3-2020;Loon op Zand;7;29,9;2;8,5;0;0
17-3-2020;Lopik;3;20,7;2;13,8;0;0
17-3-2020;Loppersum;0;0;0;0;0;0
17-3-2020;Losser;0;0;0;0;0;0
17-3-2020;Maasdriel;1;4;1;4;0;0
17-3-2020;Maasgouw;4;16,7;3;12,5;1;4,2
17-3-2020;Maassluis;2;6;1;3;0;0
17-3-2020;Maastricht;39;32,1;14;11,5;2;1,6
17-3-2020;Medemblik;0;0;0;0;0;0
17-3-2020;Meerssen;2;10,6;0;0;0;0
17-3-2020;Meierijstad;64;78,8;36;44,3;13;16
17-3-2020;Meppel;0;0;1;2,9;0;0
17-3-2020;Middelburg (Z.);2;4,1;4;8,2;0;0
17-3-2020;Midden-Delfland;1;5,2;0;0;0;0
17-3-2020;Midden-Drenthe;0;0;0;0;0;0
17-3-2020;Midden-Groningen;2;3,3;0;0;0;0
17-3-2020;Mill en Sint Hubert;1;9,1;1;9,1;0;0
17-3-2020;Moerdijk;1;2,7;1;2,7;0;0
17-3-2020;Molenlanden;7;15,9;4;9,1;0;0
17-3-2020;Montferland;1;2,8;1;2,8;0;0
17-3-2020;Montfoort;0;0;0;0;0;0
17-3-2020;Mook en Middelaar;0;0;0;0;0;0
17-3-2020;Neder-Betuwe;4;16,4;3;12,3;0;0
17-3-2020;Nederweert;7;41,1;4;23,5;0;0
17-3-2020;Nieuwegein;4;6,3;3;4,7;0;0
17-3-2020;Nieuwkoop;1;3,5;0;0;0;0
17-3-2020;Nijkerk;2;4,6;1;2,3;0;0
17-3-2020;Nijmegen;54;30,4;13;7,3;0;0
17-3-2020;Nissewaard;7;8,2;7;8,2;0;0
17-3-2020;Noardeast-Fryslân;0;0;1;2,2;0;0
17-3-2020;Noord-Beveland;1;13,5;0;0;0;0
17-3-2020;Noordenveld;1;3,2;1;3,2;1;3,2
17-3-2020;Noordoostpolder;2;4,2;0;0;0;0
17-3-2020;Noordwijk;3;6,9;2;4,6;0;0
17-3-2020;Nuenen, Gerwen en Nederwetten;2;8,6;2;8,6;0;0
17-3-2020;Nunspeet;5;18;4;14,4;1;3,6
17-3-2020;Oegstgeest;3;12,1;2;8,1;0;0
17-3-2020;Oirschot;1;5,3;1;5,3;0;0
17-3-2020;Oisterwijk;10;38,1;3;11,4;0;0
17-3-2020;Oldambt;0;0;0;0;0;0
17-3-2020;Oldebroek;4;16,9;2;8,5;0;0
17-3-2020;Oldenzaal;3;9,4;1;3,1;0;0
17-3-2020;Olst-Wijhe;0;0;0;0;0;0
17-3-2020;Ommen;3;16,7;1;5,6;0;0
17-3-2020;Oost Gelre;0;0;1;3,4;0;0
17-3-2020;Oosterhout;10;17,9;5;8,9;0;0
17-3-2020;Ooststellingwerf;0;0;0;0;0;0
17-3-2020;Oostzaan;2;20,5;0;0;0;0
17-3-2020;Opmeer;0;0;0;0;0;0
17-3-2020;Opsterland;2;6,7;0;0;0;0
17-3-2020;Oss;19;20,7;9;9,8;0;0
17-3-2020;Oude IJsselstreek;2;5,1;2;5,1;0;0
17-3-2020;Ouder-Amstel;3;21,4;1;7,1;0;0
17-3-2020;Oudewater;1;9,8;1;9,8;0;0
17-3-2020;Overbetuwe;10;20,9;10;20,9;0;0
17-3-2020;Papendrecht;1;3,1;0;0;0;0
17-3-2020;Peel en Maas;36;82,9;25;57,6;0;0
17-3-2020;Pekela;1;8,2;1;8,2;0;0
17-3-2020;Pijnacker-Nootdorp;10;18,1;2;3,6;0;0
17-3-2020;Purmerend;6;7,4;6;7,4;0;0
17-3-2020;Putten;2;8,3;1;4,1;0;0
17-3-2020;Raalte;3;8;2;5,3;0;0
17-3-2020;Reimerswaal;3;13,2;3;13,2;0;0
17-3-2020;Renkum;8;25,5;2;6,4;0;0
17-3-2020;Renswoude;0;0;0;0;0;0
17-3-2020;Reusel-De Mierden;1;7,6;2;15,3;0;0
17-3-2020;Rheden;4;9,1;2;4,6;0;0
17-3-2020;Rhenen;0;0;0;0;0;0
17-3-2020;Ridderkerk;0;0;1;2,2;0;0
17-3-2020;Rijssen-Holten;0;0;0;0;0;0
17-3-2020;Rijswijk (ZH.);3;5,5;3;5,5;0;0
17-3-2020;Roerdalen;1;4,9;1;4,9;0;0
17-3-2020;Roermond;8;13,7;4;6,9;0;0
17-3-2020;Roosendaal;6;7,8;1;1,3;0;0
17-3-2020;Rotterdam;60;9,2;19;2,9;0;0
17-3-2020;Rozendaal;2;117,4;1;58,7;0;0
17-3-2020;Rucphen;1;4,4;1;4,4;0;0
17-3-2020;Schagen;7;15,1;2;4,3;0;0
17-3-2020;Scherpenzeel;0;0;0;0;0;0
17-3-2020;Schiedam;1;1,3;2;2,5;0;0
17-3-2020;Schiermonnikoog;0;0;0;0;0;0
17-3-2020;Schouwen-Duiveland;1;3;1;3;0;0
17-3-2020;'s-Gravenhage (gemeente);26;4,8;12;2,2;0;0
17-3-2020;'s-Hertogenbosch;30;19,3;14;9;2;1,3
17-3-2020;Simpelveld;3;28,4;1;9,5;0;0
17-3-2020;Sint Anthonis;5;42,9;4;34,3;0;0
17-3-2020;Sint-Michielsgestel;6;20,5;3;10,3;0;0
17-3-2020;Sittard-Geleen;51;55,2;17;18,4;5;5,4
17-3-2020;Sliedrecht;1;4;0;0;0;0
17-3-2020;Sluis;2;8,6;2;8,6;0;0
17-3-2020;Smallingerland;3;5,3;1;1,8;0;0
17-3-2020;Soest;6;12,9;0;0;0;0
17-3-2020;Someren;4;20,7;4;20,7;1;5,2
17-3-2020;Son en Breugel;5;28,9;3;17,3;2;11,5
17-3-2020;Stadskanaal;0;0;0;0;0;0
17-3-2020;Staphorst;2;11,7;0;0;0;0
17-3-2020;Stede Broec;1;4,6;1;4,6;0;0
17-3-2020;Steenbergen;2;8,2;1;4,1;1;4,1
17-3-2020;Steenwijkerland;1;2,3;1;2,3;0;0
17-3-2020;Stein (L.);4;16;2;8;0;0
17-3-2020;Stichtse Vecht;6;9,2;2;3,1;0;0
17-3-2020;Súdwest-Fryslân;2;2,2;1;1,1;0;0
17-3-2020;Terneuzen;3;5,5;3;5,5;0;0
17-3-2020;Terschelling;0;0;0;0;0;0
17-3-2020;Texel;0;0;1;7,4;0;0
17-3-2020;Teylingen;2;5,3;1;2,7;0;0
17-3-2020;Tholen;2;7,8;3;11,6;0;0
17-3-2020;Tiel;4;9,5;4;9,5;0;0
17-3-2020;Tilburg;108;49,1;41;18,7;7;3,2
17-3-2020;Tubbergen;2;9,4;0;0;0;0
17-3-2020;Twenterand;0;0;0;0;0;0
17-3-2020;Tynaarlo;3;8,9;0;0;0;0
17-3-2020;Tytsjerksteradiel;1;3,1;0;0;0;0
17-3-2020;Uden;53;125,8;30;71,2;6;14,2
17-3-2020;Uitgeest;0;0;0;0;0;0
17-3-2020;Uithoorn;1;3,4;1;3,4;0;0
17-3-2020;Urk;2;9,5;4;19;0;0
17-3-2020;Utrecht (gemeente);69;19,3;12;3,4;0;0
17-3-2020;Utrechtse Heuvelrug;7;14,1;0;0;0;0
17-3-2020;Vaals;0;0;0;0;0;0
17-3-2020;Valkenburg aan de Geul;3;18,3;0;0;0;0
17-3-2020;Valkenswaard;1;3,2;1;3,2;0;0
17-3-2020;Veendam;0;0;0;0;0;0
17-3-2020;Veenendaal;1;1,5;3;4,5;0;0
17-3-2020;Veere;1;4,6;0;0;0;0
17-3-2020;Veldhoven;3;6,6;1;2,2;0;0
17-3-2020;Velsen;7;10,2;2;2,9;0;0
17-3-2020;Venlo;12;11,8;14;13,8;1;1
17-3-2020;Venray;1;2,3;4;9,2;0;0
17-3-2020;Vijfheerenlanden;7;12,3;2;3,5;0;0
17-3-2020;Vlaardingen;2;2,7;2;2,7;0;0
17-3-2020;Vlieland;0;0;0;0;0;0
17-3-2020;Vlissingen;4;9;1;2,3;0;0
17-3-2020;Voerendaal;3;24;2;16;0;0
17-3-2020;Voorschoten;1;3,9;1;3,9;0;0
17-3-2020;Voorst;1;4,1;1;4,1;0;0
17-3-2020;Vught;8;30,1;4;15,1;0;0
17-3-2020;Waadhoeke;0;0;0;0;0;0
17-3-2020;Waalre;1;5,7;0;0;0;0
17-3-2020;Waalwijk;9;18,5;4;8,2;0;0
17-3-2020;Waddinxveen;1;3,4;1;3,4;0;0
17-3-2020;Wageningen;1;2,5;1;2,5;0;0
17-3-2020;Wassenaar;3;11,4;1;3,8;0;0
17-3-2020;Waterland;5;28,7;2;11,5;0;0
17-3-2020;Weert;0;0;6;12;0;0
17-3-2020;Weesp;0;0;1;5,1;0;0
17-3-2020;West Betuwe;7;13,7;1;2;0;0
17-3-2020;West Maas en Waal;2;10,3;0;0;0;0
17-3-2020;Westerkwartier;1;1,6;1;1,6;0;0
17-3-2020;Westerveld;0;0;1;5,1;0;0
17-3-2020;Westervoort;0;0;0;0;0;0
17-3-2020;Westerwolde;0;0;0;0;0;0
17-3-2020;Westland;6;5,4;5;4,5;0;0
17-3-2020;Weststellingwerf;0;0;0;0;0;0
17-3-2020;Westvoorne;2;13,6;0;0;0;0
17-3-2020;Wierden;1;4,1;0;0;0;0
17-3-2020;Wijchen;8;19,5;6;14,6;0;0
17-3-2020;Wijdemeren;1;4,1;1;4,1;0;0
17-3-2020;Wijk bij Duurstede;4;16,7;2;8,4;0;0
17-3-2020;Winterswijk;0;0;0;0;0;0
17-3-2020;Woensdrecht;0;0;0;0;0;0
17-3-2020;Woerden;4;7,6;1;1,9;0;0
17-3-2020;Wormerland;1;6,1;1;6,1;0;0
17-3-2020;Woudenberg;2;15;0;0;0;0
17-3-2020;Zaanstad;1;0,6;5;3,2;0;0
17-3-2020;Zaltbommel;2;6,9;0;0;0;0
17-3-2020;Zandvoort;2;11,7;0;0;0;0
17-3-2020;Zeewolde;2;8,8;0;0;0;0
17-3-2020;Zeist;11;16,9;1;1,5;0;0
17-3-2020;Zevenaar;3;6,9;1;2,3;0;0
17-3-2020;Zoetermeer;2;1,6;2;1,6;0;0
17-3-2020;Zoeterwoude;0;0;0;0;0;0
17-3-2020;Zuidplas;0;0;0;0;0;0
17-3-2020;Zundert;6;27,5;4;18,3;1;4,6
17-3-2020;Zutphen;1;2,1;2;4,2;0;0
17-3-2020;Zwartewaterland;6;26,4;1;4,4;0;0
17-3-2020;Zwijndrecht;5;11,2;3;6,7;0;0
17-3-2020;Zwolle;15;11,6;1;0,8;0;0
31-3-2020;Aa en Hunze;5;19,7;1;3,9;0;0
31-3-2020;Aalsmeer;16;50,2;5;15,7;2;6,3
31-3-2020;Aalten;9;33,2;4;14,7;1;3,7
31-3-2020;Achtkarspelen;2;7,2;0;0;0;0
31-3-2020;Alblasserdam;8;39,7;4;19,8;0;0
31-3-2020;Albrandswaard;25;97,7;5;19,5;2;7,8
31-3-2020;Alkmaar;47;42,9;26;23,8;5;4,6
31-3-2020;Almelo;24;32,8;12;16,4;3;4,1
31-3-2020;Almere;81;38,2;59;27,8;1;0,5
31-3-2020;Alphen aan den Rijn;49;43,8;31;27,7;2;1,8
31-3-2020;Alphen-Chaam;23;225,4;10;98;4;39,2
31-3-2020;Altena;38;67,9;15;26,8;2;3,6
31-3-2020;Ameland;0;0;0;0;0;0
31-3-2020;Amersfoort;49;31,2;24;15,3;9;5,7
31-3-2020;Amstelveen;87;94,9;29;31,6;5;5,5
31-3-2020;Amsterdam;590;67,6;252;28,9;32;3,7
31-3-2020;Apeldoorn;70;42,7;43;26,2;6;3,7
31-3-2020;Appingedam;1;8,6;1;8,6;0;0
31-3-2020;Arnhem;61;37,8;35;21,7;3;1,9
31-3-2020;Assen;15;21,9;8;11,7;2;2,9
31-3-2020;Asten;18;107,6;5;29,9;2;12
31-3-2020;Baarle-Nassau;12;175;7;102,1;1;14,6
31-3-2020;Baarn;12;48,3;7;28,1;0;0
31-3-2020;Barendrecht;33;67,7;17;34,9;2;4,1
31-3-2020;Barneveld;25;42,3;7;11,8;2;3,4
31-3-2020;Beek (L.);16;100,9;8;50,4;1;6,3
31-3-2020;Beekdaelen;27;75,1;20;55,7;5;13,9
31-3-2020;Beemster;6;59,9;3;29,9;1;10
31-3-2020;Beesel;16;118,7;11;81,6;3;22,3
31-3-2020;Berg en Dal;48;137,2;15;42,9;7;20
31-3-2020;Bergeijk;18;96,6;9;48,3;2;10,7
31-3-2020;Bergen (L.);4;30,6;4;30,6;0;0
31-3-2020;Bergen (NH.);23;77,1;10;33,5;1;3,4
31-3-2020;Bergen op Zoom;16;23,7;7;10,4;2;3
31-3-2020;Berkelland;7;16;5;11,4;0;0
31-3-2020;Bernheze;105;336,1;50;160,1;24;76,8
31-3-2020;Best;25;83,4;14;46,7;4;13,3
31-3-2020;Beuningen;22;85;13;50,2;4;15,4
31-3-2020;Beverwijk;19;45,6;5;12;3;7,2
31-3-2020;Bladel;23;112,8;7;34,3;4;19,6
31-3-2020;Blaricum;7;60,7;4;34,7;0;0
31-3-2020;Bloemendaal;21;89,1;4;17;0;0
31-3-2020;Bodegraven-Reeuwijk;16;45,9;5;14,3;1;2,9
31-3-2020;Boekel;44;408;14;129,8;11;102
31-3-2020;Borger-Odoorn;2;7,8;2;7,8;2;7,8
31-3-2020;Borne;22;94,4;9;38,6;4;17,2
31-3-2020;Borsele;4;17,6;1;4,4;0;0
31-3-2020;Boxmeer;32;109;12;40,9;4;13,6
31-3-2020;Boxtel;21;68,2;9;29,2;7;22,7
31-3-2020;Breda;158;85,8;75;40,7;23;12,5
31-3-2020;Brielle;14;81,1;7;40,5;0;0
31-3-2020;Bronckhorst;11;30,5;6;16,6;1;2,8
31-3-2020;Brummen;10;48,2;6;28,9;1;4,8
31-3-2020;Brunssum;27;97;19;68,3;5;18
31-3-2020;Bunnik;11;72,4;5;32,9;0;0
31-3-2020;Bunschoten;7;32;2;9,1;0;0
31-3-2020;Buren;8;29,9;5;18,7;1;3,7
31-3-2020;Capelle aan den IJssel;58;86,4;23;34,3;6;8,9
31-3-2020;Castricum;19;52,8;9;25;5;13,9
31-3-2020;Coevorden;12;34;7;19,8;0;0
31-3-2020;Cranendonck;61;288,6;45;212,9;5;23,7
31-3-2020;Cuijk;18;71,6;7;27,9;4;15,9
31-3-2020;Culemborg;22;76;15;51,8;4;13,8
31-3-2020;Dalfsen;15;52,5;8;28;2;7
31-3-2020;Dantumadiel;3;15,9;1;5,3;0;0
31-3-2020;De Bilt;33;76,5;14;32,5;1;2,3
31-3-2020;De Fryske Marren;18;34,9;8;15,5;3;5,8
31-3-2020;De Ronde Venen;26;58,5;18;40,5;1;2,2
31-3-2020;De Wolden;7;28,8;2;8,2;1;4,1
31-3-2020;Delft;38;36,7;22;21,2;2;1,9
31-3-2020;Delfzijl;9;36,5;4;16,2;0;0
31-3-2020;Den Helder;12;21,3;6;10,7;0;0
31-3-2020;Deurne;58;178,6;32;98,5;6;18,5
31-3-2020;Deventer;58;57,6;22;21,8;17;16,9
31-3-2020;Diemen;13;42,2;6;19,5;2;6,5
31-3-2020;Dinkelland;32;120,9;14;52,9;3;11,3
31-3-2020;Doesburg;6;54,2;3;27,1;2;18,1
31-3-2020;Doetinchem;28;48,3;14;24,1;4;6,9
31-3-2020;Dongen;28;106,8;11;41,9;5;19,1
31-3-2020;Dordrecht;58;48,6;36;30,2;4;3,4
31-3-2020;Drechterland;9;45,6;2;10,1;1;5,1
31-3-2020;Drimmelen;19;69,7;8;29,3;2;7,3
31-3-2020;Dronten;13;31,3;12;28,9;2;4,8
31-3-2020;Druten;16;84,5;11;58,1;0;0
31-3-2020;Duiven;6;23,9;5;19,9;0;0
31-3-2020;Echt-Susteren;29;91,7;17;53,8;5;15,8
31-3-2020;Edam-Volendam;16;44,2;9;24,9;0;0
31-3-2020;Ede;61;52,1;32;27,3;8;6,8
31-3-2020;Eemnes;3;32,4;0;0;1;10,8
31-3-2020;Eersel;21;108,7;14;72,5;1;5,2
31-3-2020;Eijsden-Margraten;55;213,4;24;93,1;4;15,5
31-3-2020;Eindhoven;168;71,7;76;32,4;17;7,3
31-3-2020;Elburg;19;82;5;21,6;0;0
31-3-2020;Emmen;19;17,7;9;8,4;2;1,9
31-3-2020;Enkhuizen;19;102,2;13;69,9;4;21,5
31-3-2020;Enschede;66;41,3;25;15,7;7;4,4
31-3-2020;Epe;40;120,6;24;72,3;5;15,1
31-3-2020;Ermelo;21;77,8;12;44,4;5;18,5
31-3-2020;Etten-Leur;49;111,7;24;54,7;10;22,8
31-3-2020;Geertruidenberg;8;37,1;4;18,6;2;9,3
31-3-2020;Geldrop-Mierlo;34;85,6;15;37,8;2;5
31-3-2020;Gemert-Bakel;70;227,8;39;126,9;17;55,3
31-3-2020;Gennep;20;118,2;9;53,2;3;17,7
31-3-2020;Gilze en Rijen;28;105,9;15;56,8;4;15,1
31-3-2020;Goeree-Overflakkee;119;237,8;34;67,9;8;16
31-3-2020;Goes;24;63;8;21;1;2,6
31-3-2020;Goirle;28;117,1;17;71,1;8;33,5
31-3-2020;Gooise Meren;30;51,7;15;25,8;1;1,7
31-3-2020;Gorinchem;39;105,3;11;29,7;1;2,7
31-3-2020;Gouda;50;68,1;17;23,2;6;8,2
31-3-2020;Grave;26;209,1;11;88,5;4;32,2
31-3-2020;Groningen (gemeente);86;36,9;11;4,7;1;0,4
31-3-2020;Gulpen-Wittem;14;98,8;8;56,5;0;0
31-3-2020;Haaksbergen;11;45,2;6;24,7;0;0
31-3-2020;Haaren;14;97,4;6;41,8;4;27,8
31-3-2020;Haarlem;100;61,4;27;16,6;14;8,6
31-3-2020;Haarlemmermeer;69;44,2;34;21,8;5;3,2
31-3-2020;Halderberge;14;46,2;8;26,4;3;9,9
31-3-2020;Hardenberg;26;42,7;9;14,8;0;0
31-3-2020;Harderwijk;25;51,6;13;26,9;1;2,1
31-3-2020;Hardinxveld-Giessendam;4;21,9;1;5,5;1;5,5
31-3-2020;Harlingen;3;19,1;2;12,7;0;0
31-3-2020;Hattem;17;139,2;10;81,9;1;8,2
31-3-2020;Heemskerk;35;89,3;19;48,5;3;7,7
31-3-2020;Heemstede;41;150,5;9;33;10;36,7
31-3-2020;Heerde;47;252,8;31;166,8;8;43
31-3-2020;Heerenveen;12;23,8;8;15,8;1;2
31-3-2020;Heerhugowaard;33;57,3;21;36,5;4;6,9
31-3-2020;Heerlen;89;102,2;57;65,5;17;19,5
31-3-2020;Heeze-Leende;15;92,9;4;24,8;0;0
31-3-2020;Heiloo;14;58,4;7;29,2;4;16,7
31-3-2020;Hellendoorn;19;52,9;3;8,4;0;0
31-3-2020;Hellevoetsluis;19;47,3;6;14,9;0;0
31-3-2020;Helmond;102;110,4;40;43,3;14;15,1
31-3-2020;Hendrik-Ido-Ambacht;6;19,2;3;9,6;0;0
31-3-2020;Hengelo (O.);41;50,5;8;9,9;3;3,7
31-3-2020;Het Hogeland;10;20,9;4;8,4;0;0
31-3-2020;Heumen;18;109,4;10;60,8;2;12,2
31-3-2020;Heusden;50;111,9;29;64,9;5;11,2
31-3-2020;Hillegom;8;36;4;18;0;0
31-3-2020;Hilvarenbeek;13;83,8;6;38,7;2;12,9
31-3-2020;Hilversum;34;37,4;15;16,5;3;3,3
31-3-2020;Hoeksche Waard;70;80,1;40;45,8;3;3,4
31-3-2020;Hof van Twente;16;45,7;8;22,8;0;0
31-3-2020;Hollands Kroon;29;59,9;19;39,2;3;6,2
31-3-2020;Hoogeveen;11;19,7;7;12,6;0;0
31-3-2020;Hoorn;28;38,2;17;23,2;6;8,2
31-3-2020;Horst aan de Maas;37;87,2;28;66;11;25,9
31-3-2020;Houten;43;85,7;15;29,9;1;2
31-3-2020;Huizen;23;55,7;13;31,5;2;4,8
31-3-2020;Hulst;6;21,8;4;14,5;1;3,6
31-3-2020;IJsselstein;33;96,7;21;61,6;8;23,5
31-3-2020;Kaag en Braassem;8;29,3;5;18,3;0;0
31-3-2020;Kampen;77;141,8;36;66,3;7;12,9
31-3-2020;Kapelle;1;7,9;0;0;0;0
31-3-2020;Katwijk;28;42,6;12;18,3;2;3
31-3-2020;Kerkrade;41;89,6;28;61,2;10;21,9
31-3-2020;Koggenland;10;44;5;22;1;4,4
31-3-2020;Krimpen aan den IJssel;18;61;4;13,5;3;10,2
31-3-2020;Krimpenerwaard;49;87;28;49,7;8;14,2
31-3-2020;Laarbeek;48;213,1;21;93,2;12;53,3
31-3-2020;Landerd;40;254,3;17;108,1;7;44,5
31-3-2020;Landgraaf;34;90,8;23;61,4;3;8
31-3-2020;Landsmeer;6;52,2;3;26,1;2;17,4
31-3-2020;Langedijk;14;49,7;10;35,5;1;3,6
31-3-2020;Lansingerland;49;78,5;18;28,9;2;3,2
31-3-2020;Laren (NH.);12;106,4;5;44,3;1;8,9
31-3-2020;Leeuwarden;22;17,7;22;17,7;1;0,8
31-3-2020;Leiden;34;27,2;15;12;5;4
31-3-2020;Leiderdorp;5;18,5;4;14,8;0;0
31-3-2020;Leidschendam-Voorburg;19;24,8;9;11,8;3;3,9
31-3-2020;Lelystad;28;35,6;19;24,2;3;3,8
31-3-2020;Leudal;48;133,8;29;80,8;11;30,7
31-3-2020;Leusden;15;49,3;6;19,7;3;9,9
31-3-2020;Lingewaard;27;57,9;17;36,5;2;4,3
31-3-2020;Lisse;7;30,5;3;13,1;1;4,4
31-3-2020;Lochem;14;41,5;6;17,8;2;5,9
31-3-2020;Loon op Zand;23;98,3;14;59,8;4;17,1
31-3-2020;Lopik;12;82,9;7;48,4;1;6,9
31-3-2020;Loppersum;2;21;0;0;0;0
31-3-2020;Losser;6;26,5;5;22;0;0
31-3-2020;Maasdriel;14;55,9;10;40;2;8
31-3-2020;Maasgouw;22;91,8;13;54,2;2;8,3
31-3-2020;Maassluis;18;54,2;9;27,1;1;3
31-3-2020;Maastricht;175;143,9;69;56,8;12;9,9
31-3-2020;Medemblik;23;51;11;24,4;2;4,4
31-3-2020;Meerssen;20;106,2;9;47,8;2;10,6
31-3-2020;Meierijstad;214;263,6;106;130,6;56;69
31-3-2020;Meppel;11;32,4;3;8,8;2;5,9
31-3-2020;Middelburg (Z.);17;34,8;8;16,4;5;10,2
31-3-2020;Midden-Delfland;5;25,9;3;15,5;0;0
31-3-2020;Midden-Drenthe;10;30,1;6;18,1;0;0
31-3-2020;Midden-Groningen;6;9,9;4;6,6;0;0
31-3-2020;Mill en Sint Hubert;11;100,6;7;64;1;9,1
31-3-2020;Moerdijk;15;40,4;5;13,5;1;2,7
31-3-2020;Molenlanden;22;50,1;9;20,5;2;4,6
31-3-2020;Montferland;12;33,3;10;27,8;2;5,6
31-3-2020;Montfoort;18;129,3;10;71,9;2;14,4
31-3-2020;Mook en Middelaar;14;178,4;2;25,5;1;12,7
31-3-2020;Neder-Betuwe;37;152;23;94,5;7;28,8
31-3-2020;Nederweert;25;146,9;17;99,9;2;11,8
31-3-2020;Nieuwegein;34;53,6;17;26,8;1;1,6
31-3-2020;Nieuwkoop;14;48,6;5;17,4;1;3,5
31-3-2020;Nijkerk;23;53,3;13;30,1;2;4,6
31-3-2020;Nijmegen;199;112;76;42,8;15;8,4
31-3-2020;Nissewaard;42;49,3;22;25,8;5;5,9
31-3-2020;Noardeast-Fryslân;6;13,3;3;6,6;2;4,4
31-3-2020;Noord-Beveland;2;27,1;0;0;0;0
31-3-2020;Noordenveld;5;16;0;0;0;0
31-3-2020;Noordoostpolder;11;23,3;8;16,9;2;4,2
31-3-2020;Noordwijk;15;34,5;8;18,4;0;0
31-3-2020;Nuenen, Gerwen en Nederwetten;17;72,7;10;42,8;3;12,8
31-3-2020;Nunspeet;62;222,6;33;118,5;6;21,5
31-3-2020;Oegstgeest;13;52,3;2;8,1;1;4
31-3-2020;Oirschot;20;106,9;8;42,7;2;10,7
31-3-2020;Oisterwijk;19;72,4;9;34,3;7;26,7
31-3-2020;Oldambt;3;7,9;1;2,6;0;0
31-3-2020;Oldebroek;32;135,3;18;76,1;6;25,4
31-3-2020;Oldenzaal;19;59,7;7;22;5;15,7
31-3-2020;Olst-Wijhe;12;65,7;6;32,9;3;16,4
31-3-2020;Ommen;9;50;5;27,8;0;0
31-3-2020;Oost Gelre;16;54;4;13,5;2;6,8
31-3-2020;Oosterhout;36;64,3;24;42,9;4;7,1
31-3-2020;Ooststellingwerf;1;3,9;2;7,9;0;0
31-3-2020;Oostzaan;9;92,4;4;41,1;0;0
31-3-2020;Opmeer;3;25,3;1;8,4;0;0
31-3-2020;Opsterland;6;20,2;3;10,1;0;0
31-3-2020;Oss;187;203,4;100;108,8;35;38,1
31-3-2020;Oude IJsselstreek;13;33;5;12,7;1;2,5
31-3-2020;Ouder-Amstel;10;71,3;3;21,4;0;0
31-3-2020;Oudewater;27;263,9;18;176;5;48,9
31-3-2020;Overbetuwe;56;116,9;32;66,8;7;14,6
31-3-2020;Papendrecht;8;24,9;3;9,3;0;0
31-3-2020;Peel en Maas;120;276,3;93;214,2;37;85,2
31-3-2020;Pekela;3;24,6;3;24,6;0;0
31-3-2020;Pijnacker-Nootdorp;19;34,4;10;18,1;2;3,6
31-3-2020;Purmerend;66;81,2;41;50,5;4;4,9
31-3-2020;Putten;8;33,2;4;16,6;0;0
31-3-2020;Raalte;23;61;15;39,8;5;13,3
31-3-2020;Reimerswaal;4;17,6;1;4,4;2;8,8
31-3-2020;Renkum;14;44,6;9;28,6;0;0
31-3-2020;Renswoude;1;18,4;1;18,4;0;0
31-3-2020;Reusel-De Mierden;9;68,6;4;30,5;0;0
31-3-2020;Rheden;32;73,1;24;54,8;7;16
31-3-2020;Rhenen;8;39,8;3;14,9;0;0
31-3-2020;Ridderkerk;41;88,8;23;49,8;4;8,7
31-3-2020;Rijssen-Holten;27;70,7;10;26,2;0;0
31-3-2020;Rijswijk (ZH.);19;34,9;12;22;1;1,8
31-3-2020;Roerdalen;24;116,7;17;82,6;2;9,7
31-3-2020;Roermond;45;77,2;34;58,4;7;12
31-3-2020;Roosendaal;23;29,8;13;16,8;2;2,6
31-3-2020;Rotterdam;403;61,9;173;26,6;17;2,6
31-3-2020;Rozendaal;0;0;0;0;0;0
31-3-2020;Rucphen;11;48,1;4;17,5;2;8,7
31-3-2020;Schagen;16;34,4;9;19,4;1;2,2
31-3-2020;Scherpenzeel;6;60,7;0;0;0;0
31-3-2020;Schiedam;36;45,7;21;26,7;3;3,8
31-3-2020;Schiermonnikoog;0;0;0;0;0;0
