Date_of_report;Date_of_statistic_reported;Security_region_code;Security_region;Total_cases_reported;Total_deceased_reported
2021-01-05 10:00:00;2020-07-12;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-07-13;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-07-14;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-07-15;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-07-16;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-07-17;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-07-18;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-07-19;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-07-20;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-07-21;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-07-22;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-07-23;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-07-24;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-07-25;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-07-26;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-07-27;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-07-28;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-07-29;VR21;Brabant-Noord;1;1
2021-01-05 10:00:00;2020-07-30;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-07-31;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-08-01;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-08-02;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-08-03;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-08-04;VR21;Brabant-Noord;2;0
2021-01-05 10:00:00;2020-08-05;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-08-06;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-08-07;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-08-08;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-08-09;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-08-10;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-08-11;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-08-12;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-08-13;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-08-14;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-08-15;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-08-16;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-08-17;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-08-18;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-08-19;VR21;Brabant-Noord;2;0
2021-01-05 10:00:00;2020-08-20;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-08-21;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-08-22;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-08-23;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-08-24;VR21;Brabant-Noord;3;0
2021-01-05 10:00:00;2020-08-25;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-08-26;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-08-27;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-08-28;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-08-29;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-08-30;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-08-31;VR21;Brabant-Noord;1;1
2021-01-05 10:00:00;2020-09-01;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-02;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-03;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-04;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-05;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-06;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-07;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-08;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-09;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-10;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-11;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-12;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-13;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-14;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-09-15;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-09-16;VR21;Brabant-Noord;2;0
2021-01-05 10:00:00;2020-09-17;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-09-18;VR21;Brabant-Noord;2;0
2021-01-05 10:00:00;2020-09-19;VR21;Brabant-Noord;2;0
2021-01-05 10:00:00;2020-09-20;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-09-21;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-22;VR21;Brabant-Noord;2;0
2021-01-05 10:00:00;2020-09-23;VR21;Brabant-Noord;0;0
2021-01-05 10:00:00;2020-09-24;VR21;Brabant-Noord;3;0
2021-01-05 10:00:00;2020-09-25;VR21;Brabant-Noord;3;0
2021-01-05 10:00:00;2020-09-26;VR21;Brabant-Noord;7;0
2021-01-05 10:00:00;2020-09-27;VR21;Brabant-Noord;3;0
2021-01-05 10:00:00;2020-09-28;VR21;Brabant-Noord;4;0
2021-01-05 10:00:00;2020-09-29;VR21;Brabant-Noord;2;0
2021-01-05 10:00:00;2020-09-30;VR21;Brabant-Noord;8;0
2021-01-05 10:00:00;2020-10-01;VR21;Brabant-Noord;11;1
2021-01-05 10:00:00;2020-10-02;VR21;Brabant-Noord;7;0
2021-01-05 10:00:00;2020-10-03;VR21;Brabant-Noord;9;0
2021-01-05 10:00:00;2020-10-04;VR21;Brabant-Noord;5;0
2021-01-05 10:00:00;2020-10-05;VR21;Brabant-Noord;5;0
2021-01-05 10:00:00;2020-10-06;VR21;Brabant-Noord;20;0
2021-01-05 10:00:00;2020-10-07;VR21;Brabant-Noord;16;0
2021-01-05 10:00:00;2020-10-08;VR21;Brabant-Noord;16;0
2021-01-05 10:00:00;2020-10-09;VR21;Brabant-Noord;17;1
2021-01-05 10:00:00;2020-10-10;VR21;Brabant-Noord;18;1
2021-01-05 10:00:00;2020-10-11;VR21;Brabant-Noord;16;1
2021-01-05 10:00:00;2020-10-12;VR21;Brabant-Noord;16;0
2021-01-05 10:00:00;2020-10-13;VR21;Brabant-Noord;15;0
2021-01-05 10:00:00;2020-10-14;VR21;Brabant-Noord;21;0
2021-01-05 10:00:00;2020-10-15;VR21;Brabant-Noord;18;0
2021-01-05 10:00:00;2020-10-16;VR21;Brabant-Noord;22;0
2021-01-05 10:00:00;2020-10-17;VR21;Brabant-Noord;28;2
2021-01-05 10:00:00;2020-10-18;VR21;Brabant-Noord;23;1
2021-01-05 10:00:00;2020-10-19;VR21;Brabant-Noord;13;1
2021-01-05 10:00:00;2020-10-20;VR21;Brabant-Noord;35;0
2021-01-05 10:00:00;2020-10-21;VR21;Brabant-Noord;33;0
2021-01-05 10:00:00;2020-10-22;VR21;Brabant-Noord;26;0
2021-01-05 10:00:00;2020-10-23;VR21;Brabant-Noord;28;1
2021-01-05 10:00:00;2020-10-24;VR21;Brabant-Noord;52;0
2021-01-05 10:00:00;2020-10-25;VR21;Brabant-Noord;37;2
2021-01-05 10:00:00;2020-10-26;VR21;Brabant-Noord;48;0
2021-01-05 10:00:00;2020-10-27;VR21;Brabant-Noord;29;2
2021-01-05 10:00:00;2020-10-28;VR21;Brabant-Noord;20;2
2021-01-05 10:00:00;2020-10-29;VR21;Brabant-Noord;74;0
2021-01-05 10:00:00;2020-10-30;VR21;Brabant-Noord;33;3
2021-01-05 10:00:00;2020-10-31;VR21;Brabant-Noord;28;1
2021-01-05 10:00:00;2020-11-01;VR21;Brabant-Noord;37;1
2021-01-05 10:00:00;2020-11-02;VR21;Brabant-Noord;26;0
2021-01-05 10:00:00;2020-11-03;VR21;Brabant-Noord;30;0
2021-01-05 10:00:00;2020-11-04;VR21;Brabant-Noord;25;3
2021-01-05 10:00:00;2020-11-05;VR21;Brabant-Noord;34;4
2021-01-05 10:00:00;2020-11-06;VR21;Brabant-Noord;44;2
2021-01-05 10:00:00;2020-11-07;VR21;Brabant-Noord;20;3
2021-01-05 10:00:00;2020-11-08;VR21;Brabant-Noord;16;4
2021-01-05 10:00:00;2020-11-09;VR21;Brabant-Noord;21;0
2021-01-05 10:00:00;2020-11-10;VR21;Brabant-Noord;20;2
2021-01-05 10:00:00;2020-11-11;VR21;Brabant-Noord;30;0
2021-01-05 10:00:00;2020-11-12;VR21;Brabant-Noord;18;2
2021-01-05 10:00:00;2020-11-13;VR21;Brabant-Noord;26;1
2021-01-05 10:00:00;2020-11-14;VR21;Brabant-Noord;19;0
2021-01-05 10:00:00;2020-11-15;VR21;Brabant-Noord;15;1
2021-01-05 10:00:00;2020-11-16;VR21;Brabant-Noord;11;1
2021-01-05 10:00:00;2020-11-17;VR21;Brabant-Noord;10;0
2021-01-05 10:00:00;2020-11-18;VR21;Brabant-Noord;27;3
2021-01-05 10:00:00;2020-11-19;VR21;Brabant-Noord;17;1
2021-01-05 10:00:00;2020-11-20;VR21;Brabant-Noord;13;1
2021-01-05 10:00:00;2020-11-21;VR21;Brabant-Noord;20;0
2021-01-05 10:00:00;2020-11-22;VR21;Brabant-Noord;23;1
2021-01-05 10:00:00;2020-11-23;VR21;Brabant-Noord;13;1
2021-01-05 10:00:00;2020-11-24;VR21;Brabant-Noord;22;1
2021-01-05 10:00:00;2020-11-25;VR21;Brabant-Noord;16;0
2021-01-05 10:00:00;2020-11-26;VR21;Brabant-Noord;15;1
2021-01-05 10:00:00;2020-11-27;VR21;Brabant-Noord;18;1
2021-01-05 10:00:00;2020-11-28;VR21;Brabant-Noord;26;1
2021-01-05 10:00:00;2020-11-29;VR21;Brabant-Noord;22;1
2021-01-05 10:00:00;2020-11-30;VR21;Brabant-Noord;23;1
2021-01-05 10:00:00;2020-12-01;VR21;Brabant-Noord;14;0
2021-01-05 10:00:00;2020-12-02;VR21;Brabant-Noord;23;0
2021-01-05 10:00:00;2020-12-03;VR21;Brabant-Noord;17;0
2021-01-05 10:00:00;2020-12-04;VR21;Brabant-Noord;21;1
2021-01-05 10:00:00;2020-12-05;VR21;Brabant-Noord;31;0
2021-01-05 10:00:00;2020-12-06;VR21;Brabant-Noord;22;0
2021-01-05 10:00:00;2020-12-07;VR21;Brabant-Noord;25;2
2021-01-05 10:00:00;2020-12-08;VR21;Brabant-Noord;9;1
2021-01-05 10:00:00;2020-12-09;VR21;Brabant-Noord;46;1
2021-01-05 10:00:00;2020-12-10;VR21;Brabant-Noord;24;1
2021-01-05 10:00:00;2020-12-11;VR21;Brabant-Noord;23;1
2021-01-05 10:00:00;2020-12-12;VR21;Brabant-Noord;44;3
2021-01-05 10:00:00;2020-12-13;VR21;Brabant-Noord;35;1
2021-01-05 10:00:00;2020-12-14;VR21;Brabant-Noord;31;0
2021-01-05 10:00:00;2020-12-15;VR21;Brabant-Noord;41;3
2021-01-05 10:00:00;2020-12-16;VR21;Brabant-Noord;23;0
2021-01-05 10:00:00;2020-12-17;VR21;Brabant-Noord;41;1
2021-01-05 10:00:00;2020-12-18;VR21;Brabant-Noord;36;0
2021-01-05 10:00:00;2020-12-19;VR21;Brabant-Noord;48;1
2021-01-05 10:00:00;2020-12-20;VR21;Brabant-Noord;47;0
2021-01-05 10:00:00;2020-12-21;VR21;Brabant-Noord;21;0
2021-01-05 10:00:00;2020-12-22;VR21;Brabant-Noord;47;1
2021-01-05 10:00:00;2020-12-23;VR21;Brabant-Noord;38;1
2021-01-05 10:00:00;2020-12-24;VR21;Brabant-Noord;56;0
2021-01-05 10:00:00;2020-12-25;VR21;Brabant-Noord;28;1
2021-01-05 10:00:00;2020-12-26;VR21;Brabant-Noord;29;1
2021-01-05 10:00:00;2020-12-27;VR21;Brabant-Noord;37;1
2021-01-05 10:00:00;2020-12-28;VR21;Brabant-Noord;27;1
2021-01-05 10:00:00;2020-12-29;VR21;Brabant-Noord;30;1
2021-01-05 10:00:00;2020-12-30;VR21;Brabant-Noord;36;1
2021-01-05 10:00:00;2020-12-31;VR21;Brabant-Noord;56;2
2021-01-05 10:00:00;2021-01-01;VR21;Brabant-Noord;40;1
2021-01-05 10:00:00;2021-01-02;VR21;Brabant-Noord;36;1
2021-01-05 10:00:00;2021-01-03;VR21;Brabant-Noord;26;1
2021-01-05 10:00:00;2021-01-04;VR21;Brabant-Noord;55;1
2021-01-05 10:00:00;2021-01-05;VR21;Brabant-Noord;1;0
2021-01-05 10:00:00;2020-07-01;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-02;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-03;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-04;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-05;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-06;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-07;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-08;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-09;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-10;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-07-11;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-12;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-13;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-14;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-15;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-16;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-17;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-18;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-07-19;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-20;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-07-21;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-22;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-23;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-24;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-25;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-26;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-27;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-28;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-29;VR22;Brabant-Zuidoost;2;0
2021-01-05 10:00:00;2020-07-30;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-07-31;VR22;Brabant-Zuidoost;2;0
2021-01-05 10:00:00;2020-08-01;VR22;Brabant-Zuidoost;2;0
2021-01-05 10:00:00;2020-08-02;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-08-03;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-08-04;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-08-05;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-08-06;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-08-07;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-08-08;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-08-09;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-08-10;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-08-11;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-08-12;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-08-13;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-08-14;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-08-15;VR22;Brabant-Zuidoost;2;0
2021-01-05 10:00:00;2020-08-16;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-08-17;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-08-18;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-08-19;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-08-20;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-08-21;VR22;Brabant-Zuidoost;2;1
2021-01-05 10:00:00;2020-08-22;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-08-23;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-08-24;VR22;Brabant-Zuidoost;2;0
2021-01-05 10:00:00;2020-08-25;VR22;Brabant-Zuidoost;2;0
2021-01-05 10:00:00;2020-08-26;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-08-27;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-08-28;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-08-29;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-08-30;VR22;Brabant-Zuidoost;2;0
2021-01-05 10:00:00;2020-08-31;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-09-01;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-09-02;VR22;Brabant-Zuidoost;3;0
2021-01-05 10:00:00;2020-09-03;VR22;Brabant-Zuidoost;2;0
2021-01-05 10:00:00;2020-09-04;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-09-05;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-09-06;VR22;Brabant-Zuidoost;5;0
2021-01-05 10:00:00;2020-09-07;VR22;Brabant-Zuidoost;2;0
2021-01-05 10:00:00;2020-09-08;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-09-09;VR22;Brabant-Zuidoost;4;0
2021-01-05 10:00:00;2020-09-10;VR22;Brabant-Zuidoost;1;0
2021-01-05 10:00:00;2020-09-11;VR22;Brabant-Zuidoost;0;0
2021-01-05 10:00:00;2020-09-12;VR22;Brabant-Zuidoost;2;0
2021-01-05 10:00:00;2020-09-13;VR22;Brabant-Zuidoost;5;0
2021-01-05 10:00:00;2020-09-14;VR22;Brabant-Zuidoost;3;0
2021-01-05 10:00:00;2020-09-15;VR22;Brabant-Zuidoost;5;0
2021-01-05 10:00:00;2020-09-16;VR22;Brabant-Zuidoost;4;0
2021-01-05 10:00:00;2020-09-17;VR22;Brabant-Zuidoost;13;0
2021-01-05 10:00:00;2020-09-18;VR22;Brabant-Zuidoost;4;0
2021-01-05 10:00:00;2020-09-19;VR22;Brabant-Zuidoost;5;0
2021-01-05 10:00:00;2020-09-20;VR22;Brabant-Zuidoost;10;0
2021-01-05 10:00:00;2020-09-21;VR22;Brabant-Zuidoost;6;0
2021-01-05 10:00:00;2020-09-22;VR22;Brabant-Zuidoost;7;0
2021-01-05 10:00:00;2020-09-23;VR22;Brabant-Zuidoost;4;0
2021-01-05 10:00:00;2020-09-24;VR22;Brabant-Zuidoost;13;0
2021-01-05 10:00:00;2020-09-25;VR22;Brabant-Zuidoost;11;0
2021-01-05 10:00:00;2020-09-26;VR22;Brabant-Zuidoost;0;1
2021-01-05 10:00:00;2020-09-27;VR22;Brabant-Zuidoost;15;0
2021-01-05 10:00:00;2020-09-28;VR22;Brabant-Zuidoost;7;0
2021-01-05 10:00:00;2020-09-29;VR22;Brabant-Zuidoost;7;1
2021-01-05 10:00:00;2020-09-30;VR22;Brabant-Zuidoost;17;1
2021-01-05 10:00:00;2020-10-01;VR22;Brabant-Zuidoost;12;0
2021-01-05 10:00:00;2020-10-02;VR22;Brabant-Zuidoost;14;0
2021-01-05 10:00:00;2020-10-03;VR22;Brabant-Zuidoost;14;0
2021-01-05 10:00:00;2020-10-04;VR22;Brabant-Zuidoost;27;0
2021-01-05 10:00:00;2020-10-05;VR22;Brabant-Zuidoost;18;0
2021-01-05 10:00:00;2020-10-06;VR22;Brabant-Zuidoost;22;0
2021-01-05 10:00:00;2020-10-07;VR22;Brabant-Zuidoost;18;1
2021-01-05 10:00:00;2020-10-08;VR22;Brabant-Zuidoost;23;0
2021-01-05 10:00:00;2020-10-09;VR22;Brabant-Zuidoost;37;1
2021-01-05 10:00:00;2020-10-10;VR22;Brabant-Zuidoost;27;0
2021-01-05 10:00:00;2020-10-11;VR22;Brabant-Zuidoost;12;0
2021-01-05 10:00:00;2020-10-12;VR22;Brabant-Zuidoost;31;0
2021-01-05 10:00:00;2020-10-13;VR22;Brabant-Zuidoost;39;0
2021-01-05 10:00:00;2020-10-14;VR22;Brabant-Zuidoost;38;0
2021-01-05 10:00:00;2020-10-15;VR22;Brabant-Zuidoost;31;0
2021-01-05 10:00:00;2020-10-16;VR22;Brabant-Zuidoost;28;1
2021-01-05 10:00:00;2020-10-17;VR22;Brabant-Zuidoost;25;1
2021-01-05 10:00:00;2020-10-18;VR22;Brabant-Zuidoost;12;0
2021-01-05 10:00:00;2020-10-19;VR22;Brabant-Zuidoost;34;3
2021-01-05 10:00:00;2020-10-20;VR22;Brabant-Zuidoost;40;2
2021-01-05 10:00:00;2020-10-21;VR22;Brabant-Zuidoost;53;1
2021-01-05 10:00:00;2020-10-22;VR22;Brabant-Zuidoost;53;0
2021-01-05 10:00:00;2020-10-23;VR22;Brabant-Zuidoost;37;2
2021-01-05 10:00:00;2020-10-24;VR22;Brabant-Zuidoost;27;0
2021-01-05 10:00:00;2020-10-25;VR22;Brabant-Zuidoost;59;1
2021-01-05 10:00:00;2020-10-26;VR22;Brabant-Zuidoost;44;1
2021-01-05 10:00:00;2020-10-27;VR22;Brabant-Zuidoost;38;2
2021-01-05 10:00:00;2020-10-28;VR22;Brabant-Zuidoost;37;4
2021-01-05 10:00:00;2020-10-29;VR22;Brabant-Zuidoost;55;1
2021-01-05 10:00:00;2020-10-30;VR22;Brabant-Zuidoost;49;0
2021-01-05 10:00:00;2020-10-31;VR22;Brabant-Zuidoost;35;0
2021-01-05 10:00:00;2020-11-01;VR22;Brabant-Zuidoost;22;2
2021-01-05 10:00:00;2020-11-02;VR22;Brabant-Zuidoost;21;2
2021-01-05 10:00:00;2020-11-03;VR22;Brabant-Zuidoost;40;2
2021-01-05 10:00:00;2020-11-04;VR22;Brabant-Zuidoost;44;2
2021-01-05 10:00:00;2020-11-05;VR22;Brabant-Zuidoost;32;2
2021-01-05 10:00:00;2020-11-06;VR22;Brabant-Zuidoost;33;3
2021-01-05 10:00:00;2020-11-07;VR22;Brabant-Zuidoost;22;2
2021-01-05 10:00:00;2020-11-08;VR22;Brabant-Zuidoost;20;4
2021-01-05 10:00:00;2020-11-09;VR22;Brabant-Zuidoost;27;5
2021-01-05 10:00:00;2020-11-10;VR22;Brabant-Zuidoost;26;0
2021-01-05 10:00:00;2020-11-11;VR22;Brabant-Zuidoost;31;1
2021-01-05 10:00:00;2020-11-12;VR22;Brabant-Zuidoost;11;1
2021-01-05 10:00:00;2020-11-13;VR22;Brabant-Zuidoost;36;0
2021-01-05 10:00:00;2020-11-14;VR22;Brabant-Zuidoost;20;0
2021-01-05 10:00:00;2020-11-15;VR22;Brabant-Zuidoost;29;0
2021-01-05 10:00:00;2020-11-16;VR22;Brabant-Zuidoost;24;1
2021-01-05 10:00:00;2020-11-17;VR22;Brabant-Zuidoost;28;1
2021-01-05 10:00:00;2020-11-18;VR22;Brabant-Zuidoost;25;0
2021-01-05 10:00:00;2020-11-19;VR22;Brabant-Zuidoost;24;3
2021-01-05 10:00:00;2020-11-20;VR22;Brabant-Zuidoost;45;0
2021-01-05 10:00:00;2020-11-21;VR22;Brabant-Zuidoost;22;2
2021-01-05 10:00:00;2020-11-22;VR22;Brabant-Zuidoost;18;0
2021-01-05 10:00:00;2020-11-23;VR22;Brabant-Zuidoost;17;0
2021-01-05 10:00:00;2020-11-24;VR22;Brabant-Zuidoost;23;1
2021-01-05 10:00:00;2020-11-25;VR22;Brabant-Zuidoost;8;0
2021-01-05 10:00:00;2020-11-26;VR22;Brabant-Zuidoost;32;1
2021-01-05 10:00:00;2020-11-27;VR22;Brabant-Zuidoost;27;0
2021-01-05 10:00:00;2020-11-28;VR22;Brabant-Zuidoost;19;0
2021-01-05 10:00:00;2020-11-29;VR22;Brabant-Zuidoost;8;3
2021-01-05 10:00:00;2020-11-30;VR22;Brabant-Zuidoost;14;0
2021-01-05 10:00:00;2020-12-01;VR22;Brabant-Zuidoost;14;1
2021-01-05 10:00:00;2020-12-02;VR22;Brabant-Zuidoost;13;1
2021-01-05 10:00:00;2020-12-03;VR22;Brabant-Zuidoost;40;2
2021-01-05 10:00:00;2020-12-04;VR22;Brabant-Zuidoost;14;0
2021-01-05 10:00:00;2020-12-05;VR22;Brabant-Zuidoost;28;1
2021-01-05 10:00:00;2020-12-06;VR22;Brabant-Zuidoost;11;1
2021-01-05 10:00:00;2020-12-07;VR22;Brabant-Zuidoost;16;0
2021-01-05 10:00:00;2020-12-08;VR22;Brabant-Zuidoost;35;2
2021-01-05 10:00:00;2020-12-09;VR22;Brabant-Zuidoost;20;3
2021-01-05 10:00:00;2020-12-10;VR22;Brabant-Zuidoost;37;1
2021-01-05 10:00:00;2020-12-11;VR22;Brabant-Zuidoost;33;2
2021-01-05 10:00:00;2020-12-12;VR22;Brabant-Zuidoost;47;1
2021-01-05 10:00:00;2020-12-13;VR22;Brabant-Zuidoost;17;2
2021-01-05 10:00:00;2020-12-14;VR22;Brabant-Zuidoost;35;1
2021-01-05 10:00:00;2020-12-15;VR22;Brabant-Zuidoost;32;2
2021-01-05 10:00:00;2020-12-16;VR22;Brabant-Zuidoost;43;0
2021-01-05 10:00:00;2020-12-17;VR22;Brabant-Zuidoost;62;0
2021-01-05 10:00:00;2020-12-18;VR22;Brabant-Zuidoost;36;1
2021-01-05 10:00:00;2020-12-19;VR22;Brabant-Zuidoost;70;2
2021-01-05 10:00:00;2020-12-20;VR22;Brabant-Zuidoost;24;0
2021-01-05 10:00:00;2020-12-21;VR22;Brabant-Zuidoost;40;0
2021-01-05 10:00:00;2020-12-22;VR22;Brabant-Zuidoost;80;0
2021-01-05 10:00:00;2020-12-23;VR22;Brabant-Zuidoost;47;1
2021-01-05 10:00:00;2020-12-24;VR22;Brabant-Zuidoost;50;0
2021-01-05 10:00:00;2020-12-25;VR22;Brabant-Zuidoost;19;0
2021-01-05 10:00:00;2020-12-26;VR22;Brabant-Zuidoost;38;2
2021-01-05 10:00:00;2020-12-27;VR22;Brabant-Zuidoost;38;1
2021-01-05 10:00:00;2020-12-28;VR22;Brabant-Zuidoost;41;2
2021-01-05 10:00:00;2020-12-29;VR22;Brabant-Zuidoost;52;2
2021-01-05 10:00:00;2020-12-30;VR22;Brabant-Zuidoost;38;2
2021-01-05 10:00:00;2020-12-31;VR22;Brabant-Zuidoost;37;2
