Updated;Confirmed;ConfirmedChange;Deaths;DeathsChange;Recovered;RecoveredChange;Latitude;Longitude;ISO2;ISO3;Country_Region;AdminRegion1;AdminRegion2
1-1-2021;805164;8932;11529;205;;;52.34226;5.52816;NL;NLD;Netherlands;;
1-2-2021;813765;8601;11565;36;;;52.34226;5.52816;NL;NLD;Netherlands;;
1-3-2021;821163;7398;11612;47;;;52.34226;5.52816;NL;NLD;Netherlands;;
1-4-2021;827726;6563;11675;63;;;52.34226;5.52816;NL;NLD;Netherlands;;
1-5-2021;834064;6338;11826;151;;;52.34226;5.52816;NL;NLD;Netherlands;;
1-6-2021;837613;3549;11826;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
1-7-2021;841163;3550;11999;173;;;52.34226;5.52816;NL;NLD;Netherlands;;
1-8-2021;858914;17751;12171;172;;;52.34226;5.52816;NL;NLD;Netherlands;;
1-9-2021;866235;7321;12307;136;;;52.34226;5.52816;NL;NLD;Netherlands;;
1-10-2021;872847;6612;12361;54;;;52.34226;5.52816;NL;NLD;Netherlands;;
1-11-2021;877991;5144;12361;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
1-12-2021;883135;5144;12563;202;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/13/2021;889411;6276;12563;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/14/2021;895687;6276;12774;211;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/15/2021;898691;3004;12774;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/16/2021;901696;3005;12868;94;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/17/2021;906956;5260;12965;97;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/18/2021;912554;5598;13006;41;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/19/2021;921580;9026;13162;156;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/20/2021;927262;5682;13162;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/21/2021;932945;5683;13162;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/22/2021;938628;5683;13422;260;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/23/2021;944042;5414;13510;88;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/24/2021;948933;4891;13540;30;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/25/2021;952900;3967;13540;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/26/2021;956867;3967;13665;125;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/27/2021;961593;4726;13733;68;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/28/2021;966252;4659;13816;83;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/29/2021;970513;4261;13816;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/30/2021;974775;4262;13959;143;;;52.34226;5.52816;NL;NLD;Netherlands;;
01/31/2021;978475;3700;13998;39;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-1-2021;981663;3188;14025;27;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-2-2021;985224;3561;14108;83;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-3-2021;989237;4013;14169;61;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-4-2021;991333;2096;14169;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-5-2021;993430;2097;14234;65;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-6-2021;1001826;8396;14355;121;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-7-2021;1004903;3077;14355;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-8-2021;1007981;3078;14428;73;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-9-2021;1009725;1744;14511;83;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-10-2021;1012908;3183;14590;79;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-11-2021;1015105;2197;14590;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-12-2021;1017302;2197;14662;72;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/13/2021;1025837;8535;14793;131;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/14/2021;1029284;3447;14816;23;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/15/2021;1032094;2810;14843;27;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/16/2021;1034795;2701;14929;86;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/17/2021;1038156;3361;15017;88;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/18/2021;1042674;4518;15089;72;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/19/2021;1045037;2363;15089;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/20/2021;1047400;2363;15138;49;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/21/2021;1051965;4565;15200;62;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/22/2021;1056639;4674;15217;17;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/23/2021;1064598;7959;15343;126;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/24/2021;1066779;2181;15343;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/25/2021;1068960;2181;15406;63;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/26/2021;1073971;5011;15438;32;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/27/2021;1084021;10050;15543;105;;;52.34226;5.52816;NL;NLD;Netherlands;;
02/28/2021;1088690;4669;15563;20;;;52.34226;5.52816;NL;NLD;Netherlands;;
3-1-2021;1092561;3871;15563;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
3-2-2021;1096433;3872;15649;86;;;52.34226;5.52816;NL;NLD;Netherlands;;
3-3-2021;1096433;0;15649;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
