ID;Updated;Confirmed;ConfirmedChange;Deaths;DeathsChange;Recovered;RecoveredChange;Latitude;Longitude;ISO2;ISO3;Country_Region;AdminRegion1
14495284;14-5-2020;2841;14;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
14920587;15-5-2020;2855;14;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
15334674;16-5-2020;2869;14;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
15765698;17-5-2020;2883;14;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
16188085;18-5-2020;2897;14;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
16630777;19-5-2020;2911;14;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
17054599;20-5-2020;2915;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
17464451;21-5-2020;2919;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
17858059;22-5-2020;2923;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
18284973;23-5-2020;2927;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
18685218;24-5-2020;2931;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
19069099;25-5-2020;2935;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
19507709;26-5-2020;2939;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
20119186;27-5-2020;2943;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
20685625;28-5-2020;2947;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
21233665;29-5-2020;2951;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
21796347;30-5-2020;2955;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
22320642;31-5-2020;2959;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
22918813;1-6-2020;2963;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
23454344;2-6-2020;2967;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
23986977;3-6-2020;2971;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
24519691;4-6-2020;2975;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
25044129;5-6-2020;2979;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
25561568;6-6-2020;2983;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
26109061;7-6-2020;2987;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
26646114;8-6-2020;2991;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
27212739;9-6-2020;2995;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
27756520;10-6-2020;2999;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
28323659;11-6-2020;3003;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
28866321;12-6-2020;3007;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
29356802;13-6-2020;3011;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
29864386;14-6-2020;3015;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
30352131;15-6-2020;3019;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
30858469;16-6-2020;3023;4;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
31452937;17-6-2020;3028;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
32033596;18-6-2020;3033;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
32610266;19-6-2020;3038;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
33197351;20-6-2020;3043;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
33778878;21-6-2020;3048;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
34412470;22-6-2020;3053;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
34940113;23-6-2020;3058;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
35481608;24-6-2020;3063;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
36090923;25-6-2020;3068;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
36688069;26-6-2020;3073;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
37298165;27-6-2020;3078;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
37925313;28-6-2020;3083;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
38543332;29-6-2020;3088;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
39017869;30-6-2020;3093;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
39305094;1-7-2020;3098;5;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
39588823;2-7-2020;3098;0;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
39883723;3-7-2020;3098;0;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
40158360;4-7-2020;3098;0;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
40455517;5-7-2020;3098;0;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
40771408;6-7-2020;3098;0;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
41186671;7-7-2020;3098;0;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
41494783;8-7-2020;3098;0;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
41809053;9-7-2020;3098;0;;;;;5.244.455;644.175;NL;NLD;Netherlands;Overijssel
4485037;8-4-2020;1217;;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
4859752;10-4-2020;1772;555;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
5106710;12-4-2020;2327;555;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
5296245;14-4-2020;2882;555;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
5412872;16-4-2020;3437;555;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
5447050;18-4-2020;3992;555;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
5464658;20-4-2020;4547;555;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
5543845;22-4-2020;5102;555;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
6892366;24-4-2020;5657;555;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
6987567;26-4-2020;6213;556;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
7085033;28-4-2020;6769;556;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
7165122;29-4-2020;7325;556;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
8477543;1-5-2020;7881;556;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
8920680;2-5-2020;7965;84;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
9388997;3-5-2020;8049;84;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
9863778;4-5-2020;8133;84;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
10307510;5-5-2020;8218;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
10778421;6-5-2020;8303;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
11284965;7-5-2020;8388;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
11776554;8-5-2020;8473;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
12224338;9-5-2020;8558;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
12675085;10-5-2020;8643;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
13153043;11-5-2020;8728;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
13613467;12-5-2020;8813;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
14063084;13-5-2020;8898;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
14495286;14-5-2020;8983;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
14920588;15-5-2020;9068;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
15334676;16-5-2020;9153;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
15765700;17-5-2020;9238;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
16188087;18-5-2020;9323;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
16630778;19-5-2020;9408;85;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
17054600;20-5-2020;9450;42;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
17464452;21-5-2020;9492;42;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
17858060;22-5-2020;9535;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
18284977;23-5-2020;9578;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
18685220;24-5-2020;9621;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
19069101;25-5-2020;9664;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
19507710;26-5-2020;9707;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
20119188;27-5-2020;9750;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
20685627;28-5-2020;9793;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
21233667;29-5-2020;9836;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
21796349;30-5-2020;9879;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
22320643;31-5-2020;9922;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
22918815;1-6-2020;9965;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
23454345;2-6-2020;10008;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
23986979;3-6-2020;10051;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
24519692;4-6-2020;10094;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
25044131;5-6-2020;10137;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
25561569;6-6-2020;10180;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
26109062;7-6-2020;10223;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
26646116;8-6-2020;10266;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
27212741;9-6-2020;10309;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
27756522;10-6-2020;10352;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
28323660;11-6-2020;10395;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
28866322;12-6-2020;10438;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
29356803;13-6-2020;10481;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
29864387;14-6-2020;10524;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
30352145;15-6-2020;10567;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
30858471;16-6-2020;10610;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
31452938;17-6-2020;10653;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
32033598;18-6-2020;10696;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
32610267;19-6-2020;10739;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
33197353;20-6-2020;10782;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
33778879;21-6-2020;10825;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
34412472;22-6-2020;10868;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
34940114;23-6-2020;10911;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
35481609;24-6-2020;10954;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
36090925;25-6-2020;10997;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
36688071;26-6-2020;11040;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
37298168;27-6-2020;11083;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
37925315;28-6-2020;11126;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
38543335;29-6-2020;11169;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
39017870;30-6-2020;11212;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
39305095;1-7-2020;11255;43;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
39588824;2-7-2020;11255;0;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
39883725;3-7-2020;11255;0;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
40158363;4-7-2020;11255;0;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
40455520;5-7-2020;11255;0;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
40771409;6-7-2020;11255;0;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
41186673;7-7-2020;11255;0;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
41494788;8-7-2020;11255;0;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
41809055;9-7-2020;11255;0;;;;;5.193.723;44.824;NL;NLD;Netherlands;South Holland
2451060;1-4-2020;10;;2;;0;;519.157;44.558;NL;NLD;Netherlands;South Holland
4485040;8-4-2020;716;;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
4859753;10-4-2020;900;184;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
5106711;12-4-2020;1084;184;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
5296246;14-4-2020;1268;184;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
5412873;16-4-2020;1452;184;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
5447051;18-4-2020;1636;184;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
5464659;20-4-2020;1820;184;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
5543846;22-4-2020;2004;184;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
6892367;24-4-2020;2188;184;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
6987568;26-4-2020;2372;184;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
7085034;28-4-2020;2556;184;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
7521933;29-4-2020;2741;185;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
8002076;30-4-2020;2771;30;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
8477544;1-5-2020;2801;30;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
8920685;2-5-2020;2831;30;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
9388999;3-5-2020;2861;30;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
9863779;4-5-2020;2891;30;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
10307511;5-5-2020;2921;30;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
10778422;6-5-2020;2951;30;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
11284969;7-5-2020;2982;31;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
11776555;8-5-2020;3013;31;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
12224340;9-5-2020;3044;31;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
12675086;10-5-2020;3075;31;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
13153044;11-5-2020;3106;31;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
13613469;12-5-2020;3137;31;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
14063086;13-5-2020;3168;31;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
14495288;14-5-2020;3199;31;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
14920591;15-5-2020;3230;31;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
15334678;16-5-2020;3261;31;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
15765702;17-5-2020;3292;31;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
16188088;18-5-2020;3323;31;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
16630779;19-5-2020;3354;31;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
17054601;20-5-2020;3369;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
17464453;21-5-2020;3384;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
17858062;22-5-2020;3399;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
18284981;23-5-2020;3414;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
18685221;24-5-2020;3429;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
19069103;25-5-2020;3444;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
19507711;26-5-2020;3459;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
20119189;27-5-2020;3474;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
20685628;28-5-2020;3489;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
21233671;29-5-2020;3504;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
21796350;30-5-2020;3519;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
22320644;31-5-2020;3534;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
22918817;1-6-2020;3549;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
23454346;2-6-2020;3564;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
23986982;3-6-2020;3579;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
24519694;4-6-2020;3594;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
25044133;5-6-2020;3609;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
25561570;6-6-2020;3624;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
26109063;7-6-2020;3639;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
26646118;8-6-2020;3654;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
27212744;9-6-2020;3669;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
27756524;10-6-2020;3684;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
28323661;11-6-2020;3699;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
28866323;12-6-2020;3714;15;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
29356805;13-6-2020;3730;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
29864388;14-6-2020;3746;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
30352154;15-6-2020;3762;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
30858473;16-6-2020;3778;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
31452939;17-6-2020;3794;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
32033600;18-6-2020;3810;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
32610268;19-6-2020;3826;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
33197354;20-6-2020;3842;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
33778880;21-6-2020;3858;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
34412473;22-6-2020;3874;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
34940115;23-6-2020;3890;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
35481610;24-6-2020;3906;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
36090926;25-6-2020;3922;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
36688074;26-6-2020;3938;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
37298171;27-6-2020;3954;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
37925316;28-6-2020;3970;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
38543338;29-6-2020;3986;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
39017871;30-6-2020;4002;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
39305096;1-7-2020;4018;16;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
39588825;2-7-2020;4018;0;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
39883729;3-7-2020;4018;0;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
40158365;4-7-2020;4018;0;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
40455523;5-7-2020;4018;0;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
40771410;6-7-2020;4018;0;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
41186675;7-7-2020;4018;0;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
41494793;8-7-2020;4018;0;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
41809058;9-7-2020;4018;0;;;;;5.209.651;517.358;NL;NLD;Netherlands;Utrecht
4485042;8-4-2020;108;;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
4859754;10-4-2020;150;42;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
5106712;12-4-2020;192;42;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
5296247;14-4-2020;234;42;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
5412874;16-4-2020;276;42;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
5447052;18-4-2020;318;42;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
5464660;20-4-2020;361;43;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
5543847;22-4-2020;404;43;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
6892368;24-4-2020;447;43;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
6987569;26-4-2020;490;43;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
7085035;28-4-2020;533;43;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
7521935;29-4-2020;576;43;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
8002078;30-4-2020;579;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
8477545;1-5-2020;582;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
8920690;2-5-2020;585;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
9389002;3-5-2020;588;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
9863780;4-5-2020;591;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
10307512;5-5-2020;594;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
10778424;6-5-2020;597;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
11284973;7-5-2020;600;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
11776558;8-5-2020;603;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
12224341;9-5-2020;606;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
12675088;10-5-2020;609;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
13153047;11-5-2020;612;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
13613471;12-5-2020;615;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
14063088;13-5-2020;618;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
14495289;14-5-2020;621;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
14920592;15-5-2020;624;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
15334680;16-5-2020;628;4;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
15765704;17-5-2020;632;4;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
16188089;18-5-2020;636;4;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
16630781;19-5-2020;640;4;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
17054602;20-5-2020;642;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
17464454;21-5-2020;644;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
17858063;22-5-2020;646;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
18284986;23-5-2020;648;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
18685223;24-5-2020;650;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
19069106;25-5-2020;652;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
19507712;26-5-2020;654;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
20119191;27-5-2020;656;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
20685631;28-5-2020;658;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
21233673;29-5-2020;660;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
21796351;30-5-2020;662;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
22320646;31-5-2020;664;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
22918819;1-6-2020;666;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
23454347;2-6-2020;668;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
23986985;3-6-2020;670;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
24519696;4-6-2020;672;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
25044134;5-6-2020;674;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
25561571;6-6-2020;676;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
26109064;7-6-2020;678;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
26646122;8-6-2020;680;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
27212747;9-6-2020;682;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
27756526;10-6-2020;684;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
28323663;11-6-2020;686;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
28866324;12-6-2020;688;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
29356806;13-6-2020;690;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
29864389;14-6-2020;692;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
30352159;15-6-2020;694;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
30858476;16-6-2020;696;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
31452940;17-6-2020;698;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
32033603;18-6-2020;700;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
32610270;19-6-2020;702;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
33197355;20-6-2020;704;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
