Updated;Municipality_code;Total_reported;Total_reported_per_100000;Hospital_admission;Hospital_admission_per_100000;Deceased;Deceased_per_100000
30-6-2020;Hattem;1;8,2;0;0;0;0
14-7-2020;Hattem;0;0;0;0;0;0
28-7-2020;Hattem;0;0;0;0;0;0
11-8-2020;Hattem;0;0;0;0;0;0
10-3-2020;Heemskerk;0;0;0;0;0;0
25-3-2020;Heemskerk;10;25,5;7;17,9;0;0
7-4-2020;Heemskerk;52;132,7;16;40,8;7;17,9
21-4-2020;Heemskerk;13;33,2;0;0;2;5,1
5-5-2020;Heemskerk;3;7,7;0;0;0;0
19-5-2020;Heemskerk;3;7,7;2;5,1;1;2,6
2-6-2020;Heemskerk;2;5,1;0;0;0;0
16-6-2020;Heemskerk;7;17,9;0;0;0;0
30-6-2020;Heemskerk;2;5,1;0;0;0;0
14-7-2020;Heemskerk;2;5,1;0;0;0;0
28-7-2020;Heemskerk;1;2,6;0;0;0;0
11-8-2020;Heemskerk;1;2,6;0;0;0;0
10-3-2020;Heemstede;1;3,7;0;0;0;0
25-3-2020;Heemstede;17;62,4;5;18,4;0;0
7-4-2020;Heemstede;63;231,3;5;18,4;23;84,5
21-4-2020;Heemstede;7;25,7;1;3,7;5;18,4
5-5-2020;Heemstede;1;3,7;0;0;3;11
19-5-2020;Heemstede;0;0;0;0;1;3,7
2-6-2020;Heemstede;0;0;0;0;0;0
16-6-2020;Heemstede;3;11;0;0;0;0
30-6-2020;Heemstede;2;7,3;0;0;0;0
14-7-2020;Heemstede;5;18,4;0;0;0;0
28-7-2020;Heemstede;3;11;0;0;0;0
11-8-2020;Heemstede;3;11;0;0;0;0
10-3-2020;Heerde;0;0;0;0;0;0
25-3-2020;Heerde;21;113;21;113;2;10,8
7-4-2020;Heerde;46;247,5;18;96,8;12;64,6
21-4-2020;Heerde;88;473,4;5;26,9;8;43
5-5-2020;Heerde;28;150,6;4;21,5;5;26,9
19-5-2020;Heerde;7;37,7;2;10,8;0;0
2-6-2020;Heerde;0;0;0;0;0;0
16-6-2020;Heerde;2;10,8;0;0;0;0
30-6-2020;Heerde;1;5,4;0;0;0;0
14-7-2020;Heerde;0;0;0;0;0;0
28-7-2020;Heerde;0;0;0;0;0;0
11-8-2020;Heerde;1;5,4;0;0;0;0
10-3-2020;Heerenveen;0;0;0;0;0;0
25-3-2020;Heerenveen;3;5,9;3;5,9;0;0
7-4-2020;Heerenveen;31;61,4;7;13,9;7;13,9
21-4-2020;Heerenveen;45;89,1;2;4;11;21,8
5-5-2020;Heerenveen;8;15,8;0;0;2;4
19-5-2020;Heerenveen;2;4;0;0;0;0
2-6-2020;Heerenveen;2;4;0;0;1;2
16-6-2020;Heerenveen;2;4;0;0;0;0
30-6-2020;Heerenveen;0;0;0;0;0;0
14-7-2020;Heerenveen;2;4;0;0;0;0
28-7-2020;Heerenveen;0;0;0;0;0;0
11-8-2020;Heerenveen;0;0;0;0;0;0
10-3-2020;Heerhugowaard;0;0;0;0;0;0
25-3-2020;Heerhugowaard;15;26;12;20,8;2;3,5
7-4-2020;Heerhugowaard;39;67,7;11;19,1;2;3,5
21-4-2020;Heerhugowaard;68;118,1;3;5,2;4;6,9
5-5-2020;Heerhugowaard;16;27,8;1;1,7;0;0
19-5-2020;Heerhugowaard;3;5,2;0;0;0;0
2-6-2020;Heerhugowaard;1;1,7;0;0;1;1,7
16-6-2020;Heerhugowaard;5;8,7;0;0;0;0
30-6-2020;Heerhugowaard;0;0;0;0;0;0
14-7-2020;Heerhugowaard;0;0;0;0;0;0
28-7-2020;Heerhugowaard;7;12,2;0;0;0;0
11-8-2020;Heerhugowaard;11;19,1;0;0;0;0
10-3-2020;Heerlen;3;3,4;5;5,7;0;0
25-3-2020;Heerlen;47;54;37;42,5;11;12,6
7-4-2020;Heerlen;122;140,1;49;56,3;19;21,8
21-4-2020;Heerlen;107;122,9;20;23;11;12,6
5-5-2020;Heerlen;60;68,9;6;6,9;9;10,3
19-5-2020;Heerlen;20;23;5;5,7;1;1,1
2-6-2020;Heerlen;12;13,8;1;1,1;3;3,4
16-6-2020;Heerlen;13;14,9;0;0;0;0
30-6-2020;Heerlen;2;2,3;0;0;0;0
14-7-2020;Heerlen;1;1,1;0;0;0;0
28-7-2020;Heerlen;2;2,3;0;0;0;0
11-8-2020;Heerlen;5;5,7;0;0;0;0
10-3-2020;Heeze-Leende;1;6,2;0;0;0;0
25-3-2020;Heeze-Leende;10;61,9;4;24,8;0;0
7-4-2020;Heeze-Leende;24;148,6;7;43,3;2;12,4
21-4-2020;Heeze-Leende;19;117,6;2;12,4;6;37,1
5-5-2020;Heeze-Leende;4;24,8;0;0;0;0
19-5-2020;Heeze-Leende;3;18,6;0;0;0;0
2-6-2020;Heeze-Leende;1;6,2;1;6,2;0;0
16-6-2020;Heeze-Leende;7;43,3;0;0;0;0
30-6-2020;Heeze-Leende;1;6,2;0;0;0;0
14-7-2020;Heeze-Leende;0;0;0;0;0;0
28-7-2020;Heeze-Leende;1;6,2;0;0;0;0
11-8-2020;Heeze-Leende;1;6,2;0;0;0;0
10-3-2020;Heiloo;0;0;0;0;0;0
25-3-2020;Heiloo;9;37,6;2;8,3;2;8,3
7-4-2020;Heiloo;15;62,6;7;29,2;2;8,3
21-4-2020;Heiloo;18;75,1;0;0;3;12,5
5-5-2020;Heiloo;3;12,5;0;0;1;4,2
19-5-2020;Heiloo;3;12,5;0;0;0;0
2-6-2020;Heiloo;0;0;0;0;0;0
16-6-2020;Heiloo;0;0;0;0;0;0
30-6-2020;Heiloo;1;4,2;0;0;0;0
14-7-2020;Heiloo;0;0;0;0;0;0
28-7-2020;Heiloo;0;0;0;0;0;0
11-8-2020;Heiloo;2;8,3;0;0;0;0
10-3-2020;Hellendoorn;2;5,6;0;0;0;0
25-3-2020;Hellendoorn;5;13,9;1;2,8;0;0
7-4-2020;Hellendoorn;30;83,5;5;13,9;2;5,6
21-4-2020;Hellendoorn;22;61,3;1;2,8;2;5,6
5-5-2020;Hellendoorn;31;86,3;0;0;8;22,3
19-5-2020;Hellendoorn;4;11,1;0;0;0;0
2-6-2020;Hellendoorn;1;2,8;0;0;0;0
16-6-2020;Hellendoorn;0;0;0;0;0;0
30-6-2020;Hellendoorn;1;2,8;0;0;0;0
14-7-2020;Hellendoorn;0;0;0;0;0;0
28-7-2020;Hellendoorn;0;0;0;0;0;0
11-8-2020;Hellendoorn;2;5,6;0;0;0;0
10-3-2020;Hellevoetsluis;1;2,5;0;0;0;0
25-3-2020;Hellevoetsluis;4;10;3;7,5;0;0
7-4-2020;Hellevoetsluis;30;74,7;9;22,4;0;0
21-4-2020;Hellevoetsluis;22;54,8;4;10;1;2,5
5-5-2020;Hellevoetsluis;4;10;0;0;1;2,5
19-5-2020;Hellevoetsluis;4;10;0;0;0;0
2-6-2020;Hellevoetsluis;2;5;0;0;1;2,5
16-6-2020;Hellevoetsluis;5;12,5;0;0;0;0
30-6-2020;Hellevoetsluis;0;0;0;0;0;0
14-7-2020;Hellevoetsluis;4;10;0;0;0;0
28-7-2020;Hellevoetsluis;4;10;0;0;0;0
11-8-2020;Hellevoetsluis;13;32,4;0;0;0;0
10-3-2020;Helmond;13;14,1;1;1,1;0;0
25-3-2020;Helmond;54;58,4;26;28,1;6;6,5
7-4-2020;Helmond;104;112,5;49;53;20;21,6
21-4-2020;Helmond;97;105;22;23,8;9;9,7
5-5-2020;Helmond;59;63,8;7;7,6;5;5,4
19-5-2020;Helmond;21;22,7;3;3,2;0;0
2-6-2020;Helmond;27;29,2;1;1,1;1;1,1
16-6-2020;Helmond;37;40;0;0;1;1,1
30-6-2020;Helmond;9;9,7;0;0;0;0
14-7-2020;Helmond;4;4,3;0;0;1;1,1
28-7-2020;Helmond;10;10,8;0;0;0;0
11-8-2020;Helmond;28;30,3;0;0;0;0
10-3-2020;Hendrik-Ido-Ambacht;0;0;0;0;0;0
25-3-2020;Hendrik-Ido-Ambacht;3;9,6;4;12,8;0;0
7-4-2020;Hendrik-Ido-Ambacht;13;41,7;2;6,4;1;3,2
21-4-2020;Hendrik-Ido-Ambacht;12;38,5;1;3,2;3;9,6
5-5-2020;Hendrik-Ido-Ambacht;8;25,6;0;0;0;0
19-5-2020;Hendrik-Ido-Ambacht;13;41,7;1;3,2;2;6,4
2-6-2020;Hendrik-Ido-Ambacht;13;41,7;2;6,4;0;0
16-6-2020;Hendrik-Ido-Ambacht;7;22,4;0;0;0;0
30-6-2020;Hendrik-Ido-Ambacht;1;3,2;0;0;0;0
14-7-2020;Hendrik-Ido-Ambacht;1;3,2;0;0;0;0
28-7-2020;Hendrik-Ido-Ambacht;4;12,8;0;0;0;0
11-8-2020;Hendrik-Ido-Ambacht;13;41,7;0;0;0;0
10-3-2020;Hengelo (O.);0;0;0;0;0;0
25-3-2020;Hengelo (O.);17;21;3;3,7;1;1,2
7-4-2020;Hengelo (O.);53;65,3;12;14,8;7;8,6
21-4-2020;Hengelo (O.);40;49,3;5;6,2;10;12,3
5-5-2020;Hengelo (O.);5;6,2;1;1,2;1;1,2
19-5-2020;Hengelo (O.);6;7,4;0;0;0;0
2-6-2020;Hengelo (O.);2;2,5;0;0;0;0
16-6-2020;Hengelo (O.);4;4,9;0;0;0;0
30-6-2020;Hengelo (O.);2;2,5;0;0;0;0
14-7-2020;Hengelo (O.);0;0;0;0;0;0
28-7-2020;Hengelo (O.);1;1,2;0;0;0;0
11-8-2020;Hengelo (O.);4;4,9;0;0;0;0
10-3-2020;Het Hogeland;0;0;0;0;0;0
25-3-2020;Het Hogeland;4;8,4;3;6,3;0;0
7-4-2020;Het Hogeland;14;29,3;4;8,4;1;2,1
21-4-2020;Het Hogeland;8;16,7;0;0;0;0
5-5-2020;Het Hogeland;2;4,2;0;0;1;2,1
19-5-2020;Het Hogeland;1;2,1;0;0;1;2,1
2-6-2020;Het Hogeland;0;0;0;0;0;0
16-6-2020;Het Hogeland;2;4,2;0;0;0;0
30-6-2020;Het Hogeland;3;6,3;0;0;0;0
14-7-2020;Het Hogeland;1;2,1;0;0;0;0
28-7-2020;Het Hogeland;1;2,1;0;0;0;0
11-8-2020;Het Hogeland;2;4,2;0;0;0;0
10-3-2020;Heumen;0;0;0;0;0;0
25-3-2020;Heumen;14;85,1;3;18,2;1;6,1
7-4-2020;Heumen;23;139,8;12;72,9;3;18,2
21-4-2020;Heumen;21;127,6;2;12,2;1;6,1
5-5-2020;Heumen;10;60,8;0;0;3;18,2
19-5-2020;Heumen;3;18,2;0;0;1;6,1
2-6-2020;Heumen;0;0;0;0;0;0
16-6-2020;Heumen;3;18,2;0;0;0;0
30-6-2020;Heumen;0;0;0;0;0;0
14-7-2020;Heumen;0;0;0;0;0;0
28-7-2020;Heumen;0;0;0;0;0;0
11-8-2020;Heumen;4;24,3;0;0;0;0
10-3-2020;Heusden;2;4,5;0;0;0;0
25-3-2020;Heusden;28;62,7;14;31,3;3;6,7
7-4-2020;Heusden;36;80,6;20;44,8;5;11,2
21-4-2020;Heusden;44;98,5;3;6,7;7;15,7
5-5-2020;Heusden;23;51,5;1;2,2;4;9
19-5-2020;Heusden;1;2,2;0;0;2;4,5
2-6-2020;Heusden;2;4,5;0;0;0;0
16-6-2020;Heusden;6;13,4;0;0;0;0
30-6-2020;Heusden;0;0;0;0;0;0
14-7-2020;Heusden;0;0;0;0;0;0
28-7-2020;Heusden;10;22,4;1;2,2;0;0
11-8-2020;Heusden;20;44,8;0;0;0;0
10-3-2020;Hillegom;0;0;0;0;0;0
25-3-2020;Hillegom;4;18;1;4,5;0;0
7-4-2020;Hillegom;12;54;4;18;0;0
21-4-2020;Hillegom;13;58,5;2;9;1;4,5
5-5-2020;Hillegom;2;9;0;0;1;4,5
19-5-2020;Hillegom;3;13,5;1;4,5;0;0
2-6-2020;Hillegom;0;0;0;0;0;0
16-6-2020;Hillegom;0;0;0;0;0;0
30-6-2020;Hillegom;1;4,5;0;0;0;0
14-7-2020;Hillegom;1;4,5;0;0;0;0
28-7-2020;Hillegom;37;166,6;0;0;0;0
11-8-2020;Hillegom;4;18;0;0;0;0
10-3-2020;Hilvarenbeek;2;12,9;0;0;0;0
25-3-2020;Hilvarenbeek;9;58;4;25,8;2;12,9
7-4-2020;Hilvarenbeek;10;64,4;3;19,3;2;12,9
21-4-2020;Hilvarenbeek;12;77,3;2;12,9;0;0
5-5-2020;Hilvarenbeek;6;38,7;0;0;1;6,4
19-5-2020;Hilvarenbeek;3;19,3;0;0;1;6,4
2-6-2020;Hilvarenbeek;2;12,9;0;0;0;0
16-6-2020;Hilvarenbeek;4;25,8;0;0;0;0
30-6-2020;Hilvarenbeek;1;6,4;0;0;0;0
14-7-2020;Hilvarenbeek;2;12,9;0;0;0;0
28-7-2020;Hilvarenbeek;0;0;0;0;0;0
11-8-2020;Hilvarenbeek;1;6,4;0;0;0;0
10-3-2020;Hilversum;0;0;1;1,1;0;0
25-3-2020;Hilversum;20;22;6;6,6;1;1,1
7-4-2020;Hilversum;24;26,4;12;13,2;4;4,4
21-4-2020;Hilversum;74;81,5;6;6,6;6;6,6
5-5-2020;Hilversum;54;59,5;2;2,2;10;11
19-5-2020;Hilversum;17;18,7;0;0;3;3,3
2-6-2020;Hilversum;5;5,5;2;2,2;0;0
16-6-2020;Hilversum;1;1,1;0;0;0;0
30-6-2020;Hilversum;17;18,7;1;1,1;0;0
14-7-2020;Hilversum;7;7,7;0;0;0;0
28-7-2020;Hilversum;9;9,9;0;0;0;0
11-8-2020;Hilversum;31;34,1;0;0;0;0
10-3-2020;Hoeksche Waard;3;3,4;1;1,1;1;1,1
25-3-2020;Hoeksche Waard;38;43,5;29;33,2;2;2,3
7-4-2020;Hoeksche Waard;70;80,1;32;36,6;4;4,6
21-4-2020;Hoeksche Waard;87;99,5;7;8;6;6,9
5-5-2020;Hoeksche Waard;72;82,4;4;4,6;6;6,9
19-5-2020;Hoeksche Waard;16;18,3;0;0;1;1,1
2-6-2020;Hoeksche Waard;16;18,3;0;0;0;0
16-6-2020;Hoeksche Waard;6;6,9;0;0;0;0
30-6-2020;Hoeksche Waard;3;3,4;0;0;0;0
14-7-2020;Hoeksche Waard;0;0;0;0;0;0
28-7-2020;Hoeksche Waard;12;13,7;1;1,1;0;0
11-8-2020;Hoeksche Waard;17;19,5;0;0;0;0
10-3-2020;Hof van Twente;0;0;0;0;0;0
25-3-2020;Hof van Twente;6;17,1;2;5,7;0;0
7-4-2020;Hof van Twente;26;74,2;10;28,6;2;5,7
21-4-2020;Hof van Twente;25;71,4;1;2,9;3;8,6
5-5-2020;Hof van Twente;4;11,4;1;2,9;0;0
19-5-2020;Hof van Twente;1;2,9;0;0;0;0
2-6-2020;Hof van Twente;1;2,9;0;0;0;0
16-6-2020;Hof van Twente;0;0;0;0;0;0
30-6-2020;Hof van Twente;0;0;0;0;0;0
14-7-2020;Hof van Twente;0;0;0;0;0;0
28-7-2020;Hof van Twente;0;0;0;0;0;0
11-8-2020;Hof van Twente;0;0;0;0;0;0
10-3-2020;Hollands Kroon;0;0;0;0;0;0
25-3-2020;Hollands Kroon;9;18,6;10;20,6;1;2,1
7-4-2020;Hollands Kroon;32;66,1;15;31;4;8,3
21-4-2020;Hollands Kroon;17;35,1;0;0;1;2,1
5-5-2020;Hollands Kroon;2;4,1;0;0;0;0
19-5-2020;Hollands Kroon;2;4,1;0;0;0;0
2-6-2020;Hollands Kroon;0;0;0;0;0;0
16-6-2020;Hollands Kroon;0;0;0;0;0;0
30-6-2020;Hollands Kroon;0;0;0;0;0;0
14-7-2020;Hollands Kroon;1;2,1;0;0;0;0
28-7-2020;Hollands Kroon;1;2,1;0;0;0;0
11-8-2020;Hollands Kroon;1;2,1;0;0;0;0
10-3-2020;Hoogeveen;0;0;0;0;0;0
25-3-2020;Hoogeveen;8;14,4;3;5,4;0;0
7-4-2020;Hoogeveen;22;39,5;8;14,4;0;0
21-4-2020;Hoogeveen;38;68,2;6;10,8;6;10,8
5-5-2020;Hoogeveen;17;30,5;1;1,8;2;3,6
19-5-2020;Hoogeveen;4;7,2;0;0;0;0
2-6-2020;Hoogeveen;3;5,4;0;0;0;0
16-6-2020;Hoogeveen;0;0;0;0;0;0
30-6-2020;Hoogeveen;0;0;0;0;0;0
14-7-2020;Hoogeveen;0;0;0;0;0;0
28-7-2020;Hoogeveen;0;0;0;0;0;0
11-8-2020;Hoogeveen;11;19,7;0;0;0;0
10-3-2020;Hoorn;0;0;1;1,4;0;0
25-3-2020;Hoorn;16;21,8;11;15;1;1,4
7-4-2020;Hoorn;37;50,5;15;20,5;7;9,6
21-4-2020;Hoorn;29;39,6;7;9,6;4;5,5
5-5-2020;Hoorn;5;6,8;0;0;0;0
19-5-2020;Hoorn;0;0;0;0;0;0
2-6-2020;Hoorn;0;0;0;0;0;0
16-6-2020;Hoorn;7;9,6;1;1,4;0;0
30-6-2020;Hoorn;2;2,7;0;0;0;0
14-7-2020;Hoorn;1;1,4;0;0;0;0
28-7-2020;Hoorn;10;13,6;0;0;0;0
11-8-2020;Hoorn;19;25,9;0;0;0;0
10-3-2020;Horst aan de Maas;0;0;3;7,1;0;0
25-3-2020;Horst aan de Maas;21;49,5;14;33;4;9,4
7-4-2020;Horst aan de Maas;41;96,6;20;47,1;12;28,3
21-4-2020;Horst aan de Maas;43;101,3;3;7,1;6;14,1
5-5-2020;Horst aan de Maas;14;33;0;0;0;0
19-5-2020;Horst aan de Maas;1;2,4;0;0;1;2,4
2-6-2020;Horst aan de Maas;0;0;0;0;0;0
16-6-2020;Horst aan de Maas;7;16,5;0;0;0;0
30-6-2020;Horst aan de Maas;9;21,2;0;0;0;0
14-7-2020;Horst aan de Maas;0;0;0;0;0;0
28-7-2020;Horst aan de Maas;1;2,4;0;0;0;0
11-8-2020;Horst aan de Maas;5;11,8;0;0;0;0
10-3-2020;Houten;14;27,9;0;0;0;0
25-3-2020;Houten;22;43,9;6;12;0;0
7-4-2020;Houten;35;69,8;14;27,9;7;14
21-4-2020;Houten;35;69,8;4;8;4;8
5-5-2020;Houten;14;27,9;0;0;1;2
19-5-2020;Houten;5;10;0;0;1;2
2-6-2020;Houten;11;21,9;0;0;1;2
16-6-2020;Houten;3;6;0;0;0;0
30-6-2020;Houten;0;0;0;0;0;0
14-7-2020;Houten;3;6;0;0;0;0
28-7-2020;Houten;4;8;0;0;0;0
11-8-2020;Houten;15;29,9;0;0;0;0
10-3-2020;Huizen;1;2,4;0;0;0;0
25-3-2020;Huizen;8;19,4;5;12,1;0;0
7-4-2020;Huizen;23;55,7;10;24,2;3;7,3
21-4-2020;Huizen;48;116,3;2;4,8;2;4,8
5-5-2020;Huizen;33;80;1;2,4;3;7,3
19-5-2020;Huizen;8;19,4;1;2,4;2;4,8
2-6-2020;Huizen;3;7,3;1;2,4;0;0
16-6-2020;Huizen;9;21,8;0;0;0;0
30-6-2020;Huizen;14;33,9;1;2,4;0;0
14-7-2020;Huizen;11;26,7;0;0;0;0
28-7-2020;Huizen;7;17;0;0;0;0
11-8-2020;Huizen;7;17;0;0;0;0
10-3-2020;Hulst;0;0;0;0;0;0
25-3-2020;Hulst;0;0;2;7,3;0;0
7-4-2020;Hulst;19;69;5;18,1;5;18,1
21-4-2020;Hulst;7;25,4;0;0;0;0
5-5-2020;Hulst;3;10,9;1;3,6;0;0
19-5-2020;Hulst;0;0;0;0;0;0
2-6-2020;Hulst;2;7,3;0;0;0;0
16-6-2020;Hulst;0;0;0;0;0;0
30-6-2020;Hulst;0;0;0;0;0;0
14-7-2020;Hulst;0;0;0;0;0;0
28-7-2020;Hulst;2;7,3;0;0;0;0
11-8-2020;Hulst;2;7,3;0;0;0;0
10-3-2020;IJsselstein;2;5,9;0;0;0;0
25-3-2020;IJsselstein;16;46,9;15;44;2;5,9
7-4-2020;IJsselstein;35;102,6;13;38,1;16;46,9
21-4-2020;IJsselstein;45;131,9;4;11,7;11;32,2
5-5-2020;IJsselstein;30;88;1;2,9;3;8,8
19-5-2020;IJsselstein;5;14,7;0;0;1;2,9
2-6-2020;IJsselstein;13;38,1;0;0;0;0
16-6-2020;IJsselstein;4;11,7;1;2,9;0;0
30-6-2020;IJsselstein;1;2,9;0;0;0;0
14-7-2020;IJsselstein;1;2,9;0;0;0;0
28-7-2020;IJsselstein;2;5,9;0;0;0;0
11-8-2020;IJsselstein;19;55,7;0;0;0;0
10-3-2020;Kaag en Braassem;0;0;0;0;0;0
25-3-2020;Kaag en Braassem;5;18,3;3;11;0;0
7-4-2020;Kaag en Braassem;9;33;2;7,3;1;3,7
21-4-2020;Kaag en Braassem;9;33;1;3,7;1;3,7
5-5-2020;Kaag en Braassem;3;11;0;0;0;0
19-5-2020;Kaag en Braassem;1;3,7;0;0;0;0
2-6-2020;Kaag en Braassem;1;3,7;0;0;0;0
16-6-2020;Kaag en Braassem;1;3,7;0;0;0;0
30-6-2020;Kaag en Braassem;1;3,7;0;0;0;0
14-7-2020;Kaag en Braassem;1;3,7;0;0;0;0
28-7-2020;Kaag en Braassem;2;7,3;0;0;0;0
11-8-2020;Kaag en Braassem;2;7,3;0;0;0;0
10-3-2020;Kampen;0;0;1;1,8;0;0
25-3-2020;Kampen;31;57,1;18;33,1;0;0
7-4-2020;Kampen;105;193,3;30;55,2;15;27,6
21-4-2020;Kampen;152;279,8;10;18,4;11;20,3
5-5-2020;Kampen;32;58,9;0;0;0;0
19-5-2020;Kampen;10;18,4;0;0;0;0
2-6-2020;Kampen;9;16,6;0;0;0;0
16-6-2020;Kampen;3;5,5;0;0;0;0
30-6-2020;Kampen;1;1,8;0;0;0;0
14-7-2020;Kampen;0;0;0;0;1;1,8
28-7-2020;Kampen;0;0;0;0;0;0
11-8-2020;Kampen;3;5,5;0;0;0;0
10-3-2020;Kapelle;0;0;0;0;0;0
25-3-2020;Kapelle;2;15,8;1;7,9;0;0
7-4-2020;Kapelle;9;70,9;0;0;0;0
21-4-2020;Kapelle;8;63;2;15,8;1;7,9
5-5-2020;Kapelle;3;23,6;0;0;0;0
19-5-2020;Kapelle;1;7,9;0;0;0;0
2-6-2020;Kapelle;1;7,9;0;0;0;0
16-6-2020;Kapelle;0;0;0;0;0;0
30-6-2020;Kapelle;0;0;0;0;0;0
14-7-2020;Kapelle;1;7,9;0;0;0;0
28-7-2020;Kapelle;1;7,9;0;0;0;0
11-8-2020;Kapelle;1;7,9;0;0;0;0
10-3-2020;Katwijk;1;1,5;0;0;0;0
25-3-2020;Katwijk;6;9,1;3;4,6;0;0
7-4-2020;Katwijk;47;71,5;18;27,4;5;7,6
21-4-2020;Katwijk;92;139,9;6;9,1;6;9,1
5-5-2020;Katwijk;33;50,2;2;3;1;1,5
19-5-2020;Katwijk;11;16,7;0;0;1;1,5
2-6-2020;Katwijk;14;21,3;0;0;1;1,5
16-6-2020;Katwijk;59;89,7;2;3;1;1,5
30-6-2020;Katwijk;13;19,8;0;0;0;0
14-7-2020;Katwijk;5;7,6;0;0;0;0
28-7-2020;Katwijk;3;4,6;0;0;0;0
11-8-2020;Katwijk;8;12,2;0;0;0;0
10-3-2020;Kerkrade;0;0;2;4,4;0;0
25-3-2020;Kerkrade;18;39,3;14;30,6;2;4,4
7-4-2020;Kerkrade;61;133,3;26;56,8;13;28,4
21-4-2020;Kerkrade;56;122,4;11;24;7;15,3
5-5-2020;Kerkrade;50;109,3;8;17,5;7;15,3
19-5-2020;Kerkrade;12;26,2;1;2,2;4;8,7
2-6-2020;Kerkrade;6;13,1;1;2,2;1;2,2
16-6-2020;Kerkrade;5;10,9;0;0;1;2,2
30-6-2020;Kerkrade;0;0;0;0;0;0
14-7-2020;Kerkrade;0;0;0;0;0;0
28-7-2020;Kerkrade;0;0;0;0;0;0
11-8-2020;Kerkrade;2;4,4;0;0;0;0
10-3-2020;Koggenland;0;0;0;0;0;0
25-3-2020;Koggenland;4;17,6;2;8,8;0;0
7-4-2020;Koggenland;13;57,1;3;13,2;4;17,6
21-4-2020;Koggenland;13;57,1;1;4,4;2;8,8
5-5-2020;Koggenland;4;17,6;0;0;0;0
19-5-2020;Koggenland;0;0;0;0;0;0
2-6-2020;Koggenland;1;4,4;0;0;0;0
16-6-2020;Koggenland;1;4,4;0;0;0;0
30-6-2020;Koggenland;0;0;0;0;0;0
14-7-2020;Koggenland;0;0;0;0;0;0
28-7-2020;Koggenland;0;0;0;0;0;0
11-8-2020;Koggenland;3;13,2;0;0;0;0
10-3-2020;Krimpen aan den IJssel;1;3,4;0;0;0;0
25-3-2020;Krimpen aan den IJssel;6;20,3;1;3,4;0;0
7-4-2020;Krimpen aan den IJssel;25;84,7;6;20,3;4;13,5
21-4-2020;Krimpen aan den IJssel;25;84,7;2;6,8;1;3,4
5-5-2020;Krimpen aan den IJssel;12;40,6;1;3,4;2;6,8
19-5-2020;Krimpen aan den IJssel;5;16,9;0;0;0;0
2-6-2020;Krimpen aan den IJssel;2;6,8;0;0;0;0
16-6-2020;Krimpen aan den IJssel;6;20,3;0;0;1;3,4
30-6-2020;Krimpen aan den IJssel;0;0;0;0;0;0
14-7-2020;Krimpen aan den IJssel;0;0;0;0;0;0
28-7-2020;Krimpen aan den IJssel;4;13,5;0;0;0;0
11-8-2020;Krimpen aan den IJssel;13;44;1;3,4;0;0
10-3-2020;Krimpenerwaard;3;5,3;1;1,8;0;0
25-3-2020;Krimpenerwaard;13;23,1;9;16;1;1,8
7-4-2020;Krimpenerwaard;55;97,7;26;46,2;15;26,6
21-4-2020;Krimpenerwaard;50;88,8;7;12,4;3;5,3
5-5-2020;Krimpenerwaard;21;37,3;2;3,6;2;3,6
19-5-2020;Krimpenerwaard;17;30,2;0;0;5;8,9
2-6-2020;Krimpenerwaard;22;39,1;0;0;4;7,1
16-6-2020;Krimpenerwaard;5;8,9;0;0;3;5,3
30-6-2020;Krimpenerwaard;6;10,7;0;0;1;1,8
14-7-2020;Krimpenerwaard;4;7,1;0;0;0;0
28-7-2020;Krimpenerwaard;11;19,5;0;0;0;0
11-8-2020;Krimpenerwaard;15;26,6;0;0;0;0
10-3-2020;Laarbeek;0;0;1;4,4;0;0
25-3-2020;Laarbeek;26;115,4;17;75,5;4;17,8
7-4-2020;Laarbeek;40;177,6;17;75,5;16;71
21-4-2020;Laarbeek;27;119,9;3;13,3;5;22,2
5-5-2020;Laarbeek;16;71;2;8,9;0;0
19-5-2020;Laarbeek;8;35,5;0;0;1;4,4
2-6-2020;Laarbeek;4;17,8;1;4,4;0;0
16-6-2020;Laarbeek;3;13,3;0;0;0;0
30-6-2020;Laarbeek;1;4,4;0;0;0;0
14-7-2020;Laarbeek;0;0;0;0;0;0
28-7-2020;Laarbeek;0;0;0;0;0;0
11-8-2020;Laarbeek;0;0;0;0;0;0
10-3-2020;Landerd;1;6,4;2;12,7;0;0
25-3-2020;Landerd;36;228,9;12;76,3;5;31,8
7-4-2020;Landerd;42;267;17;108,1;7;44,5
21-4-2020;Landerd;37;235,2;3;19,1;7;44,5
5-5-2020;Landerd;19;120,8;0;0;2;12,7
19-5-2020;Landerd;2;12,7;0;0;0;0
2-6-2020;Landerd;5;31,8;0;0;0;0
16-6-2020;Landerd;3;19,1;0;0;0;0
30-6-2020;Landerd;1;6,4;0;0;0;0
14-7-2020;Landerd;0;0;0;0;0;0
28-7-2020;Landerd;0;0;0;0;0;0
11-8-2020;Landerd;2;12,7;0;0;0;0
10-3-2020;Landgraaf;0;0;2;5,3;0;0
25-3-2020;Landgraaf;21;56,1;11;29,4;2;5,3
7-4-2020;Landgraaf;54;144,2;22;58,8;6;16
21-4-2020;Landgraaf;35;93,5;14;37,4;3;8
5-5-2020;Landgraaf;22;58,8;3;8;1;2,7
19-5-2020;Landgraaf;4;10,7;0;0;1;2,7
2-6-2020;Landgraaf;6;16;0;0;0;0
16-6-2020;Landgraaf;1;2,7;0;0;0;0
