Date_of_report;Municipality_code;Municipality_name;Province;Total_reported;Hospital_admission;Deceased
1-6-2020 10:00;GM0384;Diemen;Noord-Holland;102;17;14
2-6-2020 10:00;GM0384;Diemen;Noord-Holland;102;17;14
3-6-2020 10:00;GM0384;Diemen;Noord-Holland;102;17;14
4-6-2020 10:00;GM0384;Diemen;Noord-Holland;102;17;14
5-6-2020 10:00;GM0384;Diemen;Noord-Holland;102;17;14
6-6-2020 10:00;GM0384;Diemen;Noord-Holland;102;17;14
7-6-2020 10:00;GM0384;Diemen;Noord-Holland;104;17;14
8-6-2020 10:00;GM0384;Diemen;Noord-Holland;104;17;14
9-6-2020 10:00;GM0384;Diemen;Noord-Holland;104;17;14
10-6-2020 10:00;GM0384;Diemen;Noord-Holland;104;17;14
11-6-2020 10:00;GM0384;Diemen;Noord-Holland;104;17;14
12-6-2020 10:00;GM0384;Diemen;Noord-Holland;104;17;14
13-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
14-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
15-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
16-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
17-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
18-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
19-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
20-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
21-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
22-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
23-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
24-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
25-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
26-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
27-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
28-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
29-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
30-6-2020 10:00;GM0384;Diemen;Noord-Holland;105;17;14
1-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;121;24;3
2-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;121;24;3
3-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;121;24;3
4-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;121;24;3
5-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;121;24;3
6-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;124;24;3
7-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;124;24;3
8-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;124;24;3
9-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;124;24;3
10-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;124;24;3
11-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;124;24;3
12-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;24;3
13-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;24;3
14-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
15-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
16-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
17-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
18-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
19-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
20-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
21-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
22-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
23-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
24-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
25-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
26-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
27-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
28-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;125;25;3
29-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;126;25;3
30-6-2020 10:00;GM0385;Edam-Volendam;Noord-Holland;126;25;3
1-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
2-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
3-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
4-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
5-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
6-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
7-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
8-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
9-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
10-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
11-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
12-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
13-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
14-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
15-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
16-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
17-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
18-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;30;18;4
19-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;30;18;4
20-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;30;18;4
21-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;30;18;4
22-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;30;18;4
23-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;30;18;4
24-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;30;18;4
25-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;30;18;4
26-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;30;18;4
27-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;30;18;4
28-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;30;18;4
29-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;30;18;4
30-6-2020 10:00;GM0388;Enkhuizen;Noord-Holland;30;18;4
1-6-2020 10:00;GM0392;Haarlem;Noord-Holland;279;61;54
2-6-2020 10:00;GM0392;Haarlem;Noord-Holland;279;61;54
3-6-2020 10:00;GM0392;Haarlem;Noord-Holland;280;61;55
4-6-2020 10:00;GM0392;Haarlem;Noord-Holland;280;61;55
5-6-2020 10:00;GM0392;Haarlem;Noord-Holland;280;61;55
6-6-2020 10:00;GM0392;Haarlem;Noord-Holland;280;61;56
7-6-2020 10:00;GM0392;Haarlem;Noord-Holland;280;61;56
8-6-2020 10:00;GM0392;Haarlem;Noord-Holland;280;61;56
9-6-2020 10:00;GM0392;Haarlem;Noord-Holland;281;61;57
10-6-2020 10:00;GM0392;Haarlem;Noord-Holland;282;61;57
11-6-2020 10:00;GM0392;Haarlem;Noord-Holland;283;61;57
12-6-2020 10:00;GM0392;Haarlem;Noord-Holland;283;61;57
13-6-2020 10:00;GM0392;Haarlem;Noord-Holland;284;61;57
14-6-2020 10:00;GM0392;Haarlem;Noord-Holland;285;61;57
15-6-2020 10:00;GM0392;Haarlem;Noord-Holland;285;61;57
16-6-2020 10:00;GM0392;Haarlem;Noord-Holland;285;61;57
17-6-2020 10:00;GM0392;Haarlem;Noord-Holland;286;61;57
18-6-2020 10:00;GM0392;Haarlem;Noord-Holland;289;61;57
19-6-2020 10:00;GM0392;Haarlem;Noord-Holland;290;61;57
20-6-2020 10:00;GM0392;Haarlem;Noord-Holland;291;61;57
21-6-2020 10:00;GM0392;Haarlem;Noord-Holland;291;61;57
22-6-2020 10:00;GM0392;Haarlem;Noord-Holland;291;61;57
23-6-2020 10:00;GM0392;Haarlem;Noord-Holland;291;61;57
24-6-2020 10:00;GM0392;Haarlem;Noord-Holland;291;61;57
25-6-2020 10:00;GM0392;Haarlem;Noord-Holland;291;61;57
26-6-2020 10:00;GM0392;Haarlem;Noord-Holland;291;61;57
27-6-2020 10:00;GM0392;Haarlem;Noord-Holland;291;61;57
28-6-2020 10:00;GM0392;Haarlem;Noord-Holland;291;61;57
29-6-2020 10:00;GM0392;Haarlem;Noord-Holland;291;61;57
30-6-2020 10:00;GM0392;Haarlem;Noord-Holland;292;61;57
1-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;271;68;27
2-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;271;68;27
3-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;271;68;27
4-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;272;68;27
5-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;273;68;27
6-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;274;68;27
7-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;274;68;27
8-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;275;68;27
9-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;274;68;27
10-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;275;68;27
11-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;276;68;27
12-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;276;68;27
13-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;276;68;27
14-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;277;68;27
15-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;277;68;27
16-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;277;68;27
17-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;279;68;27
18-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;279;68;27
19-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;279;68;27
20-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;279;68;27
21-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;280;68;27
22-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;281;68;27
23-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;281;68;27
24-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;281;68;27
25-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;281;68;27
26-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;281;68;27
27-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;281;68;27
28-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;281;68;27
29-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;281;68;27
30-6-2020 10:00;GM0394;Haarlemmermeer;Noord-Holland;281;68;27
1-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;83;28;10
2-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;83;28;10
3-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;83;28;10
4-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;84;28;10
5-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;85;28;10
6-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;85;28;10
7-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;85;28;10
8-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;85;28;10
9-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;85;28;10
10-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;85;28;10
11-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;86;28;10
12-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;86;28;10
13-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;88;28;10
14-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;88;28;10
15-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;88;28;10
16-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;90;28;10
17-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;90;28;10
18-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;90;28;10
19-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;90;28;10
20-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;90;28;10
21-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;90;28;10
22-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;90;28;10
23-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;91;28;10
24-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;91;28;10
25-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;92;28;10
26-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;92;28;10
27-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;92;28;10
28-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;92;28;10
29-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;92;28;10
30-6-2020 10:00;GM0396;Heemskerk;Noord-Holland;92;28;10
1-6-2020 10:00;GM0397;Heemstede;Noord-Holland;89;11;32
2-6-2020 10:00;GM0397;Heemstede;Noord-Holland;89;11;32
3-6-2020 10:00;GM0397;Heemstede;Noord-Holland;89;11;32
4-6-2020 10:00;GM0397;Heemstede;Noord-Holland;89;11;32
5-6-2020 10:00;GM0397;Heemstede;Noord-Holland;89;11;32
6-6-2020 10:00;GM0397;Heemstede;Noord-Holland;89;11;32
7-6-2020 10:00;GM0397;Heemstede;Noord-Holland;89;11;32
8-6-2020 10:00;GM0397;Heemstede;Noord-Holland;89;11;32
9-6-2020 10:00;GM0397;Heemstede;Noord-Holland;89;11;32
10-6-2020 10:00;GM0397;Heemstede;Noord-Holland;89;11;32
11-6-2020 10:00;GM0397;Heemstede;Noord-Holland;89;11;32
12-6-2020 10:00;GM0397;Heemstede;Noord-Holland;89;11;32
13-6-2020 10:00;GM0397;Heemstede;Noord-Holland;89;11;32
14-6-2020 10:00;GM0397;Heemstede;Noord-Holland;90;11;32
15-6-2020 10:00;GM0397;Heemstede;Noord-Holland;90;11;32
16-6-2020 10:00;GM0397;Heemstede;Noord-Holland;91;11;32
17-6-2020 10:00;GM0397;Heemstede;Noord-Holland;92;11;32
18-6-2020 10:00;GM0397;Heemstede;Noord-Holland;92;11;32
19-6-2020 10:00;GM0397;Heemstede;Noord-Holland;93;11;32
20-6-2020 10:00;GM0397;Heemstede;Noord-Holland;93;11;32
21-6-2020 10:00;GM0397;Heemstede;Noord-Holland;93;11;32
22-6-2020 10:00;GM0397;Heemstede;Noord-Holland;93;11;32
23-6-2020 10:00;GM0397;Heemstede;Noord-Holland;93;11;32
24-6-2020 10:00;GM0397;Heemstede;Noord-Holland;93;11;32
25-6-2020 10:00;GM0397;Heemstede;Noord-Holland;93;11;32
26-6-2020 10:00;GM0397;Heemstede;Noord-Holland;93;11;32
27-6-2020 10:00;GM0397;Heemstede;Noord-Holland;93;11;32
28-6-2020 10:00;GM0397;Heemstede;Noord-Holland;93;11;32
29-6-2020 10:00;GM0397;Heemstede;Noord-Holland;93;11;32
30-6-2020 10:00;GM0397;Heemstede;Noord-Holland;94;11;32
1-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;143;27;9
2-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;143;27;9
3-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;142;27;9
4-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;142;27;9
5-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;142;27;9
6-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;144;27;9
7-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;144;27;9
8-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;146;27;9
9-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;146;27;9
10-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;146;27;9
11-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;146;27;9
12-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;146;27;9
13-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;146;27;9
14-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
15-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
16-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
17-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
18-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
19-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
20-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
21-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
22-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
23-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
24-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
25-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
26-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
27-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
28-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
29-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
30-6-2020 10:00;GM0398;Heerhugowaard;Noord-Holland;147;27;9
1-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
2-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
3-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
4-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
5-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
6-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
7-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
8-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
9-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
10-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
11-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
12-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
13-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
14-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
15-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
16-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
17-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
18-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
19-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
20-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
21-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
22-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
23-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
24-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
25-6-2020 10:00;GM0399;Heiloo;Noord-Holland;48;9;8
26-6-2020 10:00;GM0399;Heiloo;Noord-Holland;49;9;8
27-6-2020 10:00;GM0399;Heiloo;Noord-Holland;49;9;8
28-6-2020 10:00;GM0399;Heiloo;Noord-Holland;49;9;8
29-6-2020 10:00;GM0399;Heiloo;Noord-Holland;49;9;8
30-6-2020 10:00;GM0399;Heiloo;Noord-Holland;49;9;8
1-6-2020 10:00;GM0400;Den Helder;Noord-Holland;37;12;2
2-6-2020 10:00;GM0400;Den Helder;Noord-Holland;37;12;2
3-6-2020 10:00;GM0400;Den Helder;Noord-Holland;37;12;2
4-6-2020 10:00;GM0400;Den Helder;Noord-Holland;37;12;2
5-6-2020 10:00;GM0400;Den Helder;Noord-Holland;37;12;2
6-6-2020 10:00;GM0400;Den Helder;Noord-Holland;37;12;2
7-6-2020 10:00;GM0400;Den Helder;Noord-Holland;37;12;2
8-6-2020 10:00;GM0400;Den Helder;Noord-Holland;37;12;2
9-6-2020 10:00;GM0400;Den Helder;Noord-Holland;37;12;2
10-6-2020 10:00;GM0400;Den Helder;Noord-Holland;37;12;2
11-6-2020 10:00;GM0400;Den Helder;Noord-Holland;37;12;2
12-6-2020 10:00;GM0400;Den Helder;Noord-Holland;37;12;2
13-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
14-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
15-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
16-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
17-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
18-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
19-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
20-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
21-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
22-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
23-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
24-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
25-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
26-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
27-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
28-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
29-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
30-6-2020 10:00;GM0400;Den Helder;Noord-Holland;39;12;2
1-6-2020 10:00;GM0402;Hilversum;Noord-Holland;195;31;25
2-6-2020 10:00;GM0402;Hilversum;Noord-Holland;195;31;25
3-6-2020 10:00;GM0402;Hilversum;Noord-Holland;195;31;25
4-6-2020 10:00;GM0402;Hilversum;Noord-Holland;195;31;25
5-6-2020 10:00;GM0402;Hilversum;Noord-Holland;195;31;25
6-6-2020 10:00;GM0402;Hilversum;Noord-Holland;195;31;25
7-6-2020 10:00;GM0402;Hilversum;Noord-Holland;195;31;25
8-6-2020 10:00;GM0402;Hilversum;Noord-Holland;195;31;25
9-6-2020 10:00;GM0402;Hilversum;Noord-Holland;195;31;25
10-6-2020 10:00;GM0402;Hilversum;Noord-Holland;195;31;25
11-6-2020 10:00;GM0402;Hilversum;Noord-Holland;195;31;25
12-6-2020 10:00;GM0402;Hilversum;Noord-Holland;195;31;25
13-6-2020 10:00;GM0402;Hilversum;Noord-Holland;195;31;25
14-6-2020 10:00;GM0402;Hilversum;Noord-Holland;195;31;25
15-6-2020 10:00;GM0402;Hilversum;Noord-Holland;196;31;25
16-6-2020 10:00;GM0402;Hilversum;Noord-Holland;196;31;25
17-6-2020 10:00;GM0402;Hilversum;Noord-Holland;196;31;25
18-6-2020 10:00;GM0402;Hilversum;Noord-Holland;197;31;25
19-6-2020 10:00;GM0402;Hilversum;Noord-Holland;197;31;25
20-6-2020 10:00;GM0402;Hilversum;Noord-Holland;198;31;25
21-6-2020 10:00;GM0402;Hilversum;Noord-Holland;199;31;25
22-6-2020 10:00;GM0402;Hilversum;Noord-Holland;199;31;25
23-6-2020 10:00;GM0402;Hilversum;Noord-Holland;199;31;25
24-6-2020 10:00;GM0402;Hilversum;Noord-Holland;200;32;25
25-6-2020 10:00;GM0402;Hilversum;Noord-Holland;202;32;25
26-6-2020 10:00;GM0402;Hilversum;Noord-Holland;204;33;25
27-6-2020 10:00;GM0402;Hilversum;Noord-Holland;207;33;25
28-6-2020 10:00;GM0402;Hilversum;Noord-Holland;209;33;25
29-6-2020 10:00;GM0402;Hilversum;Noord-Holland;209;33;25
30-6-2020 10:00;GM0402;Hilversum;Noord-Holland;211;33;25
1-6-2020 10:00;GM0405;Hoorn;Noord-Holland;87;34;12
2-6-2020 10:00;GM0405;Hoorn;Noord-Holland;87;34;12
3-6-2020 10:00;GM0405;Hoorn;Noord-Holland;87;34;12
4-6-2020 10:00;GM0405;Hoorn;Noord-Holland;87;34;12
5-6-2020 10:00;GM0405;Hoorn;Noord-Holland;87;34;12
6-6-2020 10:00;GM0405;Hoorn;Noord-Holland;87;34;12
7-6-2020 10:00;GM0405;Hoorn;Noord-Holland;88;34;12
8-6-2020 10:00;GM0405;Hoorn;Noord-Holland;88;34;12
9-6-2020 10:00;GM0405;Hoorn;Noord-Holland;88;34;12
10-6-2020 10:00;GM0405;Hoorn;Noord-Holland;91;35;12
11-6-2020 10:00;GM0405;Hoorn;Noord-Holland;92;35;12
12-6-2020 10:00;GM0405;Hoorn;Noord-Holland;92;35;12
13-6-2020 10:00;GM0405;Hoorn;Noord-Holland;92;35;12
14-6-2020 10:00;GM0405;Hoorn;Noord-Holland;93;35;12
15-6-2020 10:00;GM0405;Hoorn;Noord-Holland;93;35;12
16-6-2020 10:00;GM0405;Hoorn;Noord-Holland;93;35;12
17-6-2020 10:00;GM0405;Hoorn;Noord-Holland;94;35;12
18-6-2020 10:00;GM0405;Hoorn;Noord-Holland;94;35;12
19-6-2020 10:00;GM0405;Hoorn;Noord-Holland;94;35;12
20-6-2020 10:00;GM0405;Hoorn;Noord-Holland;95;35;12
21-6-2020 10:00;GM0405;Hoorn;Noord-Holland;95;35;12
22-6-2020 10:00;GM0405;Hoorn;Noord-Holland;95;35;12
23-6-2020 10:00;GM0405;Hoorn;Noord-Holland;95;35;12
24-6-2020 10:00;GM0405;Hoorn;Noord-Holland;96;35;12
25-6-2020 10:00;GM0405;Hoorn;Noord-Holland;96;35;12
26-6-2020 10:00;GM0405;Hoorn;Noord-Holland;96;35;12
27-6-2020 10:00;GM0405;Hoorn;Noord-Holland;96;35;12
28-6-2020 10:00;GM0405;Hoorn;Noord-Holland;96;35;12
29-6-2020 10:00;GM0405;Hoorn;Noord-Holland;96;35;12
30-6-2020 10:00;GM0405;Hoorn;Noord-Holland;96;35;12
1-6-2020 10:00;GM0406;Huizen;Noord-Holland;126;22;10
2-6-2020 10:00;GM0406;Huizen;Noord-Holland;126;22;10
3-6-2020 10:00;GM0406;Huizen;Noord-Holland;126;22;10
4-6-2020 10:00;GM0406;Huizen;Noord-Holland;127;22;10
5-6-2020 10:00;GM0406;Huizen;Noord-Holland;127;22;10
6-6-2020 10:00;GM0406;Huizen;Noord-Holland;127;22;10
7-6-2020 10:00;GM0406;Huizen;Noord-Holland;127;22;10
8-6-2020 10:00;GM0406;Huizen;Noord-Holland;127;22;10
9-6-2020 10:00;GM0406;Huizen;Noord-Holland;127;22;10
10-6-2020 10:00;GM0406;Huizen;Noord-Holland;128;22;10
11-6-2020 10:00;GM0406;Huizen;Noord-Holland;128;22;10
12-6-2020 10:00;GM0406;Huizen;Noord-Holland;129;22;10
13-6-2020 10:00;GM0406;Huizen;Noord-Holland;130;22;10
14-6-2020 10:00;GM0406;Huizen;Noord-Holland;130;22;10
15-6-2020 10:00;GM0406;Huizen;Noord-Holland;133;22;10
16-6-2020 10:00;GM0406;Huizen;Noord-Holland;135;22;10
17-6-2020 10:00;GM0406;Huizen;Noord-Holland;136;22;10
18-6-2020 10:00;GM0406;Huizen;Noord-Holland;137;22;10
