Date_of_report;Date_of_measurement;Wave;Region_code;Region_name;Subgroup_category;Subgroup;Indicator_category;Indicator;Sample_size;Figure_type;Value;Lower_limit;Upper_limit;Change_wrt_previous_measurement
2021-01-05 10:00:00;2020-11-09;03;VR12;Kennemerland;Alle;Totaal;Naaste_omgeving;Ontvang_max_bezoekers_thuis;200;Percentage;43.7;36.6;51;0
2021-01-05 10:00:00;2020-11-09;03;VR13;Amsterdam-Amstelland;Alle;Totaal;Naaste_omgeving;Ontvang_max_bezoekers_thuis;198;Percentage;42.3;35.4;49.4;0
2021-01-05 10:00:00;2020-11-09;03;VR14;Gooi en Vechtstreek;Alle;Totaal;Naaste_omgeving;Ontvang_max_bezoekers_thuis;108;Percentage;43.2;32.9;54.2;0
2021-01-05 10:00:00;2020-11-09;03;VR15;Haaglanden;Alle;Totaal;Naaste_omgeving;Ontvang_max_bezoekers_thuis;210;Percentage;37.2;30.8;44.1;-1
2021-01-05 10:00:00;2020-11-09;03;VR16;Hollands-Midden;Alle;Totaal;Naaste_omgeving;Ontvang_max_bezoekers_thuis;197;Percentage;42.1;35.3;49.2;0
2021-01-05 10:00:00;2020-11-09;03;VR17;Rotterdam-Rijnmond;Alle;Totaal;Naaste_omgeving;Ontvang_max_bezoekers_thuis;204;Percentage;40.7;34.1;47.7;0
2021-01-05 10:00:00;2020-11-09;03;VR18;Zuid-Holland-Zuid;Alle;Totaal;Naaste_omgeving;Ontvang_max_bezoekers_thuis;203;Percentage;50.6;43.6;57.6;0
2021-01-05 10:00:00;2020-11-09;03;VR19;Zeeland;Alle;Totaal;Naaste_omgeving;Ontvang_max_bezoekers_thuis;194;Percentage;40.6;33.8;47.8;0
2021-01-05 10:00:00;2020-11-09;03;VR20;Midden- en West-Brabant;Alle;Totaal;Naaste_omgeving;Ontvang_max_bezoekers_thuis;196;Percentage;43.9;37.1;51;0
2021-01-05 10:00:00;2020-11-09;03;VR21;Brabant-Noord;Alle;Totaal;Naaste_omgeving;Ontvang_max_bezoekers_thuis;197;Percentage;42.7;35.9;49.9;0
2021-01-05 10:00:00;2020-11-09;03;VR22;Brabant-Zuidoost;Alle;Totaal;Naaste_omgeving;Ontvang_max_bezoekers_thuis;204;Percentage;46.2;39.4;53.2;0
2021-01-05 10:00:00;2020-11-09;03;VR23;Limburg-Noord;Alle;Totaal;Naaste_omgeving;Ontvang_max_bezoekers_thuis;196;Percentage;45.6;38.7;52.7;0
2021-01-05 10:00:00;2020-11-09;03;VR24;Limburg-Zuid;Alle;Totaal;Naaste_omgeving;Ontvang_max_bezoekers_thuis;197;Percentage;38.2;31.6;45.3;0
2021-01-05 10:00:00;2020-11-09;03;VR25;Flevoland;Alle;Totaal;Naaste_omgeving;Ontvang_max_bezoekers_thuis;192;Percentage;39.7;32.9;46.9;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;4890;Percentage;66.2;64.7;67.6;1
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;16-24;Naaste_omgeving;Vermijd_drukke_plekken;632;Percentage;68.4;64.3;72.2;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;25-39;Naaste_omgeving;Vermijd_drukke_plekken;970;Percentage;69.1;65.9;72.2;1
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;40-54;Naaste_omgeving;Vermijd_drukke_plekken;1243;Percentage;63.5;60.5;66.4;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;55-69;Naaste_omgeving;Vermijd_drukke_plekken;1177;Percentage;63.3;60.3;66.2;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;70+;Naaste_omgeving;Vermijd_drukke_plekken;868;Percentage;68.1;64.6;71.5;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Geslacht;Man;Naaste_omgeving;Vermijd_drukke_plekken;2386;Percentage;64.4;62.3;66.5;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Geslacht;Vrouw;Naaste_omgeving;Vermijd_drukke_plekken;2504;Percentage;67.9;65.8;69.8;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Opleiding;Laag;Naaste_omgeving;Vermijd_drukke_plekken;1093;Percentage;66.2;63.2;69.2;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Opleiding;Midden;Naaste_omgeving;Vermijd_drukke_plekken;1915;Percentage;66.3;63.9;68.6;1
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Opleiding;Hoog;Naaste_omgeving;Vermijd_drukke_plekken;1882;Percentage;66;63.6;68.3;0
2021-01-05 10:00:00;2020-11-09;03;VR01;Groningen;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;201;Percentage;76.7;70.3;82.2;1
2021-01-05 10:00:00;2020-11-09;03;VR02;Fryslân;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;204;Percentage;69.4;62.7;75.5;0
2021-01-05 10:00:00;2020-11-09;03;VR03;Drenthe;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;204;Percentage;66.7;59.6;73.1;0
2021-01-05 10:00:00;2020-11-09;03;VR04;IJsselland;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;208;Percentage;66.3;59.5;72.6;0
2021-01-05 10:00:00;2020-11-09;03;VR05;Twente;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;197;Percentage;73.7;67.1;79.3;1
2021-01-05 10:00:00;2020-11-09;03;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;210;Percentage;65.8;58.9;72.1;0
2021-01-05 10:00:00;2020-11-09;03;VR07;Gelderland-Midden;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;198;Percentage;64.5;57.4;70.9;0
2021-01-05 10:00:00;2020-11-09;03;VR08;Gelderland-Zuid;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;198;Percentage;60;52.7;66.8;0
2021-01-05 10:00:00;2020-11-09;03;VR09;Utrecht;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;196;Percentage;68.5;61.5;74.7;0
2021-01-05 10:00:00;2020-11-09;03;VR10;Noord-Holland-Noord;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;195;Percentage;63.5;56.5;70.1;0
2021-01-05 10:00:00;2020-11-09;03;VR11;Zaanstreek-Waterland;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;183;Percentage;62.1;54.4;69.3;0
2021-01-05 10:00:00;2020-11-09;03;VR12;Kennemerland;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;200;Percentage;66.1;58.9;72.7;0
2021-01-05 10:00:00;2020-11-09;03;VR13;Amsterdam-Amstelland;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;198;Percentage;65.5;58.5;71.9;0
2021-01-05 10:00:00;2020-11-09;03;VR14;Gooi en Vechtstreek;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;108;Percentage;68.4;58;77.2;0
2021-01-05 10:00:00;2020-11-09;03;VR15;Haaglanden;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;210;Percentage;62.3;55.5;68.7;0
2021-01-05 10:00:00;2020-11-09;03;VR16;Hollands-Midden;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;197;Percentage;66.8;59.8;73.1;0
2021-01-05 10:00:00;2020-11-09;03;VR17;Rotterdam-Rijnmond;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;204;Percentage;63.4;56.4;69.8;0
2021-01-05 10:00:00;2020-11-09;03;VR18;Zuid-Holland-Zuid;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;203;Percentage;71.2;64.5;77.1;0
2021-01-05 10:00:00;2020-11-09;03;VR19;Zeeland;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;194;Percentage;66;58.9;72.4;0
2021-01-05 10:00:00;2020-11-09;03;VR20;Midden- en West-Brabant;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;196;Percentage;65.2;58.2;71.6;0
2021-01-05 10:00:00;2020-11-09;03;VR21;Brabant-Noord;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;197;Percentage;69.9;63;76;0
2021-01-05 10:00:00;2020-11-09;03;VR22;Brabant-Zuidoost;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;204;Percentage;63.4;56.5;69.9;0
2021-01-05 10:00:00;2020-11-09;03;VR23;Limburg-Noord;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;196;Percentage;69.9;63;76;0
2021-01-05 10:00:00;2020-11-09;03;VR24;Limburg-Zuid;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;197;Percentage;63.1;56;69.6;0
2021-01-05 10:00:00;2020-11-09;03;VR25;Flevoland;Alle;Totaal;Naaste_omgeving;Vermijd_drukke_plekken;192;Percentage;60.7;53.5;67.4;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;4890;Percentage;55.2;53.7;56.8;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;16-24;Naaste_omgeving;Was_vaak_je_handen;632;Percentage;61.2;57.1;65.2;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;25-39;Naaste_omgeving;Was_vaak_je_handen;970;Percentage;54.3;51;57.7;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;40-54;Naaste_omgeving;Was_vaak_je_handen;1243;Percentage;52.9;49.9;55.9;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;55-69;Naaste_omgeving;Was_vaak_je_handen;1177;Percentage;54.1;51;57.2;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;70+;Naaste_omgeving;Was_vaak_je_handen;868;Percentage;56.6;52.9;60.2;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Geslacht;Man;Naaste_omgeving;Was_vaak_je_handen;2386;Percentage;53.4;51.3;55.6;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Geslacht;Vrouw;Naaste_omgeving;Was_vaak_je_handen;2504;Percentage;57;54.9;59.1;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Opleiding;Laag;Naaste_omgeving;Was_vaak_je_handen;1093;Percentage;58.8;55.7;61.9;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Opleiding;Midden;Naaste_omgeving;Was_vaak_je_handen;1915;Percentage;56.4;54;58.8;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Opleiding;Hoog;Naaste_omgeving;Was_vaak_je_handen;1882;Percentage;52;49.6;54.5;0
2021-01-05 10:00:00;2020-11-09;03;VR01;Groningen;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;201;Percentage;56.7;49.6;63.5;0
2021-01-05 10:00:00;2020-11-09;03;VR02;Fryslân;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;204;Percentage;55.3;48.3;62.1;0
2021-01-05 10:00:00;2020-11-09;03;VR03;Drenthe;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;204;Percentage;56;48.8;62.9;0
2021-01-05 10:00:00;2020-11-09;03;VR04;IJsselland;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;208;Percentage;53;46;59.9;0
2021-01-05 10:00:00;2020-11-09;03;VR05;Twente;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;197;Percentage;55.4;48.3;62.3;0
2021-01-05 10:00:00;2020-11-09;03;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;210;Percentage;56.4;49.4;63.1;0
2021-01-05 10:00:00;2020-11-09;03;VR07;Gelderland-Midden;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;198;Percentage;54.9;47.8;61.8;0
2021-01-05 10:00:00;2020-11-09;03;VR08;Gelderland-Zuid;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;198;Percentage;55;47.8;61.9;0
2021-01-05 10:00:00;2020-11-09;03;VR09;Utrecht;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;196;Percentage;53.5;46.4;60.5;0
2021-01-05 10:00:00;2020-11-09;03;VR10;Noord-Holland-Noord;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;195;Percentage;49.9;42.8;57;0
2021-01-05 10:00:00;2020-11-09;03;VR11;Zaanstreek-Waterland;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;183;Percentage;57.6;49.9;64.9;0
2021-01-05 10:00:00;2020-11-09;03;VR12;Kennemerland;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;200;Percentage;59;51.8;65.9;0
2021-01-05 10:00:00;2020-11-09;03;VR13;Amsterdam-Amstelland;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;198;Percentage;59.5;52.4;66.2;0
2021-01-05 10:00:00;2020-11-09;03;VR14;Gooi en Vechtstreek;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;108;Percentage;57.9;46.9;68.1;0
2021-01-05 10:00:00;2020-11-09;03;VR15;Haaglanden;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;210;Percentage;54.7;47.8;61.4;0
2021-01-05 10:00:00;2020-11-09;03;VR16;Hollands-Midden;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;197;Percentage;48.4;41.4;55.4;0
2021-01-05 10:00:00;2020-11-09;03;VR17;Rotterdam-Rijnmond;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;204;Percentage;56.1;49.1;62.9;0
2021-01-05 10:00:00;2020-11-09;03;VR18;Zuid-Holland-Zuid;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;203;Percentage;59.2;52.1;65.9;0
2021-01-05 10:00:00;2020-11-09;03;VR19;Zeeland;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;194;Percentage;54.5;47.3;61.5;0
2021-01-05 10:00:00;2020-11-09;03;VR20;Midden- en West-Brabant;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;196;Percentage;54.7;47.7;61.6;0
2021-01-05 10:00:00;2020-11-09;03;VR21;Brabant-Noord;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;197;Percentage;60.7;53.6;67.4;0
2021-01-05 10:00:00;2020-11-09;03;VR22;Brabant-Zuidoost;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;204;Percentage;55.4;48.4;62.2;0
2021-01-05 10:00:00;2020-11-09;03;VR23;Limburg-Noord;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;196;Percentage;51.6;44.6;58.6;0
2021-01-05 10:00:00;2020-11-09;03;VR24;Limburg-Zuid;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;197;Percentage;55.4;48.3;62.3;0
2021-01-05 10:00:00;2020-11-09;03;VR25;Flevoland;Alle;Totaal;Naaste_omgeving;Was_vaak_je_handen;192;Percentage;52.9;45.8;60;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;4890;Percentage;63.3;61.8;64.8;-1
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;16-24;Naaste_omgeving;Werkt_thuis;632;Percentage;66.2;62.1;70;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;25-39;Naaste_omgeving;Werkt_thuis;970;Percentage;68.2;65;71.2;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;40-54;Naaste_omgeving;Werkt_thuis;1243;Percentage;60.7;57.7;63.6;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;55-69;Naaste_omgeving;Werkt_thuis;1177;Percentage;62.5;59.5;65.5;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;70+;Naaste_omgeving;Werkt_thuis;868;Percentage;59.2;55.6;62.8;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Geslacht;Man;Naaste_omgeving;Werkt_thuis;2386;Percentage;61.2;59;63.2;-1
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Geslacht;Vrouw;Naaste_omgeving;Werkt_thuis;2504;Percentage;65.4;63.3;67.4;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Opleiding;Laag;Naaste_omgeving;Werkt_thuis;1093;Percentage;56.7;53.5;59.8;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Opleiding;Midden;Naaste_omgeving;Werkt_thuis;1915;Percentage;61.8;59.4;64.2;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Opleiding;Hoog;Naaste_omgeving;Werkt_thuis;1882;Percentage;68.6;66.3;70.8;-1
2021-01-05 10:00:00;2020-11-09;03;VR01;Groningen;Alle;Totaal;Naaste_omgeving;Werkt_thuis;201;Percentage;63.2;56.2;69.7;0
2021-01-05 10:00:00;2020-11-09;03;VR02;Fryslân;Alle;Totaal;Naaste_omgeving;Werkt_thuis;204;Percentage;58.1;51.2;64.8;0
2021-01-05 10:00:00;2020-11-09;03;VR03;Drenthe;Alle;Totaal;Naaste_omgeving;Werkt_thuis;204;Percentage;64.5;57.4;70.9;0
2021-01-05 10:00:00;2020-11-09;03;VR04;IJsselland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;208;Percentage;54;47;60.9;0
2021-01-05 10:00:00;2020-11-09;03;VR05;Twente;Alle;Totaal;Naaste_omgeving;Werkt_thuis;197;Percentage;61.8;54.6;68.4;0
2021-01-05 10:00:00;2020-11-09;03;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;210;Percentage;60.9;54;67.4;0
2021-01-05 10:00:00;2020-11-09;03;VR07;Gelderland-Midden;Alle;Totaal;Naaste_omgeving;Werkt_thuis;198;Percentage;67.1;60.1;73.4;0
2021-01-05 10:00:00;2020-11-09;03;VR08;Gelderland-Zuid;Alle;Totaal;Naaste_omgeving;Werkt_thuis;198;Percentage;57.2;50;64.1;0
2021-01-05 10:00:00;2020-11-09;03;VR09;Utrecht;Alle;Totaal;Naaste_omgeving;Werkt_thuis;196;Percentage;68.6;61.7;74.8;0
2021-01-05 10:00:00;2020-11-09;03;VR10;Noord-Holland-Noord;Alle;Totaal;Naaste_omgeving;Werkt_thuis;195;Percentage;60.8;53.6;67.5;0
2021-01-05 10:00:00;2020-11-09;03;VR11;Zaanstreek-Waterland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;183;Percentage;66.2;58.7;72.9;0
2021-01-05 10:00:00;2020-11-09;03;VR12;Kennemerland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;200;Percentage;66.4;59.2;72.9;0
2021-01-05 10:00:00;2020-11-09;03;VR13;Amsterdam-Amstelland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;198;Percentage;70.9;64.2;76.9;0
2021-01-05 10:00:00;2020-11-09;03;VR14;Gooi en Vechtstreek;Alle;Totaal;Naaste_omgeving;Werkt_thuis;108;Percentage;73.3;63.6;81.2;0
2021-01-05 10:00:00;2020-11-09;03;VR15;Haaglanden;Alle;Totaal;Naaste_omgeving;Werkt_thuis;210;Percentage;68;61.3;74;0
2021-01-05 10:00:00;2020-11-09;03;VR16;Hollands-Midden;Alle;Totaal;Naaste_omgeving;Werkt_thuis;197;Percentage;65.4;58.4;71.8;0
2021-01-05 10:00:00;2020-11-09;03;VR17;Rotterdam-Rijnmond;Alle;Totaal;Naaste_omgeving;Werkt_thuis;204;Percentage;61.8;54.9;68.3;0
2021-01-05 10:00:00;2020-11-09;03;VR18;Zuid-Holland-Zuid;Alle;Totaal;Naaste_omgeving;Werkt_thuis;203;Percentage;66.2;59.3;72.6;0
2021-01-05 10:00:00;2020-11-09;03;VR19;Zeeland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;194;Percentage;56.4;49.2;63.3;0
2021-01-05 10:00:00;2020-11-09;03;VR20;Midden- en West-Brabant;Alle;Totaal;Naaste_omgeving;Werkt_thuis;196;Percentage;59.3;52.2;66.1;0
2021-01-05 10:00:00;2020-11-09;03;VR21;Brabant-Noord;Alle;Totaal;Naaste_omgeving;Werkt_thuis;197;Percentage;58.8;51.7;65.6;-1
2021-01-05 10:00:00;2020-11-09;03;VR22;Brabant-Zuidoost;Alle;Totaal;Naaste_omgeving;Werkt_thuis;204;Percentage;62.5;55.6;69;-1
2021-01-05 10:00:00;2020-11-09;03;VR23;Limburg-Noord;Alle;Totaal;Naaste_omgeving;Werkt_thuis;196;Percentage;66.9;60;73.2;1
2021-01-05 10:00:00;2020-11-09;03;VR24;Limburg-Zuid;Alle;Totaal;Naaste_omgeving;Werkt_thuis;197;Percentage;57.8;50.7;64.6;0
2021-01-05 10:00:00;2020-11-09;03;VR25;Flevoland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;192;Percentage;60;52.8;66.8;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;524;Percentage;44;39.4;48.6;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;16-24;Naleving;Bij_klachten_blijf_thuis;79;Percentage;46.1;34.7;57.8;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;25-39;Naleving;Bij_klachten_blijf_thuis;128;Percentage;43.5;34.6;52.8;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;40-54;Naleving;Bij_klachten_blijf_thuis;159;Percentage;46.3;38;54.7;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;55-69;Naleving;Bij_klachten_blijf_thuis;96;Percentage;36.3;26.6;47.3;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;70+;Naleving;Bij_klachten_blijf_thuis;62;Percentage;48.5;34.9;62.3;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Geslacht;Man;Naleving;Bij_klachten_blijf_thuis;257;Percentage;38.7;32.5;45.2;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Geslacht;Vrouw;Naleving;Bij_klachten_blijf_thuis;267;Percentage;49.1;42.6;55.7;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Opleiding;Laag;Naleving;Bij_klachten_blijf_thuis;95;Percentage;53.3;42.5;63.9;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Opleiding;Midden;Naleving;Bij_klachten_blijf_thuis;192;Percentage;44.3;36.8;52.1;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Opleiding;Hoog;Naleving;Bij_klachten_blijf_thuis;237;Percentage;39.8;33.4;46.7;0
2021-01-05 10:00:00;2020-11-09;03;VR01;Groningen;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;16;Percentage;68.8;43.1;86.5;0
2021-01-05 10:00:00;2020-11-09;03;VR02;Fryslân;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;17;Percentage;30.7;13.3;56;0
2021-01-05 10:00:00;2020-11-09;03;VR03;Drenthe;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;17;Percentage;42.7;21.4;67;0
2021-01-05 10:00:00;2020-11-09;03;VR04;IJsselland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;13;Percentage;56.6;29.1;80.5;0
2021-01-05 10:00:00;2020-11-09;03;VR05;Twente;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;19;Percentage;42.6;22.8;65.1;0
2021-01-05 10:00:00;2020-11-09;03;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;23;Percentage;42.5;24.1;63.2;0
2021-01-05 10:00:00;2020-11-09;03;VR07;Gelderland-Midden;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;28;Percentage;39;22.8;58;0
2021-01-05 10:00:00;2020-11-09;03;VR08;Gelderland-Zuid;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;16;Percentage;42.3;20.7;67.3;0
2021-01-05 10:00:00;2020-11-09;03;VR09;Utrecht;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;25;Percentage;43;25.3;62.8;0
2021-01-05 10:00:00;2020-11-09;03;VR10;Noord-Holland-Noord;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;20;Percentage;42.8;23.1;65;0
2021-01-05 10:00:00;2020-11-09;03;VR11;Zaanstreek-Waterland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;21;Percentage;39.7;21;62;0
2021-01-05 10:00:00;2020-11-09;03;VR12;Kennemerland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;25;Percentage;41;23.2;61.4;0
2021-01-05 10:00:00;2020-11-09;03;VR13;Amsterdam-Amstelland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;29;Percentage;21.9;10.6;40.1;0
2021-01-05 10:00:00;2020-11-09;03;VR14;Gooi en Vechtstreek;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;13;Percentage;47.3;18.3;78.2;0
2021-01-05 10:00:00;2020-11-09;03;VR15;Haaglanden;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;21;Percentage;64.1;42.2;81.4;0
2021-01-05 10:00:00;2020-11-09;03;VR16;Hollands-Midden;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;29;Percentage;34.2;19.3;53.2;0
2021-01-05 10:00:00;2020-11-09;03;VR17;Rotterdam-Rijnmond;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;31;Percentage;59.6;41.7;75.2;0
2021-01-05 10:00:00;2020-11-09;03;VR18;Zuid-Holland-Zuid;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;16;Percentage;23;8.6;48.6;0
2021-01-05 10:00:00;2020-11-09;03;VR19;Zeeland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;17;Percentage;25.5;9.8;51.9;0
2021-01-05 10:00:00;2020-11-09;03;VR20;Midden- en West-Brabant;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;23;Percentage;38.3;21;59.1;0
2021-01-05 10:00:00;2020-11-09;03;VR21;Brabant-Noord;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;22;Percentage;56.1;35.2;74.9;0
2021-01-05 10:00:00;2020-11-09;03;VR22;Brabant-Zuidoost;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;20;Percentage;30.6;14.3;53.9;0
2021-01-05 10:00:00;2020-11-09;03;VR23;Limburg-Noord;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;22;Percentage;65.8;44.5;82.3;1
2021-01-05 10:00:00;2020-11-09;03;VR24;Limburg-Zuid;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;18;Percentage;49;27.4;71;0
2021-01-05 10:00:00;2020-11-09;03;VR25;Flevoland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;23;Percentage;51.7;31.8;71;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Alle;Totaal;Naleving;Bij_klachten_laat_testen;891;Percentage;44.4;40.9;47.9;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;16-24;Naleving;Bij_klachten_laat_testen;133;Percentage;49.6;40.6;58.6;0
2021-01-05 10:00:00;2020-11-09;03;NL00;Nederland;Leeftijd;25-39;Naleving;Bij_klachten_laat_testen;245;Percentage;49.6;42.9;56.3;0
