Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,X_coordinate,Y_coordinate,Postal_code,Security_region_code,Security_region_name,Percentage_in_security_region,RNA_per_ml,Representative_measurement
2020-09-14,33001,Foxhol,243400,576300,9607PW,VR01,Groningen,"0,492343684",133,TRUE
2020-09-13,30025,Gennep,194872,413098,6591BK,VR23,Limburg-Noord,1,0,TRUE
2020-09-13,9037,Gorinchem,128920,427820,4213KC,VR08,Gelderland-Zuid,"0,161238223",325,TRUE
2020-09-13,9037,Gorinchem,128920,427820,4213KC,VR18,Zuid-Holland-Zuid,"0,838761777",325,TRUE
2020-09-11,16011,Groenedijk,101000,438100,2904LB,VR17,Rotterdam-Rijnmond,1,517,TRUE
2020-09-13,9040,Haaften,143762,426073,4175LN,VR08,Gelderland-Zuid,1,364,TRUE
2020-09-11,17026,Hardinxveld-Giessendam,117200,426100,3371EN,VR18,Zuid-Holland-Zuid,1,39,TRUE
2020-09-14,15008,Harnaschpolder,81598,447803,2635BX,VR15,Haaglanden,"0,959505899",738,TRUE
2020-09-14,15008,Harnaschpolder,81598,447803,2635BX,VR16,Hollands-Midden,"0,004198207",738,TRUE
2020-09-14,15008,Harnaschpolder,81598,447803,2635BX,VR17,Rotterdam-Rijnmond,"0,036295894",738,TRUE
2020-09-13,13004,Heemstede,103942,484268,2102LS,VR12,Kennemerland,1,161,TRUE
2020-09-13,10036,Houten,137418,448864,3992LK,VR09,Utrecht,1,378,TRUE
2020-09-14,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,1879,TRUE
2020-09-14,30014,Kerkrade,201600,321700,6468XV,VR24,Limburg-Zuid,1,362,TRUE
2020-09-14,14003,Leidsche Rijn,131118,458344,3543AH,VR09,Utrecht,1,519,TRUE
2020-09-13,13030,Leimuiden,104642,470631,2451VX,VR16,Hollands-Midden,"0,855650522",65,TRUE
2020-09-13,13030,Leimuiden,104642,470631,2451VX,VR12,Kennemerland,"0,144349478",65,TRUE
2020-09-13,13034,Lisse,98792,473411,2162CN,VR16,Hollands-Midden,1,0,TRUE
2020-09-14,30018,Meijel,188600,373400,5768PC,VR23,Limburg-Noord,1,0,TRUE
2020-09-13,13038,Nieuwveen,112426,466225,2441LB,VR16,Hollands-Midden,1,0,TRUE
2020-09-13,13047,Nieuwe Wetering,101950,469745,2376BE,VR16,Hollands-Midden,1,0,TRUE
2020-09-13,17075,Ooltgensplaat,83750,409858,3257LW,VR17,Rotterdam-Rijnmond,1,168,TRUE
2020-09-11,17013,Papendrecht,107800,426600,3354AW,VR18,Zuid-Holland-Zuid,1,507,TRUE
2020-09-14,30013,Rimburg,204500,325700,6374LS,VR24,Limburg-Zuid,1,410,TRUE
2020-09-16,30024,Roermond,197034,359054,6041AH,VR23,Limburg-Noord,1,263,TRUE
2020-09-13,17076,Schelluinen,123868,428442,4209SZ,VR09,Utrecht,"0,168927733",415,TRUE
2020-09-13,17076,Schelluinen,123868,428442,4209SZ,VR18,Zuid-Holland-Zuid,"0,831072267",415,TRUE
2020-09-14,1038,Scheve Klap,260935,587450,9944VB,VR01,Groningen,1,0,TRUE
2020-09-13,26005,Sleeuwijk,123500,425300,4254LB,VR20,Midden- en West-Brabant,1,650,TRUE
2020-09-11,17052,Sliedrecht,114500,427000,3364BC,VR18,Zuid-Holland-Zuid,1,70,TRUE
2020-09-13,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,675,TRUE
2020-09-14,30005,Weert,179300,364200,6001AC,VR23,Limburg-Noord,1,32,TRUE
2020-09-14,30019,Wijlre,190800,315300,6321AM,VR24,Limburg-Zuid,1,77,TRUE
2020-09-13,10001,Zeist,142900,455400,3704GS,VR09,Utrecht,1,355,TRUE
2020-09-11,28003,Aarle-Rixtel,174610,391423,5735SC,VR21,Brabant-Noord,"0,004472086",172,TRUE
2020-09-11,28003,Aarle-Rixtel,174610,391423,5735SC,VR22,Brabant-Zuidoost,"0,995527914",172,TRUE
2020-09-13,25023,Dongemond,117927,409666,4905BP,VR20,Midden- en West-Brabant,1,97,TRUE
2020-09-13,17055,Middelharnis,71600,420700,3241LP,VR17,Rotterdam-Rijnmond,1,0,TRUE
2020-09-13,17048,Goedereede,59100,427100,3252LV,VR17,Rotterdam-Rijnmond,1,330,TRUE
2020-09-11,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,51,TRUE
2020-09-11,28006,Vinkel,159118,412520,5382JE,VR21,Brabant-Noord,1,76,TRUE
2020-09-11,27008,'s Hertogenbosch,147831,414700,5221CD,VR21,Brabant-Noord,1,246,TRUE
2020-09-12,5020,Almelo-Sumpel,239299,484446,7609BZ,VR05,Twente,1,214,TRUE
2020-09-12,5018,Ootmarsum,259958,492709,7637PG,VR05,Twente,1,139,TRUE
2020-09-12,5002,Enschede,254652,472540,7547AM,VR05,Twente,1,184,TRUE
2020-09-12,5005,Tubbergen,248825,492193,7651LR,VR05,Twente,1,0,TRUE
2020-09-12,5017,Hengelo,249456,477675,7556BP,VR05,Twente,1,210,TRUE
2020-09-13,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,115,TRUE
2020-09-13,3034,Coevorden,245000,518100,7741LE,VR03,Drenthe,"0,76429746",51,TRUE
2020-09-13,3034,Coevorden,245000,518100,7741LE,VR04,IJsselland,"0,23570254",51,TRUE
2020-09-12,5004,Vriezenveen,239758,491849,7671SP,VR05,Twente,1,0,TRUE
2020-09-13,3022,Emmen,255924,528133,7833HR,VR03,Drenthe,1,133,TRUE
2020-09-13,10003,De Bilt,140410,458920,3737AE,VR09,Utrecht,1,329,TRUE
2020-09-15,2025,Akkrum,185000,562100,8491EK,VR02,Friesland,1,62,TRUE
2020-09-14,13049,Alphen Kerk en Zanen,102928,460234,2408AE,VR16,Hollands-Midden,1,1093,TRUE
2020-09-14,13035,Alphen Noord,106240,461275,2406LJ,VR16,Hollands-Midden,1,330,TRUE
2020-09-15,2020,Ameland,177292,606470,9162ED,VR02,Friesland,1,33,TRUE
2020-09-15,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,55,TRUE
2020-09-14,27011,Biest-Houtakker,140100,390200,5084HW,VR22,Brabant-Zuidoost,"0,130256657",227,TRUE
2020-09-14,27011,Biest-Houtakker,140100,390200,5084HW,VR20,Midden- en West-Brabant,"0,869743343",227,TRUE
2020-09-15,2029,Birdaard,188000,590300,9111HR,VR02,Friesland,1,0,TRUE
2020-09-14,13042,Bodegraven,110267,455080,2411NB,VR16,Hollands-Midden,1,177,TRUE
2020-09-15,2023,Bolsward,164100,565330,8701PG,VR02,Friesland,1,56,TRUE
2020-09-15,2013,Burgum,196200,577800,9262ND,VR02,Friesland,1,70,TRUE
2020-09-15,2021,Damwoude,197783,588948,9113AV,VR02,Friesland,1,43,TRUE
2020-09-15,18009,De Verseput,50242,411049,4321TD,VR19,Zeeland,1,26,TRUE
2020-09-14,9026,Dodewaard,172000,436900,6669CX,VR08,Gelderland-Zuid,1,131,TRUE
2020-09-15,2028,Dokkum,197210,593150,9101WZ,VR02,Friesland,1,0,TRUE
2020-09-14,17044,Dordrecht,110155,425519,3313LA,VR18,Zuid-Holland-Zuid,1,555,TRUE
2020-09-15,2012,Drachten,200760,569642,9206AG,VR02,Friesland,1,92,TRUE
2020-09-15,6003,Dronten,177400,505500,8251KM,VR25,Flevoland,1,245,TRUE
2020-09-14,9034,Eck En Wiel,159565,442798,4024BV,VR08,Gelderland-Zuid,1,29,TRUE
2020-09-14,27003,Eindhoven,163244,385678,5631AG,VR22,Brabant-Zuidoost,1,662,TRUE
2020-09-15,2038,Franeker,166837,577207,8801JW,VR02,Friesland,1,0,TRUE
2020-09-15,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,580,TRUE
2020-09-14,9038,Gendt,193433,431657,6691MN,VR07,Gelderland-Midden,1,400,TRUE
2020-09-15,3031,Gieten,248000,559600,9461AL,VR03,Drenthe,1,0,TRUE
2020-09-15,2015,Gorredijk,199899,558357,8401JD,VR02,Friesland,1,0,TRUE
2020-09-14,13039,Gouda,108721,446220,2808ND,VR16,Hollands-Midden,1,207,TRUE
2020-09-15,2036,Grouw,183910,567340,9001ZD,VR02,Friesland,1,0,TRUE
2020-09-14,27009,Haaren,143700,399800,5076NA,VR21,Brabant-Noord,"0,2870421",40,TRUE
2020-09-14,27009,Haaren,143700,399800,5076NA,VR20,Midden- en West-Brabant,"0,7129579",40,TRUE
2020-09-14,13010,Haarlem Waarderpolder,105881,489932,2031BH,VR12,Kennemerland,1,98,TRUE
2020-09-14,27005,Hapert,144800,376500,5527JR,VR22,Brabant-Zuidoost,1,695,TRUE
2020-09-15,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,0,TRUE
2020-09-14,17062,Heenvliet,76600,431700,3218LE,VR17,Rotterdam-Rijnmond,1,184,TRUE
2020-09-15,2031,Heerenveen,189100,553800,8447GC,VR02,Friesland,1,60,TRUE
2020-09-15,30015,Hoensbroek,192119,324888,6433PA,VR24,Limburg-Zuid,1,217,TRUE
2020-09-15,2022,Joure,180039,554315,8512AT,VR02,Friesland,1,384,TRUE
2020-09-15,2019,Kootstertille,203700,582200,9288XA,VR02,Friesland,1,59,TRUE
2020-09-15,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,43,TRUE
2020-09-14,13033,Leiden Zuid-West,92339,461320,2324AB,VR15,Haaglanden,"0,007372899",185,TRUE
2020-09-14,13033,Leiden Zuid-West,92339,461320,2324AB,VR16,Hollands-Midden,"0,992627101",185,TRUE
2020-09-15,2027,Lemmer,176200,541600,8531ZX,VR02,Friesland,1,96,TRUE
2020-09-14,9043,Lienden,165015,440964,4033CS,VR08,Gelderland-Zuid,1,241,TRUE
2020-09-15,30016,Heugem,178114,314163,6247EN,VR24,Limburg-Zuid,1,26,TRUE
2020-09-14,9042,Millingen aan de Rijn,198791,430874,6579JC,VR08,Gelderland-Zuid,1,78,TRUE
2020-09-14,10028,Nieuwegein,133256,446219,3401RZ,VR09,Utrecht,1,178,TRUE
2020-09-14,9024,Nijmegen,183502,429077,6551DK,VR08,Gelderland-Zuid,1,816,TRUE
2020-09-15,2002,Oosterwolde,214900,556300,8431VV,VR02,Friesland,1,0,TRUE
2020-09-14,17040,Oostvoorne,67633,437263,3233LT,VR17,Rotterdam-Rijnmond,1,173,TRUE
2020-09-14,13048,Waddinxveen Randenburg,105547,452319,2741KR,VR16,Hollands-Midden,1,846,TRUE
2020-09-14,17070,Hoogvliet,82529,432268,3193KA,VR17,Rotterdam-Rijnmond,1,494,TRUE
2020-09-14,17057,Rozenburg,75200,437200,3181LK,VR17,Rotterdam-Rijnmond,1,58,TRUE
2020-09-15,1039,Scheemda,262970,576581,9679TW,VR01,Groningen,1,168,TRUE
2020-09-15,2041,Schiermonnikoog,208491,610210,9166SL,VR02,Friesland,1,0,TRUE
2020-09-15,2017,Sint Annaparochie,171800,587500,9079MK,VR02,Friesland,1,44,TRUE
2020-09-15,2024,Sloten,172000,546200,8556XC,VR02,Friesland,1,65,TRUE
2020-09-15,2018,Sneek,172100,559600,8608XW,VR02,Friesland,1,121,TRUE
2020-09-14,27006,Soerendonk,169275,369189,6027RC,VR22,Brabant-Zuidoost,1,0,TRUE
2020-09-14,17077,Spijkenisse,84500,428600,3207LD,VR17,Rotterdam-Rijnmond,1,816,TRUE
2020-09-14,27010,Sint-Oedenrode,159021,396687,5492VB,VR21,Brabant-Noord,"0,29726163",281,TRUE
2020-09-14,27010,Sint-Oedenrode,159021,396687,5492VB,VR22,Brabant-Zuidoost,"0,70273837",281,TRUE
2020-09-15,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,18,TRUE
2020-09-15,30021,Stein,180600,331700,6171RN,VR24,Limburg-Zuid,1,71,TRUE
2020-09-15,1010,Ter Apel,270200,544900,9561AL,VR01,Groningen,1,225,TRUE
2020-09-15,2026,Terschelling,145100,598000,8881HC,VR02,Friesland,1,208,TRUE
2020-09-15,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,99,TRUE
2020-09-15,3023,Tweede Exloermond,260088,548924,7571BM,VR03,Drenthe,1,0,TRUE
2020-09-14,9015,Valburg,182136,435694,6675BM,VR07,Gelderland-Midden,1,325,TRUE
2020-09-15,1045,Veendam,256430,569700,9644XW,VR01,Groningen,1,0,TRUE
2020-09-14,13003,Velsen,105573,497099,1981LE,VR12,Kennemerland,1,0,TRUE
2020-09-14,17029,Vianen,135182,445641,4131KA,VR09,Utrecht,1,78,TRUE
2020-09-15,2040,Vlieland,134800,590200,8899BB,VR02,Friesland,1,0,TRUE
2020-09-15,2037,Warns,155244,544925,8722HN,VR02,Friesland,1,91,TRUE
2020-09-15,18006,Westerschouwen,42833,412362,4328NP,VR19,Zeeland,1,311,TRUE
2020-09-14,14002,Woerden,118500,455400,3449HJ,VR16,Hollands-Midden,"0,110441357",7634,TRUE
2020-09-14,14002,Woerden,118500,455400,3449HJ,VR09,Utrecht,"0,889558643",7634,TRUE
2020-09-15,2016,Wolvega,195559,544588,8471AC,VR02,Friesland,1,131,TRUE
2020-09-15,2030,Workum,159300,553900,8711JH,VR02,Friesland,1,306,TRUE
2020-09-14,9032,Zetten,177316,438939,6668AA,VR07,Gelderland-Midden,1,144,TRUE
2020-09-14,13044,Zwaanshoek,101777,479776,2136LR,VR13,Amsterdam-Amstelland,"0,167393501",258,TRUE
2020-09-14,13044,Zwaanshoek,101777,479776,2136LR,VR16,Hollands-Midden,"0,12787853",258,TRUE
2020-09-14,13044,Zwaanshoek,101777,479776,2136LR,VR12,Kennemerland,"0,704727969",258,TRUE
2020-09-14,13005,Zwanenburg,110897,486164,1161GG,VR12,Kennemerland,1,159,TRUE
2020-09-14,17078,Zwijndrecht,99372,425252,3336LM,VR18,Zuid-Holland-Zuid,1,470,TRUE
2020-09-15,4025,Dalfsen,212700,502900,7722PA,VR04,IJsselland,1,33,TRUE
2020-09-15,4030,Hessenpoort,207700,505031,8028PP,VR04,IJsselland,1,44,TRUE
2020-09-14,1028,Onderdendam,235354,594013,9959PH,VR01,Groningen,1,89,TRUE
2020-09-14,1024,Ulrum,218293,596732,9971CW,VR01,Groningen,1,0,TRUE
2020-09-14,1041,Wehe Den Hoorn,223410,598470,9964TC,VR01,Groningen,1,376,TRUE
2020-09-14,1030,Winsum,229349,594707,9951TG,VR01,Groningen,1,152,TRUE
2020-09-16,7002,Aalten,236500,436700,7122LA,VR06,Noord- en Oost-Gelderland,1,41,TRUE
2020-09-16,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,293,TRUE
2020-09-15,9013,Asperen,136056,432812,4147CV,VR08,Gelderland-Zuid,1,657,TRUE
2020-09-15,25026,Baarle-Nassau,121073,384500,5113TC,VR20,Midden- en West-Brabant,1,71,TRUE
2020-09-16,8019,Bennekom,173535,445450,6721ND,VR07,Gelderland-Midden,1,39,TRUE
2020-09-15,9017,Bergharen,172712,428608,6617KE,VR08,Gelderland-Zuid,1,315,TRUE
2020-09-15,27004,Boxtel,150900,402200,5283SC,VR21,Brabant-Noord,1,188,TRUE
2020-09-15,25019,Chaam,117900,391600,4861TA,VR20,Midden- en West-Brabant,1,0,TRUE
2020-09-15,10012,De Meern,128630,455740,3454HE,VR09,Utrecht,1,321,TRUE
2020-09-16,12019,Stolpen,111100,535800,1751DA,VR10,Noord-Holland-Noord,1,0,TRUE
2020-09-16,7018,Dinxperlo,229680,430250,7091HB,VR06,Noord- en Oost-Gelderland,1,0,TRUE
2020-09-15,17061,Dokhaven,91503,434572,3087EH,VR17,Rotterdam-Rijnmond,1,1045,TRUE
2020-09-15,9039,Dreumel,158613,426637,6621KX,VR08,Gelderland-Zuid,1,312,TRUE
2020-09-15,9027,Druten,169058,433793,6651BP,VR08,Gelderland-Zuid,1,459,TRUE
2020-09-16,8021,Ede,170941,450113,6715AT,VR07,Gelderland-Midden,1,32,TRUE
2020-09-16,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,233,TRUE
2020-09-15,17065,Groot-Ammers,118611,438691,2964AM,VR16,Hollands-Midden,"0,373528879",115,TRUE
2020-09-15,17065,Groot-Ammers,118611,438691,2964AM,VR09,Utrecht,"0,135795763",115,TRUE
2020-09-15,17065,Groot-Ammers,118611,438691,2964AM,VR18,Zuid-Holland-Zuid,"0,490675358",115,TRUE
2020-09-15,9010,Groesbeek,194179,419116,6562KK,VR08,Gelderland-Zuid,1,193,TRUE
2020-09-16,7023,Haarlo,237600,459600,7273PT,VR06,Noord- en Oost-Gelderland,1,208,TRUE
2020-09-16,11004,Hilversum,142826,470610,1223LE,VR14,Gooi en Vechtstreek,1,258,TRUE
2020-09-16,4022,Holten,225030,473360,7451NG,VR04,IJsselland,"0,265811389",0,TRUE
2020-09-16,4022,Holten,225030,473360,7451NG,VR05,Twente,"0,734188611",0,TRUE
2020-09-16,11013,Horstermeer,134412,474487,1394AH,VR14,Gooi en Vechtstreek,1,385,TRUE
2020-09-15,16009,Kortenoord,103000,442900,2911BS,VR16,Hollands-Midden,"0,777027027",359,TRUE
2020-09-15,16009,Kortenoord,103000,442900,2911BS,VR17,Rotterdam-Rijnmond,"0,222972973",359,TRUE
2020-09-15,16010,Kralingseveer,96837,435900,2909LM,VR17,Rotterdam-Rijnmond,1,323,TRUE
2020-09-16,7015,Lichtenvoorde,235700,446200,7131RB,VR06,Noord- en Oost-Gelderland,1,322,TRUE
2020-09-15,10038,Lopik,125557,442432,3411ML,VR16,Hollands-Midden,1,427,TRUE
2020-09-15,5015,Losser,266098,475953,7581PB,VR05,Twente,1,154,TRUE
2020-09-16,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,244,TRUE
2020-09-16,30003,Limmel,177400,320200,6222NL,VR24,Limburg-Zuid,1,117,TRUE
2020-09-16,18007,Mastgat,63300,405700,4311TD,VR19,Zeeland,1,196,TRUE
2020-09-15,10024,Montfoort,124219,450515,3417XK,VR09,Utrecht,1,1065,TRUE
2020-09-16,7020,Nieuwgraaf,197283,442850,6921RG,VR07,Gelderland-Midden,"0,908482385",163,TRUE
2020-09-16,7020,Nieuwgraaf,197283,442850,6921RG,VR06,Noord- en Oost-Gelderland,"0,091517615",163,TRUE
2020-09-16,8005,Nijkerk,160917,471522,3861RH,VR07,Gelderland-Midden,1,277,TRUE
2020-09-15,13023,Noordwijk,90748,470767,2201AH,VR16,Hollands-Midden,1,444,TRUE
2020-09-16,7021,Olburgen,207000,451200,7225NB,VR07,Gelderland-Midden,"0,618727776",98,TRUE
2020-09-16,7021,Olburgen,207000,451200,7225NB,VR06,Noord- en Oost-Gelderland,"0,381272224",98,TRUE
2020-09-15,10032,Oudewater,118424,448016,3421GK,VR09,Utrecht,1,393,TRUE
2020-09-15,9020,Overasselt,183549,418860,6611LA,VR08,Gelderland-Zuid,1,214,TRUE
2020-09-16,30023,Panheel,189132,354020,6097NE,VR23,Limburg-Noord,1,398,TRUE
2020-09-16,8024,Renkum,178200,442100,6871CJ,VR07,Gelderland-Midden,1,216,TRUE
2020-09-15,17011,Ridderkerk,101964,431762,2984BP,VR17,Rotterdam-Rijnmond,1,386,TRUE
2020-09-15,25001,Rijen,122799,401716,5121PH,VR20,Midden- en West-Brabant,1,126,TRUE
2020-09-15,13012,Haarlem Schalkwijk,106080,487038,2035RB,VR12,Kennemerland,1,0,TRUE
2020-09-16,30011,Simpelveld,196000,316000,6369XV,VR24,Limburg-Zuid,1,72,TRUE
2020-09-16,10010,Soest,148900,467400,3761EH,VR09,Utrecht,1,339,TRUE
2020-09-16,30022,Susteren,186972,341598,6114RG,VR23,Limburg-Noord,"0,321863866",67,TRUE
2020-09-16,30022,Susteren,186972,341598,6114RG,VR24,Limburg-Zuid,"0,678136134",67,TRUE
2020-09-15,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,377,TRUE
2020-09-16,7017,Varsseveld,228600,441200,7051GH,VR06,Noord- en Oost-Gelderland,1,0,TRUE
2020-09-16,10021,Veenendaal,164300,450000,3959AL,VR09,Utrecht,1,307,TRUE
2020-09-16,30017,Venlo,208583,377116,5928NM,VR23,Limburg-Noord,1,144,TRUE
2020-09-16,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,112,TRUE
2020-09-15,25003,Waalwijk,133200,413700,5145PX,VR20,Midden- en West-Brabant,1,141,TRUE
2020-09-16,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,103,TRUE
2020-09-15,25014,Waspik,124200,413000,5165NM,VR20,Midden- en West-Brabant,1,58,TRUE
2020-09-16,11010,Weesp,129985,481231,1382JT,VR14,Gooi en Vechtstreek,1,952,TRUE
2020-09-16,12018,Wieringen,131100,549100,1779GX,VR10,Noord-Holland-Noord,1,200,TRUE
2020-09-16,12025,Wieringermeer,130400,538700,1775SB,VR10,Noord-Holland-Noord,1,47,TRUE
2020-09-16,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,33,TRUE
2020-09-16,10020,Woudenberg,158675,455096,3931MR,VR07,Gelderland-Midden,"0,341985268",205,TRUE
2020-09-16,10020,Woudenberg,158675,455096,3931MR,VR09,Utrecht,"0,658014732",205,TRUE
2020-09-16,7019,Zutphen,210116,463825,7202CM,VR06,Noord- en Oost-Gelderland,1,66,TRUE
2020-09-16,4021,Raalte,214653,490119,8101NJ,VR04,IJsselland,"0,96571788",108,TRUE
2020-09-16,4021,Raalte,214653,490119,8101NJ,VR05,Twente,"0,03428212",108,TRUE
2020-09-16,4023,Kampen,188724,509149,8263CH,VR04,IJsselland,1,23,TRUE
2020-09-16,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,875,TRUE
2020-09-16,4019,Deventer,205851,476223,7414KA,VR04,IJsselland,1,218,TRUE
2020-09-17,12006,Alkmaar,110983,517113,1817ET,VR10,Noord-Holland-Noord,1,562,TRUE
2020-09-16,17004,Ammerstol,115000,438100,2865AG,VR16,Hollands-Midden,1,434,TRUE
2020-09-15,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",362,TRUE
2020-09-15,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",362,TRUE
2020-09-16,17079,Barendrecht,95042,428221,2992SC,VR17,Rotterdam-Rijnmond,1,956,TRUE
2020-09-16,25021,Bath,75629,379539,4411SV,VR20,Midden- en West-Brabant,1,89,TRUE
2020-09-17,12014,Beemster,123000,503600,1461GD,VR10,Noord-Holland-Noord,"0,064137151",514,TRUE
2020-09-17,12014,Beemster,123000,503600,1461GD,VR11,Zaanstreek-Waterland,"0,935862849",514,TRUE
2020-09-16,9031,Beesd,140030,434280,4153BT,VR08,Gelderland-Zuid,1,55,TRUE
2020-09-16,17002,Bergambacht,113800,439300,2861CD,VR16,Hollands-Midden,1,55,TRUE
2020-09-16,17068,Berkenwoude,108000,438000,2825AB,VR16,Hollands-Midden,1,327,TRUE
2020-09-17,12022,Beverwijk,106373,498868,1948NS,VR12,Kennemerland,"0,435961337",395,TRUE
2020-09-17,12022,Beverwijk,106373,498868,1948NS,VR10,Noord-Holland-Noord,"0,107744265",395,TRUE
2020-09-17,12022,Beverwijk,106373,498868,1948NS,VR11,Zaanstreek-Waterland,"0,456294399",395,TRUE
2020-09-16,10031,Breukelen,128100,464100,3621MX,VR09,Utrecht,1,5860,TRUE
2020-09-16,10025,Bunnik,143500,452800,3981AK,VR09,Utrecht,1,213,TRUE
2020-09-16,9019,Culemborg,144653,439000,4103ND,VR08,Gelderland-Zuid,1,377,TRUE
2020-09-17,15007,De Groote Lucht,80108,435452,3133KA,VR15,Haaglanden,"0,093925536",774,TRUE
2020-09-17,15007,De Groote Lucht,80108,435452,3133KA,VR17,Rotterdam-Rijnmond,"0,906074464",774,TRUE
2020-09-16,17053,De Groote Zaag,100600,434600,2931LD,VR16,Hollands-Midden,"0,405761818",106,TRUE
2020-09-16,17053,De Groote Zaag,100600,434600,2931LD,VR17,Rotterdam-Rijnmond,"0,594238182",106,TRUE
2020-09-17,10034,Ronde Venen,120600,469400,3641SM,VR09,Utrecht,1,260,TRUE
2020-09-17,5025,Den Ham,228453,497777,7683PC,VR05,Twente,1,142,TRUE
2020-09-17,12023,Den Helder,115228,547921,1786PS,VR10,Noord-Holland-Noord,1,206,TRUE
2020-09-16,25028,Dinteloord,84000,407500,4671TH,VR20,Midden- en West-Brabant,1,228,TRUE
2020-09-16,10008,Driebergen,146869,451529,3972EH,VR09,Utrecht,1,528,TRUE
2020-09-16,12012,Everstekoog,114000,565700,1796MD,VR10,Noord-Holland-Noord,1,408,TRUE
2020-09-17,12013,Geestmerambacht,111056,523200,1749CL,VR10,Noord-Holland-Noord,1,273,TRUE
2020-09-16,9012,Geldermalsen,147300,433177,4191LA,VR08,Gelderland-Zuid,1,380,TRUE
2020-09-16,17067,Haastrecht,113600,446200,2851AW,VR16,Hollands-Midden,1,810,TRUE
2020-09-16,25025,Halsteren,76500,393800,4661PA,VR20,Midden- en West-Brabant,1,348,TRUE
2020-09-17,4024,Hardenberg,237908,506639,7691PZ,VR04,IJsselland,1,44,TRUE
2020-09-17,12001,Heiloo,109900,512100,1851LR,VR10,Noord-Holland-Noord,1,547,TRUE
2020-09-17,17041,Hellevoetsluis,71521,428945,3225LN,VR17,Rotterdam-Rijnmond,"0,967940027",577,TRUE
2020-09-17,17041,Hellevoetsluis,71521,428945,3225LN,VR18,Zuid-Holland-Zuid,"0,032059973",577,TRUE
2020-09-17,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,209,TRUE
2020-09-17,13041,Katwijk,90260,468690,2222AG,VR16,Hollands-Midden,1,293,TRUE
2020-09-17,12016,Katwoude,130800,499500,1145PW,VR11,Zaanstreek-Waterland,1,479,TRUE
2020-09-16,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,789,TRUE
2020-09-16,29003,Land van Cuijk,190002,412063,5443PL,VR21,Brabant-Noord,1,0,TRUE
2020-09-16,17063,Leerdam,134400,433600,4142EG,VR09,Utrecht,1,377,TRUE
2020-09-17,13046,Leiden Noord,93905,465514,2318BZ,VR16,Hollands-Midden,1,706,TRUE
2020-09-17,10037,Loenen,129000,470700,3634BA,VR09,Utrecht,1,397,TRUE
2020-09-17,15004,Nieuwe Waterweg,70200,442700,3151XE,VR15,Haaglanden,"0,841309046",978,TRUE
2020-09-17,15004,Nieuwe Waterweg,70200,442700,3151XE,VR17,Rotterdam-Rijnmond,"0,158690954",978,TRUE
2020-09-16,25016,Nieuw-Vossemeer,74100,399000,4681SN,VR20,Midden- en West-Brabant,1,0,TRUE
2020-09-16,17066,Numansdorp,88269,415704,3281LT,VR18,Zuid-Holland-Zuid,1,1256,TRUE
2020-09-16,29002,Oijen,161967,424820,5394LW,VR21,Brabant-Noord,1,806,TRUE
2020-09-16,25008,Ossendrecht,80900,378500,4641JM,VR20,Midden- en West-Brabant,1,53,TRUE
2020-09-16,17045,Oud-Beijerland,88992,427000,3261LK,VR18,Zuid-Holland-Zuid,1,1589,TRUE
2020-09-16,17054,Piershil,83701,423791,3265LC,VR18,Zuid-Holland-Zuid,1,0,TRUE
2020-09-16,25012,Putte,85400,375600,4645GZ,VR20,Midden- en West-Brabant,1,208,TRUE
2020-09-16,10035,Rhenen,164900,442800,3911TZ,VR09,Utrecht,1,361,TRUE
2020-09-17,25013,Riel,129443,393499,5133AB,VR20,Midden- en West-Brabant,1,115,TRUE
2020-09-16,17005,Stolwijk,112400,443700,2821SH,VR16,Hollands-Midden,1,98,TRUE
2020-09-16,17043,Strijen,98000,417700,3291TN,VR18,Zuid-Holland-Zuid,1,451,TRUE
2020-09-16,9025,Tiel,158131,436516,4004KG,VR08,Gelderland-Zuid,1,416,TRUE
